X96.logFC	X96.P.Value
ENSG00000068885	0.792529921011654	0.000459565808629785
ENSG00000069399	-0.638877935000001	0.000742359690522538
ENSG00000069764	1.07036046366667	0.0837437306641019
ENSG00000070081	0.556261597120198	0.00264389865080359
ENSG00000070087	0.600795024411069	0.00502646773151609
ENSG00000070501	-0.737514487445432	0.0591599931591292
ENSG00000070718	0.667824009821368	0.0158218049729921
ENSG00000071991	-0.877795784166667	0.0815681768373817
ENSG00000072858	-0.502843189416668	0.00530267735500303
ENSG00000074410	-1.0344066819248	0.0490322822677108
ENSG00000075945	0.550677920555554	0.00189007531395121
ENSG00000077044	-0.529205755055556	0.00176605627078315
ENSG00000077327	1.21010389452748	0.00243318570423931
ENSG00000078081	-2.82607346177778	0.000145407083675969
ENSG00000079156	0.699428309193786	0.00188879743436148
ENSG00000079257	0.592399567777778	0.0808062723667192
ENSG00000079385	-0.917696200308171	0.00199281093401663
ENSG00000080031	-0.974449146166668	0.0164773643684055
ENSG00000080298	0.932407345233018	0.00125382036192474
ENSG00000080572	1.36784988677778	0.00149876839690549
ENSG00000080824	0.527325667505335	0.0113612922467087
ENSG00000081041	-1.92346446462459	0.0016625839328228
ENSG00000081870	0.600598734166666	0.00513458522428602
ENSG00000083457	0.502273660055556	0.0122420271145923
ENSG00000084628	-0.948494570250001	0.0678016658975289
ENSG00000085063	0.892027749629131	0.00290537126384479
ENSG00000085514	-0.804811632222223	0.0105301710631107
ENSG00000088727	1.1100203286824	0.00587823308049709
ENSG00000089091	0.756377354261927	0.00671995733624902
ENSG00000089101	1.480342181	0.00334157558226634
ENSG00000089127	-3.04996599802778	5.03634306419087e-06
ENSG00000089692	-1.47487372486111	0.00215345385833663
ENSG00000090104	-2.66564429908333	0.0755480029849951
ENSG00000090487	0.500798075277778	0.0318858801289986
ENSG00000091181	0.853254580908889	0.00653571144411797
ENSG00000091879	0.744073519838897	0.0640072335113212
ENSG00000092098	-0.801845867194445	0.005536421827088
ENSG00000092529	-0.703917724277778	0.00686507039837592
ENSG00000092850	1.02034770277778	0.015389009670486
ENSG00000095981	-1.59364453108333	0.0714189791603085
ENSG00000096093	1.16195737714427	0.00188879743436148
ENSG00000096872	0.526714374444442	0.0488853434204481
ENSG00000099194	-0.62919754508134	0.00742827784006698
ENSG00000099260	0.671206647974799	0.0368612290927347
ENSG00000099958	0.508982339004763	0.070200096900853
ENSG00000099984	-0.670798971361133	0.00153863564025905
ENSG00000100012	0.821038868508383	0.0517159780390472
ENSG00000100154	-0.533342694458963	0.055554256463408
ENSG00000100211	0.628827228111111	0.0104835735442653
ENSG00000100218	1.29725984111111	0.00215345385833663
ENSG00000100246	0.598087011444444	0.0411487863796112
ENSG00000100258	-0.507900418111112	0.0853679603163537
ENSG00000100336	-0.731212082324862	0.0181924611478063
ENSG00000100342	-0.547185446270162	0.00105759616588388
ENSG00000100346	-1.09880550192309	0.0165258768235279
ENSG00000100360	0.662691269999999	0.00821749085605822
ENSG00000100416	-1.52593177144309	0.00238398261996462
ENSG00000100490	1.04352906946907	0.005536421827088
ENSG00000100554	0.584037505277779	0.00510051663124381
ENSG00000100583	1.04307884922222	0.00327735130370707
ENSG00000100629	0.670104463803007	0.015629596152005
ENSG00000100842	-0.713121462722223	0.0246355910944971
ENSG00000100906	-0.726744976944447	0.00416866715346363
ENSG00000100911	-0.66146920277778	0.00101423062288794
ENSG00000101052	0.654527054491385	0.00566409179301746
ENSG00000101104	-0.561007366516267	0.0287716058183637
ENSG00000101115	-0.562071150444445	0.0195429691048189
ENSG00000101187	-1.00679666561111	0.0026863828327241
ENSG00000101222	0.8415425199274	0.00748376811058836
ENSG00000101224	-0.633635454722222	0.0392283235810389
ENSG00000101276	-0.553690865972222	0.00542957582164845
ENSG00000101333	0.689515664277778	0.00526126062242171
ENSG00000101350	0.562428235325709	0.0124607704749675
ENSG00000101353	0.616251466254427	0.0362558676631185
ENSG00000101438	1.21762059972222	0.0451666954382814
ENSG00000101470	0.989890271916666	0.00234534731090186
ENSG00000101890	1.41530241138889	0.0103604930646058
ENSG00000101986	-0.599179754138889	0.00247473756514434
ENSG00000102048	0.666919630111111	0.0048154707937479
ENSG00000102078	0.647951611666665	0.00709408867380661
ENSG00000102230	1.06199010059639	0.0353736812785168
ENSG00000102287	-0.861763233333335	0.0114918417134255
ENSG00000102466	1.11620140927778	0.0361975609675923
ENSG00000102524	-2.79042471811111	7.45442439082922e-05
ENSG00000102575	-0.533809016222224	0.0456242632094826
ENSG00000102904	0.938637767444445	0.00364198058063316
ENSG00000103021	0.835641101371533	0.025055821170372
ENSG00000103351	0.504046683333334	0.00424721734140402
ENSG00000103494	1.0393489987713	0.00188607079076434
ENSG00000103540	0.606045760539215	0.0489746124441798
ENSG00000103599	1.02492700503063	0.00120672863581406
ENSG00000103740	1.03603400316667	0.00632978812074313
ENSG00000104043	0.7257439065	0.0262671961199754
ENSG00000104112	1.01589538466123	9.15783122175107e-05
ENSG00000104140	-0.548116366773202	0.0103604930646058
ENSG00000104142	-0.500976097500001	0.0124498311725771
ENSG00000104213	-0.686156306472223	0.0287938418465125
ENSG00000104218	0.795628438453141	0.00513875992760039
ENSG00000104237	0.989970292803649	0.0455423946984946
ENSG00000104490	0.7542113355	0.0665116217892859
ENSG00000104723	1.02114505143084	0.00286779598078061
ENSG00000104856	-0.685797073611111	0.00101423062288794
ENSG00000104879	1.27067699758333	0.0400462887662499
ENSG00000104951	-1.16410811458333	0.00229016804642014
ENSG00000105122	0.908403972888888	0.018838591621374
ENSG00000105258	0.645463360555554	0.00629187771974717
ENSG00000105388	-0.90112923688889	0.0902068238160939
ENSG00000105499	-0.759921450315137	0.0219484631507017
ENSG00000105519	1.16425958081014	0.00721958397014828
ENSG00000105792	0.928391031638889	0.0757111526955718
ENSG00000105877	1.16668250953678	0.00659760810504199
ENSG00000105894	-1.21443817846743	0.0280452554398957
ENSG00000105939	-0.795774567772832	0.000100361290811818
ENSG00000105948	0.910511649967719	0.00804569710172665
ENSG00000105982	0.974712763223212	0.0186215451673111
ENSG00000106477	0.515270870495289	0.0846700721960364
ENSG00000106538	0.517200261722221	0.0150059145363991
ENSG00000106560	-0.561670497944446	0.0168369633447357
ENSG00000106624	-0.818362059026854	0.0304880643298539
ENSG00000106701	1.07999634891667	0.000241087987822741
ENSG00000106772	1.56310025558333	0.00452482686593876
ENSG00000106785	-1.06759235339753	7.55418889513863e-05
ENSG00000107014	0.642644490930556	0.0491999306982791
ENSG00000107018	0.703961858083334	0.0168453308473138
ENSG00000107186	0.517231067303688	0.060838699843918
ENSG00000107201	-2.7049182645	1.53883756364159e-05
ENSG00000107614	0.670062460551762	0.00632978812074313
ENSG00000107807	-0.974231821	0.0359370320250792
ENSG00000107819	0.723477465160669	0.0400912739433782
ENSG00000108179	-0.586088859135779	0.0220029004123478
ENSG00000108342	-2.77673827725	0.00188996404844568
ENSG00000108395	0.529938252970137	0.00254716783566673
ENSG00000108406	0.62043674236111	0.00652768761000095
ENSG00000108551	-2.2585000557175	0.0154716437573898
ENSG00000108641	1.00946018268398	0.00377767037228119
ENSG00000108679	-0.771669260277777	0.00185664739434194
ENSG00000108771	-1.604772705	7.24161424253996e-05
ENSG00000108846	-0.806982967138891	0.0711625663695262
ENSG00000109063	-0.737851168277778	0.0194441513577058
ENSG00000109182	1.34149733213889	0.0692292224182696
ENSG00000109680	0.549218306805555	0.00502204348665605
ENSG00000109771	0.745281336277776	0.0052722513748622
ENSG00000109881	0.951050878753336	0.00530267735500303
ENSG00000109944	0.793254652191289	0.0255784379100882
ENSG00000110318	0.978919822120392	0.00821749085605822
ENSG00000110324	-0.789053942393168	0.0398484656412421
ENSG00000110446	-1.89641605630556	0.000176600021315957
ENSG00000110492	-0.8179393975	0.00426985731309247
ENSG00000110675	1.27476383330556	0.00743353608564365
ENSG00000110719	-0.600526195833333	0.00144498180458279
ENSG00000110852	-0.682891238472222	0.011858190285205
ENSG00000111145	0.827414494922723	0.0486930349978889
ENSG00000111181	0.806729693666666	0.0927660191898792
ENSG00000111331	-3.86430896857291	4.62270762469075e-06
ENSG00000111335	-3.31940643228916	1.23380702607372e-05
ENSG00000111450	1.02114458402778	0.0930285611544564
ENSG00000111554	0.650535049722103	0.00388664772296467
ENSG00000111728	1.25999261447222	0.030467871958443
ENSG00000111801	-0.874740986833335	0.00947677284331112
ENSG00000111834	1.11802330793131	0.00388664772296467
ENSG00000111837	0.937000908830662	0.031633918432811
ENSG00000111879	0.696949105722223	0.0136719502135822
ENSG00000111912	-1.0683948034437	0.0116168587282052
ENSG00000111971	0.577773368833334	0.0643050830180778
ENSG00000112096	-1.00030366432632	0.0169104720066514
ENSG00000112183	1.23498311956565	0.0206226556296594
ENSG00000112186	0.787849537361111	0.00424721734140402
ENSG00000112343	-0.562094345024204	0.00364198058063316
ENSG00000112365	-0.630589474704053	0.00728136215254012
ENSG00000112530	1.21502646661111	0.00279807803751877
ENSG00000112539	1.07145317216667	0.0278431137511636
ENSG00000112715	-0.532569660102594	0.000871633316234059
ENSG00000112773	-0.913943218055555	0.000203045252440683
ENSG00000112796	0.510858615694445	0.0880201956556493
ENSG00000112818	1.14353165062896	0.00513875992760039
ENSG00000112972	-0.566276101145455	0.0292953843167101
ENSG00000112981	1.12014428777778	0.00694780978763471
ENSG00000113070	-0.579897933737345	0.00377377288407939
ENSG00000113083	-0.63878543243872	0.00238398261996462
ENSG00000113318	0.732689499788037	0.00233505154080172
ENSG00000113391	0.544483449524263	0.00676600664939856
ENSG00000113594	-0.515202910906264	0.0454532696266639
ENSG00000113805	0.570412922201797	0.0961106961157721
ENSG00000113946	1.0905150993494	0.0107746854483588
ENSG00000113966	0.680566597111111	0.0466990486293003
ENSG00000114013	-0.577924624595854	0.0995826285021678
ENSG00000114019	-0.510257685555554	0.00153863564025905
ENSG00000114204	0.818709660944445	0.0501761556700929
ENSG00000114315	-0.605577684548757	0.00426265811312161
ENSG00000114446	0.903350445759625	0.00383425650353409
ENSG00000114455	1.31228143169444	0.00147240782864473
ENSG00000114473	1.17185577423592	0.00192488470793675
ENSG00000114547	0.721598795666668	0.00599272576005546
ENSG00000114656	1.23882173425	0.00407293623204219
ENSG00000114670	1.03402817058082	0.00324601567478879
ENSG00000114805	0.838421391806761	0.0338529544293541
ENSG00000114853	-0.975557562777574	0.019652621722221
ENSG00000114854	0.538891927805556	0.045312118164674
ENSG00000115009	-0.766233319611112	0.0289691245536707
ENSG00000115267	-1.96723014611111	4.30665992611468e-05
ENSG00000115415	-2.22034110310756	8.31958167379909e-06
ENSG00000115423	1.34318817036847	0.00152836176471821
ENSG00000115604	-0.567131189083198	0.0370036758518804
ENSG00000115919	-0.669600228916856	0.0339082908381597
ENSG00000116031	-2.02457807116667	0.0259375898616256
ENSG00000116127	0.781803476830923	0.00625386185492821
ENSG00000116151	0.614517757583333	0.0909573219111277
ENSG00000116793	0.871564181246026	0.032143064153422
ENSG00000116885	0.923076520277779	0.017109284602542
ENSG00000117228	-0.913959652016246	0.00398154568784736
ENSG00000117266	-0.564617189027778	0.00315442374075774
ENSG00000117400	0.554189280200808	0.0178897215155542
ENSG00000117477	1.25980603124038	0.00513633637161521
ENSG00000117501	1.20431158955556	0.00232056297939841
ENSG00000117594	-1.04022840375	0.0124498311725771
ENSG00000117707	-1.81892830325	0.0779036052443327
ENSG00000117983	-0.608485725454888	0.0640072335113212
ENSG00000118096	0.738946023888889	0.0141129038213653
ENSG00000118156	-0.587839790291667	0.0282739130332965
ENSG00000118307	1.15641743644444	0.000309244155818865
ENSG00000118407	1.29090251819745	0.0068349139898596
ENSG00000118420	0.66341489275	0.0599695966782667
ENSG00000118492	1.21850703858333	0.000475893214293177
ENSG00000118513	0.92256534	0.000540648607248954
ENSG00000118515	-0.689145302777776	0.0961157301901466
ENSG00000118690	1.11583806355969	0.00696292921280296
ENSG00000118922	0.858052751292142	0.00387974313208917
ENSG00000118946	-0.84101658666081	0.00941712778708457
ENSG00000118965	0.680894547111111	0.00377377288407939
ENSG00000118997	1.03316111922765	0.00275835574359496
ENSG00000119147	1.38335250366667	0.0144723570009916
ENSG00000119328	0.559928493333332	0.00622418621767844
ENSG00000119333	0.584351048611111	0.0148500411023215
ENSG00000119397	0.705117012720119	0.00930555504564181
ENSG00000119514	-0.507426182638888	0.0146866737523209
ENSG00000119535	-0.953897934166667	0.0974089620086349
ENSG00000119636	1.05833263016667	0.00215345385833663
ENSG00000119640	0.63475258722222	0.022841543215319
ENSG00000119650	0.562407378575626	0.0156625039931111
ENSG00000119661	0.931908628916667	0.00434851292097786
ENSG00000119703	0.925612464321629	0.00215345385833663
ENSG00000119917	-4.01247439311111	2.13930802033246e-06
ENSG00000119922	-3.64327935774851	9.15783122175107e-05
ENSG00000120055	0.923843204861112	0.0769536763820381
ENSG00000120129	-1.45368993444444	0.0018069610334092
ENSG00000120217	-0.774559977523575	0.00855377960829371
ENSG00000120262	1.26543499472222	0.00159943258854151
ENSG00000120279	1.22080770228082	0.0550533249237878
ENSG00000120471	0.629936341984839	0.0309934191720682
ENSG00000120738	-2.13654059888889	5.56832380034909e-05
ENSG00000121005	0.59963620575	0.0551070250716767
ENSG00000121060	-0.750116807837213	0.000922322170131601
ENSG00000121380	-0.820563476580769	0.00307514314700692
ENSG00000121410	0.881332672333334	0.0491999306982791
ENSG00000121653	0.518041690622474	0.0802764134790043
ENSG00000121716	-0.878268911272434	0.0124285520492072
ENSG00000121858	-0.853700797222223	0.00292111006256423
ENSG00000122133	-2.97768275905556	0.00857302691295557
ENSG00000122417	0.660315243555555	0.0202585350509253
ENSG00000122483	0.513253022611111	0.0695308924923704
ENSG00000122507	0.829236142494731	0.0068349139898596
ENSG00000122643	-1.1168136325	0.00225955534273591
ENSG00000122735	1.21375147008333	0.00173626208296335
ENSG00000122877	-1.03429916913889	0.0142723273190683
ENSG00000123358	-1.58829521331852	0.0711186967663208
ENSG00000123405	-0.734230504861112	0.0492012663718311
ENSG00000123570	0.630673281789317	0.0103177274896484
ENSG00000123607	0.777875213055555	0.000207741825790983
ENSG00000123609	-0.909584005555556	0.00452492973055774
ENSG00000123610	-2.12609630522222	0.00306834581773244
ENSG00000123810	0.660760613375858	0.0136188549795322
ENSG00000123977	1.23123977883333	0.00766269008074756
ENSG00000124074	0.688924241666668	0.0608245250426554
ENSG00000124201	-0.66873710711058	0.00191264306091504
ENSG00000124226	-0.570978789206329	0.000872182321585725
ENSG00000124237	1.14863446789446	0.0582294032488726
ENSG00000124256	-2.528968338512	0.000151071393149038
ENSG00000124374	0.605725741128774	0.00188996404844568
ENSG00000124491	-2.57187102608333	0.0551070250716767
ENSG00000124664	-0.61544445313889	0.0748952441604716
ENSG00000124678	1.142804497875	0.0931073434536566
ENSG00000124749	0.863708717916668	0.000151071393149038
ENSG00000124882	-0.776895446226313	0.0467274269173817
ENSG00000124939	1.40969918602778	0.00220354905241562
ENSG00000125531	1.17257144416667	0.00383425650353409
ENSG00000125735	-0.577237450888889	0.0234141064444754
ENSG00000125740	-3.00016835322222	0.00159997762791828
ENSG00000125826	-0.519534573638889	0.0138911003151733
ENSG00000125864	0.830310766611112	0.00424721734140402
ENSG00000125895	0.524694588833332	0.0998513357091673
ENSG00000125968	-0.573877329444445	0.000702389287833667
ENSG00000126368	-0.939363345604695	0.00197518704550662
ENSG00000126709	-5.010798595	9.31460693566675e-06
ENSG00000126773	0.513800775696867	0.00458045441341872
ENSG00000126838	1.69494345027778	0.0104948233080411
ENSG00000126952	0.839973774472222	0.0312329192078416
ENSG00000127152	-0.50049424988889	0.0679789488311376
ENSG00000127863	0.818255491798826	0.0250070896114522
ENSG00000128016	-1.26139087055556	0.0017107262575114
ENSG00000128268	-0.631930602055556	0.00746962599992086
ENSG00000128284	-0.630685799213237	0.00285243201616229
ENSG00000128335	-0.58475414186191	0.00392477968056012
ENSG00000128383	-4.49850185525	0.000241087987822741
ENSG00000128408	0.924684963333333	0.0107746854483588
ENSG00000128482	-0.59771988413889	0.00112038010529472
ENSG00000128536	0.92826117809248	0.0195573551151563
ENSG00000128581	0.689805858866125	0.0299844637582114
ENSG00000128886	0.595292412911863	0.00393832123188357
ENSG00000129007	0.854979753611112	0.0129177190283997
ENSG00000129226	-1.31045260816667	0.00188879743436148
ENSG00000129295	1.10432458022222	0.00884425040978582
ENSG00000129467	-0.763350321694445	0.0221654818920758
ENSG00000129596	2.15664180733333	0.0272479898564957
ENSG00000129667	-0.547137008611112	0.0042727277320039
ENSG00000129951	1.07685100933333	0.0963295808129388
ENSG00000129990	0.661891150871451	0.039640981099508
ENSG00000130164	-0.637034187599286	0.00735959739371766
ENSG00000130222	0.64798135088889	0.0710560876195965
ENSG00000130234	-1.03165201783333	0.000251034156010109
ENSG00000130303	-2.96815039406806	3.49892041865923e-05
ENSG00000130413	1.06096464294445	0.00984931865557886
ENSG00000130487	-1.61207658161668	0.000833815301819432
ENSG00000130513	-0.778225112777779	0.0144705501186141
ENSG00000130595	0.812631879272745	0.0674888759159285
ENSG00000130653	-0.557538929229452	0.0391544943730598
ENSG00000130775	-1.42123843409327	0.00275835574359496
ENSG00000130813	-1.10687824167882	0.000324967079943469
ENSG00000131018	1.01127799137953	0.00513875992760039
ENSG00000131037	-0.611766521111112	0.00188788045869795
ENSG00000131096	-0.772572815972222	0.0487961925729701
ENSG00000131142	-0.692764210083334	0.0553605655373164
ENSG00000131203	-1.49087202172222	0.00603169540701884
ENSG00000131437	0.6895495275	0.00931594252944831
ENSG00000131471	-0.726869454888889	0.00931594252944831
ENSG00000131721	-0.710413925416667	0.0423252095149541
ENSG00000131969	1.33987175152778	0.0246709072770675
ENSG00000132010	0.551993575861111	0.00194669202659597
ENSG00000132109	-0.923762088694443	0.00532109856812271
ENSG00000132122	0.754916128830558	0.0122816481958858
ENSG00000132141	0.700605780361111	0.00197688569613606
ENSG00000132256	-0.671584134902109	0.00329477048163264
ENSG00000132259	1.37007461755555	0.00707323506952882
ENSG00000132274	-0.913158064880626	0.000836872309183141
ENSG00000132530	-3.53150933075127	5.03750181168883e-06
ENSG00000132554	1.64872132369444	0.00335813960957712
ENSG00000132837	0.620319468888889	0.0299844637582114
ENSG00000132911	-1.23840896554167	0.0790012269911789
ENSG00000132915	0.93764383825	0.0205501131414014
ENSG00000133106	-3.71937872894741	4.80450921312198e-05
ENSG00000133115	1.26011846080556	0.00944764636730156
ENSG00000133246	-1.34653260158333	0.00816025090609259
ENSG00000133265	0.728573482814855	0.00843332474643698
ENSG00000133328	-0.87732185140093	0.0173384762562317
ENSG00000133401	-0.872688174333334	0.0533324716454529
ENSG00000133640	1.26360522833333	0.00409875045537227
ENSG00000133665	1.25216124666667	0.00197518704550662
ENSG00000133678	0.615988119166666	0.00285472123225078
ENSG00000133874	-0.58306307338889	0.00240857285624633
ENSG00000133958	0.713699870249999	0.0340719866160012
ENSG00000133962	-0.807855002277778	0.0155743178154651
ENSG00000134107	-0.866688071111111	4.29505236549242e-05
ENSG00000134242	-0.748075709305556	0.0638146412505168
ENSG00000134321	-4.59259459092834	5.56832380034909e-05
ENSG00000134376	0.625262983083334	0.0243873930384348
ENSG00000134531	-0.51101424738579	0.0287888934792099
ENSG00000134716	-0.625077937222221	0.0160537682567913
ENSG00000134769	1.09260588786898	0.0985524451417726
ENSG00000134824	-1.81610369053083	0.00238398261996462
ENSG00000135114	-5.99574382091667	8.04129258709619e-06
ENSG00000135205	0.95742404111111	0.00215345385833663
ENSG00000135315	0.739441862521383	0.00101423062288794
ENSG00000135338	0.620489329388889	0.00503085503544566
ENSG00000135363	-0.896378892222223	0.0272479898564957
ENSG00000135519	0.716627276472223	0.0810491122889444
ENSG00000135587	0.793870283944443	0.0065210970871942
ENSG00000135773	0.782993609166667	0.0143116543236807
ENSG00000135899	-1.44890947294445	8.53671463090886e-05
ENSG00000135914	-0.635526409722223	0.0650013879984998
ENSG00000135929	1.13963474244444	0.0731256550813798
ENSG00000135931	0.538685330324717	0.0811395374876522
ENSG00000135951	1.01548723586111	0.00296061835009442
ENSG00000135960	-1.47868853130556	0.0550533249237878
ENSG00000136147	-0.592025818611112	0.00196600465789792
ENSG00000136244	-2.69154637322222	0.00215345385833663
ENSG00000136449	0.940299893472222	0.0048154707937479
ENSG00000136514	-1.0956463975	0.00034901438769538
ENSG00000136688	-0.612647697111111	0.0555753993826943
ENSG00000136689	-0.827075674854588	0.00604759802271347
ENSG00000136695	-0.637478600359832	0.0810491122889444
ENSG00000136698	-0.577661158833333	0.0341532704239675
ENSG00000136811	0.596736292736027	0.00943794405345322
ENSG00000136816	-1.09844096016667	0.000136706080109234
ENSG00000136918	1.00380474163889	0.0278817429823611
ENSG00000137098	0.703244009944445	0.0425503908669852
ENSG00000137198	-1.93006954775	0.0032987039316929
ENSG00000137200	-0.907929888944444	0.000914518654163797
ENSG00000137261	1.08515596368567	0.0323685615912972
ENSG00000137331	-1.01913295944444	0.00943794405345322
ENSG00000137397	-0.515579954111111	0.0347801899520021
ENSG00000137403	-1.24015534055556	0.00377767037228119
ENSG00000137434	1.16913330382007	0.00345679169850963
ENSG00000137440	-0.855859878333334	0.00292927955392533
ENSG00000137449	-0.545271374203898	0.031716607910241
ENSG00000137462	-0.759771942222224	0.0655517459966248
ENSG00000137473	1.12055302277778	0.0127444164719338
ENSG00000137478	-0.637788400004496	0.0028248775343547
ENSG00000137494	0.817781817177059	0.00328840232101884
ENSG00000137601	0.70789049231732	0.00138406669161369
ENSG00000137628	-2.48113775474355	6.46582922753103e-06
ENSG00000137691	1.16310295027778	0.00264389865080359
ENSG00000137707	0.808034124638888	0.0548619304391888
ENSG00000137752	-0.608973935833333	0.00467978631406822
ENSG00000137817	-0.604779153833334	0.00695762121420873
ENSG00000137821	1.10057907533333	0.000552395993872537
ENSG00000137825	-0.766713549416666	0.0599695966782667
ENSG00000137877	-0.658406549611111	0.00709645680661107
ENSG00000137941	0.883736467513817	0.0588006519371672
ENSG00000137959	-5.47117649077778	5.03634306419087e-06
ENSG00000137965	-3.20358005283333	5.03634306419087e-06
ENSG00000138002	0.74933688388889	0.0131057510623631
ENSG00000138035	-1.01516438824131	0.000231726364730678
ENSG00000138036	0.583119884232071	0.0353093254209668
ENSG00000138115	0.743355649861111	0.0987861115708919
ENSG00000138152	0.67916748186111	0.00593097236268126
ENSG00000138166	-1.44575757072222	3.11589187605829e-05
ENSG00000138175	0.575505311855356	0.00243318570423931
ENSG00000138398	0.624340480459542	0.00160207934255371
ENSG00000138400	1.10264339467322	0.00157484912062609
ENSG00000138448	0.537074280636492	0.0599740974283926
ENSG00000138496	-1.64670676255556	0.000191378631139683
ENSG00000138587	1.10608723094444	0.00225955534273591
ENSG00000138613	0.59624432863889	0.0345764010943134
ENSG00000138640	0.639841538147634	0.0126284373414717
ENSG00000138642	-2.74685549706838	2.13930802033246e-06
ENSG00000138646	-3.40148498736111	9.31460693566675e-06
ENSG00000138744	0.552753538423206	0.00721958397014828
ENSG00000138755	-2.14382756013889	0.00240857285624633
ENSG00000138769	1.10207708655555	0.00657400992412533
ENSG00000138823	1.07652029669444	0.0185735541293837
ENSG00000139055	0.859958788055555	0.0550533249237878
ENSG00000139187	0.5665913305	0.0131788647191872
ENSG00000139537	1.05966336916667	0.0032987039316929
ENSG00000139618	-0.505926409166667	0.0414630973283276
ENSG00000139626	-0.544938313805554	0.0491578496265894
ENSG00000139679	-0.729487417777779	0.0272157264649036
ENSG00000139880	-0.574824427967324	0.0643050830180778
ENSG00000139974	0.533319576944444	0.00523484695066612
ENSG00000140025	0.664621961970173	0.00437536064790848
ENSG00000140057	1.18990420091667	0.00307514314700692
ENSG00000140274	-0.761546287250001	0.0359145563717346
ENSG00000140279	-1.57983217218418	0.00117394764089736
ENSG00000140284	0.510931677777776	0.0084804183216123
ENSG00000140379	-0.712820061714436	0.0548670069055476
ENSG00000140463	0.757946293967682	0.00292789951214679
ENSG00000140464	-0.972648635942491	0.000449596271703985
ENSG00000140534	-0.756429719105275	0.0275004615915522
ENSG00000140600	0.575658954333334	0.0236378632310991
ENSG00000140853	-1.166424423965	0.000127440954084499
ENSG00000141294	1.05895035611111	0.00307514314700692
ENSG00000141376	0.590811028265646	0.0193069713311376
ENSG00000141497	-0.595914749444446	0.00530267735500303
ENSG00000141505	-0.545175140694444	0.0489792562849921
ENSG00000141574	-0.852205480251834	0.00189007531395121
ENSG00000141664	-0.766027810519109	0.00199281093401663
ENSG00000141665	1.33919208916667	0.00148139467045777
ENSG00000142089	-2.24453331593269	6.04094962639579e-06
ENSG00000142102	-1.08394165127778	0.0109217245890783
ENSG00000142609	0.975000088666666	0.00394366010283631
ENSG00000142621	1.28671360363754	0.024738683370851
ENSG00000142677	-0.544946583377396	0.00683202201304948
ENSG00000142875	0.620744204540185	0.0105990880280817
ENSG00000143156	0.757341622500002	0.008497549541938
ENSG00000143222	0.869001151388888	0.00243318570423931
ENSG00000143224	0.81904553170848	0.0191615903060304
ENSG00000143382	-0.609969842715932	0.0394483649735608
