18	12	24
ENSG00000084234	1.32618245333333	1.20214205166666	3.28378630533334
ENSG00000085063	1.84133794333333	1.32061091283333	3.03492459933333
ENSG00000086065	0.598831422213171	1.51751297760331	2.02494849872398
ENSG00000086696	1.66222278433333	0.733697217083333	1.01561366366667
ENSG00000086712	-1.10276705	-0.907115624083336	-2.41158554466667
ENSG00000087586	1.36505492666667	0.756178710916666	1.900604421
ENSG00000088179	-0.741591745333335	-1.09511020175	-1.57641641233333
ENSG00000088808	-0.664347974745879	-0.950701464643143	-1.75446777652858
ENSG00000088826	-1.47221832333334	-0.54441643	-0.993114233333334
ENSG00000088986	0.685987402229102	0.802185846591534	1.73511032475865
ENSG00000089597	0.762993193333328	1.25322699783333	2.647420879
ENSG00000090238	1.36121552733333	0.892574214083331	0.860652393333334
ENSG00000090971	0.64234466	0.885583198416665	1.57509500366667
ENSG00000090975	-1.22404888333334	-0.539880532916668	-0.883565089999999
ENSG00000091009	-0.699442980000003	-0.511288941083334	-1.58109380266666
ENSG00000091157	-0.846260360000002	-0.542695553333336	-0.993231229999996
ENSG00000091592	-1.88695415819048	-2.60944813825161	-5.11289154784386
ENSG00000092010	0.966338203333332	1.0601934895	1.45343659733334
ENSG00000092621	1.52446062333333	1.56784382016667	2.94344903766667
ENSG00000092964	1.376881434	1.05959748883333	3.16093296166667
ENSG00000094755	0.887589363333335	2.16855664383333	2.42616683966667
ENSG00000095015	-1.05514594333333	-0.985999995833335	-2.11881654666666
ENSG00000095752	-2.66884626766667	-1.7323199325	-4.17497224433333
ENSG00000096968	-1.243966965	-0.648393059916668	-1.094668543
ENSG00000099330	1.06823195966667	0.813646371749999	1.13223774066667
ENSG00000099381	-0.915360570000003	-0.572522955000002	-1.49400601333333
ENSG00000099622	0.858654829229685	0.536208492127086	1.24411231603878
ENSG00000099992	-1.73908505	-2.04066215966667	-4.37886996833333
ENSG00000100234	1.93998499333333	1.54713924783333	2.99732319533334
ENSG00000100263	-0.768617980000003	-0.62775618933684	-1.00029092043887
ENSG00000100276	-1.710612326	-1.47239978016667	-4.11588678166666
ENSG00000100345	0.851897577952262	0.662234823622079	0.86330756292117
ENSG00000100376	-0.662295934348998	-0.616046216487142	-0.516037748774536
ENSG00000100387	0.807229006666667	0.692363732499998	1.22156489666666
ENSG00000100417	0.631621378666665	0.861112643583332	1.26268079466667
ENSG00000100418	0.956383246666667	0.768212674666666	2.31036693433333
ENSG00000100504	0.945484326666667	0.55215630933333	2.028680578
ENSG00000100528	0.83050638910664	0.586296808353559	0.980681630402688
ENSG00000100815	-0.927899463333335	-0.850930863333333	-2.05960584333333
ENSG00000100823	1.236010926	0.992177612999999	1.43141782866667
ENSG00000100897	0.679367996333331	1.27147194058333	1.78927463066667
ENSG00000100906	-2.46702926333333	-1.84590466333333	-5.15484208
ENSG00000100938	0.753204016648665	0.513646640271786	1.00627752573077
ENSG00000101132	0.833214943333332	0.642276782500001	0.809313253333334
ENSG00000101443	1.9950353589578	1.38194182229406	3.16675488098186
ENSG00000101624	0.520477814999999	0.681814109749999	0.716952248666667
ENSG00000101856	1.41354564666666	1.05846017083333	2.72893539
ENSG00000102007	1.92115239666667	1.09452862116667	2.214608507
ENSG00000102034	-1.48988138	-0.680328426666668	-1.83851955666666
ENSG00000102054	0.931139226666664	0.8518831475	2.11422924
ENSG00000102103	1.39684313587895	0.685631945526284	1.01225935112372
ENSG00000102243	1.65562930333334	0.689047088333334	2.46157429666667
ENSG00000102760	1.73239882333333	1.14015387616666	1.729713472
ENSG00000102786	-0.747470273928241	-0.624888976975172	-0.840887753406435
ENSG00000102804	-1.12885670333334	-0.893788365	-2.31260864666667
ENSG00000102837	2.64084941266667	1.17724691883333	3.177390297
ENSG00000102921	-0.984228807333338	-0.621592277416668	-2.055893924
ENSG00000103035	-0.832771893333334	-0.901072204166667	-1.61603566333333
ENSG00000103187	1.11320232666667	0.887208296666663	2.12124078
ENSG00000103769	1.00316278	1.65778941716667	2.825633948
ENSG00000104140	-1.22391960766667	-0.571091606916667	-1.493043169
ENSG00000104142	-1.24884536333334	-0.597351111666666	-1.523311847
ENSG00000104228	-1.01651754133334	-1.08350056133333	-1.04896471
ENSG00000104320	0.657551464333334	0.835929755583334	0.908539317000001
ENSG00000104341	0.729000935694508	0.741580045692119	1.30791487773103
ENSG00000104419	2.265272007	1.27954527991667	2.19870206133333
ENSG00000104442	0.771747466666665	0.994191707166666	1.71645533366667
ENSG00000104856	-1.25550086	-0.883457711666669	-3.57568901
ENSG00000104897	-0.583251490000004	-0.888781523333335	-1.79395205
ENSG00000105011	1.659839296	1.323298893	2.90329149633333
ENSG00000105085	-1.05610483666667	-0.860778730083335	-1.28559611866667
ENSG00000105127	-0.561630596666669	-0.870164784166667	-1.19017309
ENSG00000105355	0.570015840999999	0.929306229250001	1.292192915
ENSG00000105372	0.774287805243375	1.41585162102789	2.18672893295084
ENSG00000105409	-2.45967834566667	-3.00480843233333	-5.830310554
ENSG00000105438	1.56681565666666	1.40623901908333	2.43848479233333
ENSG00000105467	-2.09204631633334	-3.8498022565	-7.33690263033333
ENSG00000105519	1.46670893566667	1.13334545	1.678180455
ENSG00000105556	-0.976365703333338	-0.811390227500001	-1.18071185666666
ENSG00000105641	-1.05303459966667	-2.19210739983333	-4.60877531133333
ENSG00000105669	-0.844748428890545	-0.86162803099905	-2.01356219537684
ENSG00000105708	-1.054330641	-0.892299571416669	-1.82998105266666
ENSG00000105732	-1.03644472333333	-0.669247598666669	-0.685482756999998
ENSG00000105825	1.73698763666666	1.72680386716667	3.227232284
ENSG00000105974	1.45006314140935	1.56875834051405	2.69431425945076
ENSG00000106153	1.26041527	1.12017799666667	2.23592753
ENSG00000106246	-0.680118153333337	-0.914615154166667	-1.15376473
ENSG00000106302	-0.561152590000003	-0.58971353072642	-0.603795657004675
ENSG00000106355	0.943701269999997	0.815377019999998	1.20143203333333
ENSG00000106803	0.888728299999996	0.777518679166667	1.38244923
ENSG00000106804	1.33939212533333	0.509929804749999	1.56335680066667
ENSG00000107281	1.33495134666667	1.5696673045	2.79181425133333
ENSG00000107537	0.967117165666663	0.792426292666667	1.337249201
ENSG00000108389	-0.568646763333336	-0.720153725000004	-0.73121578333333
ENSG00000108515	-0.563640143666672	-0.599969341916669	-2.89807645733333
ENSG00000109084	1.07194602666666	0.6284055825	2.768948048
ENSG00000109180	1.34727049666667	1.0258914545	1.62073754666667
ENSG00000109205	1.53331531333334	0.857900474999994	2.04252316333334
ENSG00000109610	1.80007057666666	0.753277455833334	1.52132924333333
ENSG00000109670	-1.09762031566667	-0.564803478666667	-0.611270594
ENSG00000109787	-0.964848306666669	-0.691159124166667	-0.876453643333332
ENSG00000110060	-0.630782820000002	-0.50406620316667	-1.65461883333333
ENSG00000110090	0.952947785666666	0.512006163333334	1.15748783466667
ENSG00000110104	-1.04613697	-0.903767188333335	-1.16461543666666
ENSG00000110696	0.946914178981323	0.660909580175225	2.06397388202216
ENSG00000110717	1.15776595333333	0.72744561583333	1.39668503333333
ENSG00000110848	-0.738770009628726	-0.520685315826498	-1.95027198311602
ENSG00000110944	-1.250864622	-1.10049106333334	-4.40182449966666
ENSG00000110955	1.63741149	2.3558142655	4.05810993333333
ENSG00000110958	1.06868956	1.16158439608333	1.64677111066667
ENSG00000111237	0.60864296333333	1.383930072	2.679390878
ENSG00000111269	0.558140889666666	0.797728397916667	0.990399706333333
ENSG00000111275	1.19253310666667	0.801958016666667	2.337766166
ENSG00000111319	1.071380193	0.748753084583332	0.911406203333334
ENSG00000111412	-1.122846959	-0.702392605250001	-1.76703470466666
ENSG00000111424	-1.02692327333333	-0.790082021250001	-1.66312370166667
ENSG00000111450	-0.707397773000002	-0.688852204500002	-1.18613429766667
ENSG00000111653	1.240949441	0.82847567925	1.21452564733334
ENSG00000111665	1.53038939666667	1.03268885716667	2.37981674466667
ENSG00000111671	-1.00072389000001	-1.12964938666667	-1.19786226333333
ENSG00000111727	-1.23762180036551	-0.593185589915939	-0.981186212972767
ENSG00000111843	1.06377369935886	1.08092128794751	2.44969728878048
ENSG00000112280	-0.558948190333334	-0.74760198835636	-1.96760216069254
ENSG00000112294	0.739608512999998	0.848684901333332	1.042814482
ENSG00000112414	1.22763116333333	1.58063313075	2.23172855
ENSG00000112473	0.728935107999999	1.48536502066667	2.518933888
ENSG00000112474	0.926009578333333	0.574226488166666	1.09547290733333
ENSG00000112715	-1.04776713194597	-1.10502698762127	-1.33722347772818
ENSG00000112773	-2.16617266917158	-0.87219800245009	-1.9872281709061
ENSG00000112782	0.968959739209425	1.01599303586914	1.83588732950933
ENSG00000112796	1.02620604933333	1.1695351045	1.34006818466667
ENSG00000112984	2.07434401633333	1.79460732316667	2.27211504866666
ENSG00000113369	-1.77848167533334	-0.797011694416669	-3.58484744333333
ENSG00000113580	-1.18813575967891	-0.808368482013593	-1.9444679119607
ENSG00000113583	0.697419551079257	0.592227204639003	1.46887083240355
ENSG00000113811	-0.521347736666666	-0.589579499166667	-1.78543812666666
ENSG00000114209	0.611903589999999	1.4995899625	2.30900615466667
ENSG00000114315	-1.13048368966667	-1.098225436	-2.807435582
ENSG00000114698	0.989002092333335	0.721694885999998	1.14201309233333
ENSG00000114779	1.48125001366667	1.310864317	2.425431609
ENSG00000114796	1.98199440133333	1.00296671775	2.56597180633333
ENSG00000114854	2.40325846033333	1.37949882275	1.43885660933333
ENSG00000114902	1.06291069	1.857810253	3.37687654066667
ENSG00000114999	-0.831191906666669	-0.750627795833334	-1.35007596
ENSG00000115053	0.959734883333329	0.98858126	2.28058907666667
ENSG00000115128	1.16260545	1.1362426775	1.35664323666666
ENSG00000115129	0.645860267709629	0.674182980360599	1.55209500581064
ENSG00000115163	1.45201934066667	1.05858035725	2.53177003066667
ENSG00000115365	0.896646494999998	0.634390521333334	0.731485945333336
ENSG00000115392	0.917741065003622	0.875164206897526	1.98437151173034
ENSG00000115760	-0.668751575666668	-1.148139104	-1.78098739233333
ENSG00000115828	0.626332991455274	0.730677098946729	1.20627484713076
ENSG00000115998	-0.922729816666671	-0.668270964749998	-1.41263992366666
ENSG00000116133	0.949300059999998	1.43038091833333	4.280357632
ENSG00000116473	0.810771119999997	0.661516619166665	1.54276093333333
ENSG00000116675	-1.27322316233333	-0.877596007666668	-1.00411614366667
ENSG00000116729	0.550801873893469	0.565679994099518	0.90060360861935
ENSG00000116785	0.853016861333334	0.610878577166666	0.786741624333334
ENSG00000116791	1.1120254024384	0.782555151296907	1.1046132087418
ENSG00000117000	-0.94787786	-0.858822877333335	-1.673598569
ENSG00000117395	-0.511420463333335	-0.573200139166669	-0.761054213333333
ENSG00000117410	-0.64650043	0.816728787666663	2.21380423166667
ENSG00000117411	-0.581967410000003	0.922868277833333	0.892207236333335
ENSG00000117450	1.63327940315969	0.981701210104426	3.36556947518577
ENSG00000117751	-0.736503547081956	-0.595501578903833	-1.07414029686805
ENSG00000118246	-0.631339433333333	-0.629681683333333	-1.09390424333333
ENSG00000118503	-1.99672903633334	-1.89433751625	-5.38887166566666
ENSG00000118518	-0.958725117333334	-0.510518153083334	-0.947319023
ENSG00000118523	2.084305832	1.42985472866667	2.904814365
ENSG00000118849	1.70242952333334	1.2725542965	3.59372186166667
ENSG00000118855	0.864716794344352	0.940302352785619	1.05326139499067
ENSG00000118985	-1.06561582666667	-0.928001960000002	-1.69649654666666
ENSG00000119314	0.638299282144119	0.512306076016724	0.715277613726156
ENSG00000119640	0.801483136666663	0.692267728333333	1.14348383933333
ENSG00000119655	1.14584176666667	0.802647764166664	2.08752167333333
ENSG00000119661	-0.905976178000003	-1.08375895066667	-2.29849081866667
ENSG00000119801	0.886952909906442	0.510674174264261	1.01538631939872
ENSG00000119820	0.999145144999996	0.883794469333333	1.48234548533333
ENSG00000119862	-0.784503713333335	-0.908907990833336	-1.5281575
ENSG00000119922	-4.15087990762135	-0.69274126862721	-2.98946803170849
ENSG00000119965	-0.859041785333336	-0.888912249166668	-1.302118519
ENSG00000119986	-0.934883583766981	-0.510844959403021	-1.46478074435742
ENSG00000120075	0.729343673333335	0.954590201500001	2.72757201666667
ENSG00000120129	-3.603548206	-0.92692812	-2.38607678466666
ENSG00000120306	0.909666039999997	0.952057717499998	2.09854551333333
ENSG00000120708	0.810476696666665	0.509376589999999	2.57824852333334
ENSG00000120756	0.673518766666663	1.02777596533333	1.690967009
ENSG00000120875	-1.86280193000001	-0.778189110833336	-1.12750985666666
ENSG00000120885	1.73372819566667	1.77565176183333	2.84574026933333
ENSG00000120889	-1.81939604333334	-1.017131835	-2.5810004
ENSG00000120910	-1.45701634666667	-0.522019987083336	-1.22872814033334
ENSG00000121104	0.591871863333333	0.653482368333333	0.964790906666668
ENSG00000121578	0.995150407666664	0.811023720249998	1.52672590566667
ENSG00000121671	-1.05443806666667	-0.786532843750001	-1.51843602533333
ENSG00000121691	0.925096499999997	1.65097778325	1.90389619066667
ENSG00000121851	0.686133077502364	0.572870190404469	1.1096409827461
ENSG00000121858	-0.586943474898372	0.732130530075456	-1.39341227451405
ENSG00000122367	-1.91793250333334	-1.35641614668843	-1.64050508888176
ENSG00000122550	0.598080785227699	0.570309156397177	1.40785004487184
ENSG00000122641	-1.74237268466667	-1.34745436833333	-3.74082794833333
ENSG00000123080	0.988180176666667	0.818271854333334	2.486243252
ENSG00000123146	1.13943428333333	1.652752185	2.51686995666667
ENSG00000123179	1.17231913249582	0.512419539776828	1.54489742858655
ENSG00000123545	1.67609741066667	1.19914396333333	1.49440943133333
ENSG00000123643	-0.95315832	-1.09340903916666	-2.659768717
ENSG00000123908	-0.950700720000004	-0.503725864166669	-1.47780432666666
ENSG00000123975	1.44325104666667	0.916421565833332	2.43887363
ENSG00000124104	-0.730078308446229	-1.03821438172369	-1.25226162844658
ENSG00000124107	2.50004536333333	2.18299281266667	4.17888969933333
ENSG00000124120	-0.638135558563899	-0.581616014306897	-0.622391068239051
ENSG00000124370	1.21022231066667	0.743456311416667	1.08623770333333
ENSG00000124882	-0.571168300000004	0.927364551666665	1.35507381666666
ENSG00000125124	0.824268749666663	0.783871225583334	1.901361077
ENSG00000125398	-1.18399563	-0.918734315333333	-1.55045149933333
ENSG00000125538	-1.473583571	-0.904536081916668	-1.39034954266667
ENSG00000125652	1.11718914666667	1.08300160133333	1.970248462
ENSG00000125772	-1.41827626666667	-1.08750967366667	-1.33947038133333
ENSG00000125870	0.608134053098014	0.581977431664341	1.17178331666413
ENSG00000126003	-1.07314248093501	-0.600847488330507	-0.724905534642796
ENSG00000126067	0.928707451479038	1.18251674192173	1.87885525654952
ENSG00000126088	0.535614239999999	0.707358426666665	1.27968403366667
ENSG00000127081	-0.972438577	-0.744905392500001	-1.634157131
ENSG00000127124	-1.28545284666667	-0.953469322717292	-0.852239453209051
ENSG00000127324	0.765178929999998	1.78861259883333	2.37438332633334
ENSG00000127511	-0.85540304666667	-0.776423116666671	-1.21579459333333
ENSG00000127554	-0.732098279333339	-0.696198827500002	-0.979589440666665
ENSG00000127616	-0.749689926666673	-0.697931203333332	-1.53292122
ENSG00000127774	0.758347876666665	1.03464454333333	2.14402522433333
ENSG00000127831	1.25130689166667	0.724590812749999	0.891464437000002
ENSG00000127884	1.01712575333333	0.889310778333332	2.56191660333333
ENSG00000127989	-0.873290069666671	-0.621131012833335	-0.996563401333331
ENSG00000128050	1.22741672666666	1.04025093383333	3.76140773433333
ENSG00000128311	1.01318883	0.806924626666664	2.38606467333334
ENSG00000128805	-0.632259836	-0.523321610000002	-1.06430321533333
ENSG00000128951	0.925632755375453	0.646636940996359	1.97432457293222
ENSG00000129250	-0.597184686666668	-0.514487529999999	-0.560168716666664
ENSG00000129562	0.579211696666663	0.6943541575	1.95726405333333
ENSG00000130021	0.75408663	0.659448606000001	1.44510917366667
ENSG00000130203	0.78167743933333	0.551782961166667	1.348766539
ENSG00000130208	0.879407554333332	0.820336532249998	2.17490630566667
ENSG00000130222	-0.552178325032396	-0.604010223814351	-1.25516501844172
ENSG00000130294	-0.963169100000002	-0.848224559166666	-1.50865728666666
ENSG00000130669	-0.834761302666666	-1.64267985083333	-3.06801282366666
ENSG00000130749	-0.772061983333335	-0.656380344166668	-1.82329156333333
ENSG00000130803	-1.40022191333334	-0.944777937500001	-1.85064077333333
ENSG00000131148	-0.667432246666668	-0.563092710000004	-0.730795366666661
ENSG00000131263	-0.690526526168867	-0.540793588024647	-1.30709729218658
ENSG00000131323	-1.00361044033334	-0.662004202750001	-1.92740514566667
ENSG00000131471	-0.910025621000003	-0.549949388666667	-2.00497981633333
ENSG00000132275	-1.19395512666667	-0.651834218333333	-1.45197743
ENSG00000132286	-0.901101263333334	-1.11775830166667	-1.72740440999999
ENSG00000132326	-2.13945878341173	-1.02413147037829	-2.85843876275593
ENSG00000132329	1.30210192218779	0.882620925847727	1.97334076802422
ENSG00000132446	1.77226963	1.4848267605	2.021084792
ENSG00000132478	-0.525084890000004	-0.737909978999999	-1.29178880433333
ENSG00000132541	0.816817669999998	0.571417884833331	1.154151105
ENSG00000132698	1.64065152666667	1.94640473516666	3.413749767
ENSG00000132768	-0.545905160000002	-0.541019247500003	-1.28723639366667
ENSG00000133027	0.892362386	1.17002973058333	1.77111823266667
ENSG00000133169	0.826339047666666	0.502455715666665	0.675218907
ENSG00000133193	-0.860645000000002	-0.631853265833333	-0.719829246666664
ENSG00000133318	0.905784507192765	0.696072259230134	1.20135182977775
ENSG00000133321	1.18596319666666	0.819819050833335	1.92221180666667
ENSG00000133393	-0.900393206666668	-0.720072705	-1.01456479333333
ENSG00000133619	-0.864788263333338	-1.07304089033333	-2.47812903366667
ENSG00000133818	-0.536868962745095	-0.70531946704212	-1.12297635580965
ENSG00000133835	1.28627257333333	1.05616430433333	1.78120070166667
ENSG00000134030	0.635847738666666	0.948598538416666	1.61333880566667
ENSG00000134049	0.82565726	1.07594730075	2.21214001
ENSG00000134070	-0.80980989666667	-0.879738318333334	-2.85519216
ENSG00000134184	1.521231504	0.815227532166665	0.567762523666666
ENSG00000134202	1.91368078666667	0.820771839999995	2.94843508
ENSG00000134222	1.232184667	0.729686440333333	2.12009791133333
ENSG00000134248	0.597325813333329	0.556064051333331	1.03283341
ENSG00000134258	1.78809811333333	0.949486672318959	1.56118245794929
ENSG00000134294	0.661158620240911	0.747542884565391	0.650762667263762
ENSG00000134775	-0.890103880000002	-0.923913395666669	-2.12502260166667
ENSG00000135046	0.797977749999997	1.11847691833333	1.06456986
ENSG00000135052	0.65056064534096	0.725996099101164	1.2434986646816
ENSG00000135069	1.7534739	0.941869775333332	3.882465006
ENSG00000135114	-4.81593224	-1.216056907	-4.53315795633333
ENSG00000135185	0.678659648333331	0.60924695575	1.248381815
ENSG00000135211	0.537205185000001	0.806202479083331	1.322200582
ENSG00000135404	0.750467560000001	1.283619715	2.01528739
ENSG00000135476	0.620196540000001	0.620696888583332	1.18002107866667
ENSG00000135535	0.74457366363783	1.08276490654085	1.75889094724298
ENSG00000135722	-9.50393921800001	-9.21364741741666	-10.6962342816667
ENSG00000136059	0.680556286666665	0.6264684365	1.16193979
ENSG00000136156	1.32386243141808	0.758546407395682	1.6607067839806
ENSG00000136238	1.03912917666667	1.6044788405	2.82767802266667
ENSG00000136240	0.939170993333333	0.865319284166666	1.47613545666666
ENSG00000136527	-1.14608293107512	-0.766647585739817	-2.96383833913638
ENSG00000136536	-1.01212879833334	-1.05173389291667	-3.10107335366667
ENSG00000136689	-0.854490288355321	-0.632021839459752	-1.6376398583596
ENSG00000136802	-1.0003365	-0.783406503333332	-1.43182731333333
ENSG00000136897	1.16483867	1.07116995633333	1.85175649166667
ENSG00000136938	1.19877635	1.0094203925	1.70055352433333
ENSG00000137210	1.65600572382303	1.27933468339772	2.21128965291784
ENSG00000137266	-1.25318669834897	-1.47387286912224	-1.37697807845085
ENSG00000137648	0.992543088397809	0.579324290057099	1.26763941203773
ENSG00000137673	0.76202003333333	0.75349338	1.98486156666667
ENSG00000137752	1.18338986866667	0.860069033333334	1.78443831
ENSG00000137807	0.992431563558331	1.04382489074191	2.07150941719657
ENSG00000138135	-2.54155025866667	-0.694520433333335	-1.75104068466667
ENSG00000138166	-0.793288968000001	0.704424234499999	2.03453553866667
ENSG00000138413	1.57145256666666	1.44754471683333	4.23703785933333
ENSG00000138623	-1.17926443166667	-0.829868438166667	-1.098008607
ENSG00000138801	0.725592653333335	1.02790923266667	1.46891417533333
ENSG00000139055	0.915756304999999	0.635330050499999	1.59482511666667
ENSG00000139112	0.981121940346664	0.600917339868735	0.57689458633383
ENSG00000139318	-1.44866651666667	-0.657551056666669	-0.800286249999996
ENSG00000139372	-1.39055194104509	-0.605844197672098	-0.686855982800996
ENSG00000139644	1.81732906720727	1.34318449755995	2.86384352615427
ENSG00000139725	-2.069480012	-1.58503385475	-1.68611210166666
ENSG00000140259	0.660240626666665	0.916454439666666	2.13837792100001
ENSG00000140497	0.985423169	1.17072010383333	1.80758386233333
ENSG00000140511	0.968180413999997	0.500439888833333	1.25763785333333
ENSG00000140548	-0.808710134666668	-0.658374730333333	-1.22772433133333
ENSG00000140688	0.629106039999999	0.653075588333333	1.30200165666667
ENSG00000140859	-2.2248244	-4.10617972941667	-7.875541722
ENSG00000140941	0.940384116361557	0.580842822715886	0.835640204590416
ENSG00000141424	1.01278031966667	0.536626182666666	0.701362971666669
ENSG00000141542	0.802086436666662	0.746314502416666	1.19286969166667
ENSG00000141562	0.926428219999999	0.741279470833335	1.529997238
ENSG00000141642	-0.978548229000003	-0.709591477333338	-1.71574929733333
ENSG00000141682	-2.26360166666667	-0.787066221583335	-3.07304637133333
ENSG00000142186	-0.906220803333334	-0.714801403333338	-1.69065129
ENSG00000142192	1.97663246564511	0.698950258374567	1.05334854954468
ENSG00000143036	0.696362689999997	0.681434397000002	1.459148262
ENSG00000143067	-1.61822847166667	-0.559635841338204	-0.676294484712251
ENSG00000143149	0.644267043333333	1.29067195933333	2.06987154533333
ENSG00000143183	0.710995430000002	1.422831457	2.75741050933333
ENSG00000143198	1.22821719284686	0.949229215643655	2.79903626921256
