X24.logFC	X24.P.Value
ENSG00000065154	1.7819448163	0.010706430486092
ENSG00000065518	0.670269279	0.0274287976066615
ENSG00000065559	-0.74656947609799	0.079406108395997
ENSG00000065833	-1.0998124859	0.0139177459589338
ENSG00000065978	1.18494324531651	0.00150505238801827
ENSG00000066044	0.545467209499999	0.00820657775811684
ENSG00000066248	-0.662955313641102	0.0291460121065266
ENSG00000066777	-0.962813962557192	0.0086377083111514
ENSG00000067082	-0.605339354802511	0.000272477968221095
ENSG00000067113	1.290017154	0.00967923732866446
ENSG00000067141	0.5441387824	0.0313960349068911
ENSG00000067221	-0.747381666	0.0216334051465904
ENSG00000067225	0.597883990500001	0.0609644899011782
ENSG00000067365	-0.697841711500001	0.0487119969539202
ENSG00000067704	0.752842493	0.00724558712365756
ENSG00000067829	1.0801909469	0.0238930236016956
ENSG00000068079	-1.0361994042	0.0512083090709517
ENSG00000068137	-0.551613443	0.00179880123977684
ENSG00000068305	-1.526837458	0.00320993515314399
ENSG00000068615	1.1702767734	0.00956285588490795
ENSG00000069248	0.571428191692425	0.00322609831171203
ENSG00000069399	-1.4764458974	0.000174848293006266
ENSG00000069702	0.619111627799999	0.0235552635270304
ENSG00000069764	-0.714813866900001	0.0569626344096154
ENSG00000069869	-1.3987904921	0.0190313487083331
ENSG00000069943	0.8698804929	0.000988951611232845
ENSG00000069966	1.004883751	0.00227308250027469
ENSG00000070081	0.8915293941	0.0299507009307004
ENSG00000070371	0.5667228479	0.00771831419818749
ENSG00000070423	-0.671602992159484	0.00767330303753245
ENSG00000070669	-1.7256776354	0.0702173262581356
ENSG00000070729	-0.527212453379136	0.0435978576995378
ENSG00000070756	1.250376884	0.0439712432926556
ENSG00000070778	-1.292285976	0.00171681019144109
ENSG00000071127	1.07816608456439	0.00308642465437079
ENSG00000071243	-0.605515700160357	0.000607522082784009
ENSG00000071677	-0.7454068339	0.0322966973362908
ENSG00000071894	1.009318617	0.00569645281150886
ENSG00000072110	0.829569058999999	0.00206130187233072
ENSG00000072135	1.12571192230442	0.0224696752124421
ENSG00000072163	-0.563137200457484	0.00832046268823487
ENSG00000072210	1.03131408981917	0.00426686813473046
ENSG00000072786	-0.7061115333	0.0254607527994678
ENSG00000072858	-0.557090066299999	0.0185736404533589
ENSG00000073050	1.0901548406	0.000517850101292162
ENSG00000073111	0.7182170355	0.0186679743403361
ENSG00000073464	-0.633462759718277	0.0215487837441298
ENSG00000073578	0.778136691029604	0.00119344469061453
ENSG00000073584	0.591891809443509	0.00127223910171318
ENSG00000073712	-0.951486540709699	0.00155126787663768
ENSG00000073737	-1.0319871701	0.00546259236792517
ENSG00000073756	-0.929120067600001	1.32596162132665e-06
ENSG00000074181	-0.7511789324	0.016732847910522
ENSG00000074219	0.714736937599999	0.00483495405857395
ENSG00000074317	-1.6967573022	0.00323489694749244
ENSG00000074416	-1.19833065693151	0.0111550906201082
ENSG00000074695	1.0446391382	0.00348261603606473
ENSG00000074755	-0.777079343	0.00480972841993435
ENSG00000074855	0.5833276135	0.0551473952079857
ENSG00000075131	-0.535435207200002	0.00381598154619001
ENSG00000075142	0.9873884723	0.00464117229086714
ENSG00000075218	1.1848753494	0.00378993970157867
ENSG00000075303	0.704222465799999	0.0254031190720877
ENSG00000075420	-0.56545608203191	0.00724464298061541
ENSG00000075651	1.0780264843	0.00133490330628976
ENSG00000075711	-0.55187901956805	0.0165697515547952
ENSG00000075826	0.5253289005	0.00434923589685278
ENSG00000075914	0.7000529191	0.0067415481986024
ENSG00000076043	0.820178231000001	0.0650974205117936
ENSG00000076248	0.7436682354	0.0385493006036814
ENSG00000076321	-0.5679843718	0.000592577921597274
ENSG00000076513	0.65187482454138	0.00380243621622077
ENSG00000076984	-0.8049837019	0.000988951611232845
ENSG00000077044	-1.0122826097	0.0862120454619481
ENSG00000077152	0.929900554299999	0.00279542461938569
ENSG00000077232	0.976656833670994	0.00329988788288286
ENSG00000077380	0.681093444	0.0114468958887298
ENSG00000077549	0.657823331192385	0.00189468136949288
ENSG00000078369	0.501621675	0.00461737495171182
ENSG00000078668	0.927199168499999	0.00878594568957813
ENSG00000078687	-0.67770521687677	0.0541006732411152
ENSG00000078808	0.652681023599998	0.00999201392011074
ENSG00000079134	0.617298916700001	0.00231926760782414
ENSG00000079313	-0.681564570999999	0.0130152398463556
ENSG00000079335	0.677486653099999	0.002346600573469
ENSG00000079435	-0.525096515100002	0.00310106258476977
ENSG00000079616	1.03195046539557	0.00298240682111395
ENSG00000079819	1.0723925601	0.00537309681544032
ENSG00000079950	0.78426343631692	0.00482545929831544
ENSG00000079999	0.619664770999999	0.00271802095448334
ENSG00000080189	-0.520481706299999	0.0580916763159914
ENSG00000080546	0.624223334899999	0.0408367228637635
ENSG00000080608	-0.68710479	0.0931845974864381
ENSG00000080815	0.622882978518803	0.00173503825719855
ENSG00000080824	-0.768917221251326	0.00309171282026943
ENSG00000080845	-0.843885868999999	0.00297941226179691
ENSG00000080986	1.8015507379	0.0190494051077412
ENSG00000081014	-1.2321828787	0.00337967108094122
ENSG00000081041	-2.17413819659927	2.18277704059725e-08
ENSG00000081087	0.853010132699999	0.016590134185802
ENSG00000081177	0.7863900794	0.000514633740984796
ENSG00000081692	-0.874853224999999	0.00113241617061633
ENSG00000081721	-1.039709377	0.052184866634617
ENSG00000081760	0.708144629439549	0.00649568811177457
ENSG00000082014	-0.589791118800002	0.00478166235123777
ENSG00000082781	1.1857196765	0.00452674936684474
ENSG00000083097	-0.524336738608287	0.00344746455680283
ENSG00000083168	-0.6447658519	0.0198262089074261
ENSG00000083444	0.554290491934889	0.0157966246057953
ENSG00000083799	-1.4005425477	0.0344756457901561
ENSG00000083838	-0.609351973000002	0.01661639451596
ENSG00000083845	0.648100479	0.0905794813450771
ENSG00000084090	0.617806689000001	0.00208216843316877
ENSG00000084234	2.0847613511	0.0173707830987681
ENSG00000084693	1.154482799	0.000251842949183925
ENSG00000084754	1.2110742076	0.000315977133341563
ENSG00000085365	0.527725156077603	0.0139177459589338
ENSG00000085377	0.735493163061135	0.0127479422368969
ENSG00000085433	0.7571283912	0.00833051902063205
ENSG00000085514	0.6107062096	0.00216006265328734
ENSG00000085719	1.2794021556	0.00873104383628238
ENSG00000085788	0.572009412899999	0.00472718757748294
ENSG00000086159	-0.632413969329692	2.95679678435912e-06
ENSG00000086232	1.0742622404	0.00175160099543469
ENSG00000086544	-1.2081723841	0.00847192701891256
ENSG00000086712	-0.605458929	0.00878399147216515
ENSG00000086730	-1.43357415979591	0.000480511457625758
ENSG00000087074	-2.9376873998	0.00434515717140538
ENSG00000087085	-0.606954346200002	0.00774795450646754
ENSG00000087111	0.635351115883595	0.00313451464093535
ENSG00000087191	0.986646691999999	0.000403757068161813
ENSG00000087884	0.9234856107	0.0481034022359528
ENSG00000087903	-0.882496388600001	0.00318772399371294
ENSG00000088035	0.5184956636	0.0381354879080015
ENSG00000088053	-0.6928892579	0.000889136857310797
ENSG00000088179	-0.717300993399999	0.00072311888805517
ENSG00000088205	-0.500148306000003	0.00432409494511979
ENSG00000088325	1.4636365214	0.0226509371595194
ENSG00000088451	-0.714334238200003	0.00435445028651409
ENSG00000088808	-0.863685372060782	0.00353217660135098
ENSG00000088812	1.0042240787	0.0018799949363332
ENSG00000088826	-0.721571407799999	0.00876492309171658
ENSG00000089009	0.683233696160986	0.0281244011180874
ENSG00000089057	0.5043798907	0.0209759126527567
ENSG00000089063	0.789769602775171	0.00659761203609816
ENSG00000089157	1.02100442564874	0.00544404389078812
ENSG00000089220	0.717454052999999	0.00760858136771491
ENSG00000089248	0.582703621769135	0.0207802755385221
ENSG00000089280	1.3721384064	0.000315977133341563
ENSG00000089486	-0.606763059783368	0.0327282373848404
ENSG00000089597	1.131015648	0.00764273762438174
ENSG00000089685	1.4620046415	0.0622966256127417
ENSG00000089692	-1.1444289978	6.14119386130727e-05
ENSG00000089737	0.8614776617	0.000584238337902528
ENSG00000089902	-0.629244375999999	0.011332190465405
ENSG00000090238	1.0228246582	0.0284560991843166
ENSG00000090339	-1.8878264574	0.00606671029552693
ENSG00000090520	0.660586196999998	0.0477105371079527
ENSG00000090565	0.680033959000002	0.0161604757907945
ENSG00000090776	-0.5647504215	0.0395156134840283
ENSG00000090889	0.80331239540198	0.00622027427356179
ENSG00000090971	0.605279346299999	0.00156494936343267
ENSG00000090975	-1.1181676877	0.00140444505890628
ENSG00000091009	-0.9848121457	0.0312581074508989
ENSG00000091010	-0.5586501821	0.0275053357472991
ENSG00000091127	-0.575671930999999	0.0012394160194948
ENSG00000091409	0.834123301811648	0.0195578774018068
ENSG00000091536	-0.616542886799999	0.00249323249133566
ENSG00000091592	-1.56362540465816	0.0693235522428383
ENSG00000091640	0.613949286099999	0.0677944035178296
ENSG00000091656	-0.6695440082	0.0262547466447582
ENSG00000091986	0.727831627772304	0.000860730890403138
ENSG00000092010	0.866277192700001	0.0567992257716644
ENSG00000092036	0.626502051	0.00541721865377344
ENSG00000092201	0.988585186599998	0.00149687025987762
ENSG00000092531	-1.00184001	0.00529579660402965
ENSG00000092847	0.823852669416268	0.0124567095652706
ENSG00000092871	-1.052792895	0.00113638124842265
ENSG00000092964	0.631371939000001	0.0252407154528649
ENSG00000092978	-0.804193235436346	0.0765882183875577
ENSG00000093009	0.922946421899998	0.00135253164411382
ENSG00000093072	0.578914016500002	0.0922985827699806
ENSG00000093144	0.511671331394252	0.00149820108802249
ENSG00000094631	0.581437572702402	0.00231564970222291
ENSG00000094755	0.600017762999998	0.000889136857310797
ENSG00000095059	0.674881994	0.00425897592614071
ENSG00000095321	0.882329670269811	0.0316914676762051
ENSG00000095370	-0.719846449799999	0.00149687025987762
ENSG00000095485	0.756157350999999	0.0618990210760144
ENSG00000095752	-0.677024602	0.00115274893929879
ENSG00000095787	-0.529577992709194	0.0186679743403361
ENSG00000095906	0.5497366086	0.0369534891650517
ENSG00000095951	-0.8586066917	0.00326131036357704
ENSG00000096060	0.6265244526	0.0213431821870448
ENSG00000096171	-0.741247837999999	0.0905794813450771
ENSG00000097021	0.7746085342	0.0990819628404769
ENSG00000099139	-0.731632435172292	0.026159810855902
ENSG00000099204	0.626227427788572	0.00496548061984485
ENSG00000099219	0.9144131338	0.00141723318695084
ENSG00000099260	0.6237225735	0.00373140549807613
ENSG00000099337	1.0011810471	0.00278439004770521
ENSG00000099381	-0.942037685000001	0.00247792065497158
ENSG00000099622	1.57189601116444	0.000239548729825699
ENSG00000099625	-1.14699923394306	0.000885996225135976
ENSG00000099860	-1.601067595	2.76725618204644e-07
ENSG00000099910	0.7769951312	0.000890265726153634
ENSG00000099992	-3.2920551333	0.000210473890043385
ENSG00000100003	0.615086727861569	0.016550855148073
ENSG00000100031	-0.805801014232009	0.0661214962522103
ENSG00000100056	-0.594272894300001	0.00353217660135098
ENSG00000100075	0.828308873300002	0.00476954234682926
ENSG00000100078	-0.8254748299	0.0433635375267775
ENSG00000100084	-0.8126624078	0.00210082832211606
ENSG00000100100	0.672953812199999	0.00226985711997698
ENSG00000100201	0.526805406397906	0.0360976262145789
ENSG00000100216	0.707364601	0.0288128396167821
ENSG00000100220	0.613592633000002	0.00101253824223967
ENSG00000100234	1.448673709	0.00764506567581738
ENSG00000100242	1.8151868399	0.000261533413735793
ENSG00000100266	0.507683251782119	0.0037723028610104
ENSG00000100280	0.803166285188161	0.0122211854545557
ENSG00000100284	-0.632904908999998	0.0100031530122016
ENSG00000100285	-0.561493976093839	0.0933299081479989
ENSG00000100292	-3.1710392219	9.13305137666429e-05
ENSG00000100294	-0.5061837584	0.00691789635426788
ENSG00000100297	0.642409648388289	0.0275338782421241
ENSG00000100300	0.792326162	0.0104970332853179
ENSG00000100311	0.8732600507	0.00768330873003933
ENSG00000100362	0.592580322499998	0.0491056877157152
ENSG00000100364	0.727626216299999	0.012556603464856
ENSG00000100401	-0.869404726999999	0.0399204194977961
ENSG00000100403	-0.520911461700001	0.00287636391454464
ENSG00000100416	-0.650084293699999	0.0579992041408118
ENSG00000100429	0.5629576292	0.000466598836133435
ENSG00000100503	0.973401012705424	0.0010012233963728
ENSG00000100504	1.0932327371	0.0109700824703951
ENSG00000100526	1.04037064604291	0.0444854417261681
ENSG00000100558	-0.6223089358	0.00243186365446592
ENSG00000100568	0.911891643	0.00115274893929879
ENSG00000100575	-0.833232004	0.00353217660135098
ENSG00000100600	1.2476851101	0.0522672073647131
ENSG00000100612	0.9652465091	0.00392323037690057
ENSG00000100614	0.61407364861426	0.0226607132540631
ENSG00000100629	0.767581893842194	0.00267604413530349
ENSG00000100632	0.738969283999998	0.0684530392280543
ENSG00000100650	0.559015448523729	0.0068580960764716
ENSG00000100664	-2.4771687657	1.17165783297679e-05
ENSG00000100697	-0.588418554	0.00571896057289574
ENSG00000100739	-0.7553070652	0.00113638124842265
ENSG00000100815	-0.657237310999998	0.0513617358465618
ENSG00000100823	1.405903962	0.000339865709656976
ENSG00000100883	0.679547822000002	0.0149070965488004
ENSG00000100897	0.9380004679	0.00165385429103187
ENSG00000100906	-1.417450961	0.000168005993737471
ENSG00000100916	0.968576871800001	0.00407237966290687
ENSG00000100918	-0.800354467800001	0.0017124870071247
ENSG00000100926	0.660257146499998	0.0012394160194948
ENSG00000100938	0.861790626586891	0.00239807448770687
ENSG00000100968	-0.676434768199999	0.00736886681396289
ENSG00000100979	-0.7545183271	0.0446298684148409
ENSG00000100985	-0.914155091300001	0.000759599745057401
ENSG00000100991	0.5033811182	0.000857624426231302
ENSG00000101003	0.608863756700001	0.00128143654239186
ENSG00000101004	0.571379110123535	0.00719434804239887
ENSG00000101079	0.955990416400001	0.0596342316357838
ENSG00000101138	-0.532379121000001	0.0445862352030012
ENSG00000101146	-0.967795372000001	0.00659761203609816
ENSG00000101158	0.6678684399	0.00121655608139111
ENSG00000101161	0.517285618000001	0.00405957204793535
ENSG00000101187	-0.5792151674	0.0012654729850164
ENSG00000101194	-1.3293615048	0.000497416760995081
ENSG00000101246	-0.52628177479955	0.00353217660135098
ENSG00000101247	-0.849339115500001	0.0171570456242707
ENSG00000101255	-3.4137298695	9.41397245246556e-07
ENSG00000101265	0.542884020189012	0.00289233769430573
ENSG00000101365	0.520936157303297	0.00071756381086078
ENSG00000101417	0.672145692510896	0.0107194425996018
ENSG00000101444	0.956418917700001	0.00319673162284981
ENSG00000101474	1.4781958464	0.00071756381086078
ENSG00000101493	-0.7655402857	0.0152525704206854
ENSG00000101546	1.0685466176	0.0438008293039434
ENSG00000101577	-0.931326404	0.0184254179541763
ENSG00000101695	1.6912165281	0.0248944229538094
ENSG00000101745	-0.53098344814874	0.019731312501524
ENSG00000101751	-0.762472444999997	0.00700480911167266
ENSG00000101782	-1.129982283	0.00305815322641018
ENSG00000101842	-2.7071138058	0.00873104383628238
ENSG00000101846	0.5248125778	0.00486959588032899
ENSG00000101911	0.52607352294095	0.00415864006098064
ENSG00000101916	0.8846935906	0.000592543662918432
ENSG00000102024	0.657749209	0.00797643990146568
ENSG00000102034	-1.382349333	0.00953874487116284
ENSG00000102054	1.2563324491	0.0100883170983582
ENSG00000102221	-0.5662665184	0.0883704334597788
ENSG00000102271	1.320172694	0.00913207475495062
ENSG00000102287	-1.251897474	0.0201976891410046
ENSG00000102316	1.2585384707889	0.00315324468808789
ENSG00000102362	0.714565290472901	0.00115323006810146
ENSG00000102409	0.670443079700001	0.00289013466689717
ENSG00000102699	0.630438748488851	0.00307189224855539
ENSG00000102794	-0.503236758600001	0.0365204863972686
ENSG00000102897	0.6217808034	0.00444135314539423
ENSG00000102898	0.6461751323	0.00260610717924264
ENSG00000102900	0.5682932095	0.00204419526092999
ENSG00000102970	-0.675668832700001	0.00127682119460404
ENSG00000103035	-0.620370351	0.0472358143841266
ENSG00000103042	-0.506816813000001	0.0208557719135252
ENSG00000103047	-0.5476410607	0.00240301977978673
ENSG00000103051	0.65262237921486	0.00115945475471881
ENSG00000103091	0.539415310199999	0.0411149202122746
ENSG00000103227	-0.964635725586032	0.00366567111130671
ENSG00000103260	0.522151388900001	0.02072025409159
ENSG00000103316	-0.5624156158	0.0121567442213092
ENSG00000103319	1.2861935578	0.00322956271465445
ENSG00000103326	-0.647323523000002	0.0119521727205585
ENSG00000103479	1.4573043598	0.0053200331378933
ENSG00000103490	-0.782099032000001	0.016893125946297
ENSG00000103502	0.8988989671	0.00123310671426336
ENSG00000103512	0.693289088419013	0.00733606612508196
ENSG00000103550	-0.6418815236	0.00272624759124813
ENSG00000103769	1.6533807654	0.00655328458145122
ENSG00000103932	-1.0299750957	0.00226985711997698
ENSG00000103994	-1.111313681	0.0332104484047657
ENSG00000104147	1.4336540524	0.0320179022156082
ENSG00000104213	0.6906034077	0.00142240859036581
ENSG00000104221	-0.744437426200001	0.00394611950616341
ENSG00000104228	-0.544948006400001	0.00170059238729204
ENSG00000104324	1.1684363631	0.0255749691378885
ENSG00000104332	1.0086412308	0.034721315642402
ENSG00000104341	0.857849387993914	0.000903305446198589
ENSG00000104356	-0.509083815999999	0.00825037493233128
ENSG00000104368	0.6334897919	0.0473387993304337
ENSG00000104412	0.994175349400001	0.0235552635270304
ENSG00000104419	0.598186333	0.0204310508752067
ENSG00000104442	0.9642683627	0.0999942922886831
ENSG00000104518	0.538096641999999	0.00268144522150678
ENSG00000104529	1.089948265	0.00163923585012148
ENSG00000104714	0.843165514	0.046935074533662
ENSG00000104723	0.750645206000001	0.00839449717198935
ENSG00000104738	1.3892837571	0.00400838432527678
ENSG00000104774	1.4393342939	0.00287211291308643
ENSG00000104808	-2.4073260486	0.00115199732790701
ENSG00000104824	0.897195189200001	0.000654518732430394
ENSG00000104852	1.1083083734	0.000399690902774041
ENSG00000104856	-1.56424549	0.00123310671426336
ENSG00000104859	-0.949818018	0.00186912092183668
ENSG00000104863	-0.6368833857	0.0012478993823432
ENSG00000104870	0.56061639	0.0705317134883722
ENSG00000104872	0.737769632199998	0.0186317876580604
ENSG00000104879	-0.788741553699999	0.0117893190077938
ENSG00000104897	-2.4267272698	0.0579992041408118
ENSG00000104907	-0.767717188	0.0081526145646092
ENSG00000104915	0.588674182133624	0.00494196936535103
ENSG00000104951	-2.2588601824	0.000365428473035321
ENSG00000105053	0.617925142899999	0.00131739632141447
ENSG00000105058	0.721958828	0.000834261384831055
ENSG00000105072	-1.624925012	0.0154460655751484
ENSG00000105085	-1.043837817	0.0404361607598606
ENSG00000105122	-0.5955046951	0.090259488512089
ENSG00000105127	-0.923572539999998	0.000945875590497711
ENSG00000105136	-0.549944319898839	0.00710367304611606
ENSG00000105223	0.520951803200002	0.0149051085564382
ENSG00000105246	-0.5308363766	0.016970609662489
ENSG00000105248	-0.661333390999998	0.00164042332054506
ENSG00000105255	-0.5583202592	0.00119496391318242
ENSG00000105287	-0.5293767448	0.0985034389214723
ENSG00000105289	0.606600029700001	0.000168005993737471
ENSG00000105298	-0.533772383799998	0.0122211854545557
ENSG00000105327	-0.998903188	0.00329958704599232
ENSG00000105373	0.537805287233392	0.00568835664677085
ENSG00000105376	-0.7360481531	0.00436260240663806
ENSG00000105401	0.577396238000001	0.000758968090893712
ENSG00000105404	1.0339359825	0.0324792712161718
ENSG00000105409	-3.5264908406	0.00450894691570871
ENSG00000105438	0.694568156	0.0622131787829046
ENSG00000105497	-1.2103111645	0.0143955757535109
ENSG00000105499	-1.1362708808	0.0317534679027843
ENSG00000105519	0.704089347000001	0.000940816743347913
ENSG00000105538	-0.874136507999999	0.00696797402460711
ENSG00000105556	-1.1913163939	0.00155126787663768
ENSG00000105559	-0.543888461	0.0851419980438922
ENSG00000105568	0.588053032099999	0.000689266962467424
ENSG00000105576	-0.721212276000001	0.00193004784569902
ENSG00000105607	0.514683960500001	0.0065007238406021
ENSG00000105612	1.1388364503	0.000307622787410244
ENSG00000105639	-0.703290645022303	0.00213941598838093
ENSG00000105669	-1.24238144900629	0.0562298974800218
ENSG00000105695	-1.2038628904	0.0159018870074682
ENSG00000105708	-0.8055140371	0.00714395580836385
ENSG00000105717	-0.545718202299999	0.001369246951684
ENSG00000105821	-1.005974893	0.00410722774645739
ENSG00000105825	1.203676533	0.00390648688963041
ENSG00000105854	0.979973363999999	0.020293709023102
ENSG00000105856	0.731659477899999	0.0353588479915821
ENSG00000105879	-1.2722681294	0.000466598836133435
ENSG00000105880	-0.5234970856	5.23252615501038e-05
ENSG00000105929	-1.0588371783	0.00407744532928845
ENSG00000105939	-0.612534987842841	0.00926664394497245
ENSG00000105968	1.4778421160209	0.0083834809497191
ENSG00000105976	-1.080364549	0.0596835902607722
ENSG00000105993	-0.621304157825169	0.0251034362394625
ENSG00000105997	-0.592270954000001	0.0220125368035989
ENSG00000106003	-0.817778531475141	0.00452988199805961
ENSG00000106049	0.844944218900001	0.000889136857310797
ENSG00000106070	-0.627524792636679	0.00143048417233654
ENSG00000106089	-0.981523810851159	0.0122919497156908
ENSG00000106105	-0.87432221	0.0978732757386942
