X24.logFC	X24.adj.P.Val
ENSG00000065054	1.11641935	0.0178446929607976
ENSG00000065057	0.847591759666667	0.0211556743321717
ENSG00000065060	-1.48545288666666	0.00739633519113695
ENSG00000065135	-0.765294268950873	0.0695441339015428
ENSG00000065150	1.11722635966696	0.0823491896028525
ENSG00000065154	2.33546761466667	0.0480680552854762
ENSG00000065268	0.798017166666671	0.0197937960690086
ENSG00000065308	1.72965622166667	0.00943349665059873
ENSG00000065320	1.13681720533333	0.00597547947655508
ENSG00000065361	1.00332571672618	0.0131439643144418
ENSG00000065491	1.14465258733333	0.0872634492246489
ENSG00000065518	1.1715138	0.0111804160387305
ENSG00000065526	-0.803148528538272	0.00953364666329412
ENSG00000065559	-1.12261801688516	0.00572841570416363
ENSG00000065600	1.307836637	0.0374481728067356
ENSG00000065618	-0.695086251333332	0.0330368545341541
ENSG00000065621	1.92540880133334	0.0353039089736416
ENSG00000065717	1.46660240033333	0.0282780335537492
ENSG00000065911	2.59227687	0.00290886195270559
ENSG00000065923	-1.19221689866667	0.0595474503075619
ENSG00000065970	0.804089113999999	0.0998561910201049
ENSG00000065978	2.31538464946229	0.0626998162710488
ENSG00000066044	1.32020340633334	0.00495573008535917
ENSG00000066135	-0.781786406666663	0.0858074022037578
ENSG00000066336	-1.31580300666666	0.00722883891418091
ENSG00000066379	-0.803903139999998	0.0526340118449916
ENSG00000066427	0.838963311452053	0.0870343713996843
ENSG00000066583	1.80729711033333	0.0625560226262969
ENSG00000066697	-2.5594037539429	0.0101590078188005
ENSG00000066739	0.611269926000002	0.0284712485667878
ENSG00000066777	-1.94021539068449	0.00481598430170099
ENSG00000066827	-0.750291005308241	0.00527887962476992
ENSG00000066933	-0.57007112	0.0330368545341541
ENSG00000067064	1.54235405066667	0.0038310321304578
ENSG00000067066	-1.32497821598974	0.00332200640609421
ENSG00000067167	1.95900881666667	0.0173291993954415
ENSG00000067182	2.868135256	0.00208204233345738
ENSG00000067221	-1.95910489333333	0.00172678372720205
ENSG00000067334	-0.986131616666665	0.0387059832558907
ENSG00000067369	-0.754689893666664	0.0300344481786329
ENSG00000067445	-1.03404931062763	0.0154972369821858
ENSG00000067560	1.59073826724087	0.00505798021223147
ENSG00000067829	2.60616833833334	0.0153734631244677
ENSG00000067900	0.85786592217794	0.0526305989494531
ENSG00000068001	0.711233863333337	0.00893557849503427
ENSG00000068079	-3.025242561	0.01283270386924
ENSG00000068137	2.60396496	0.00175810734133623
ENSG00000068354	-2.84302390533333	0.01283270386924
ENSG00000068654	-0.708940119973377	0.033334043036626
ENSG00000068697	0.815862813333338	0.0215559220069357
ENSG00000068724	-0.985390916370194	0.0522965056901276
ENSG00000068745	-0.64834694555112	0.0378284113748498
ENSG00000068784	0.685585061333335	0.022109365620425
ENSG00000068885	1.63276138233333	0.00585320743026429
ENSG00000069275	0.858529234224397	0.0811516312521249
ENSG00000069345	-0.847405673333334	0.0437449190822733
ENSG00000069399	-2.2406699	0.00319621063197709
ENSG00000069764	2.13882995933333	0.00737917668833038
ENSG00000069849	1.87285175666667	0.00377579029025199
ENSG00000069869	-1.241692651	0.0205233927300668
ENSG00000069966	0.870836780666669	0.0124012094893848
ENSG00000069974	1.325335057	0.0280217389879194
ENSG00000069998	1.52855352466667	0.0259754906743491
ENSG00000070047	-0.614039429999998	0.0932498309507245
ENSG00000070081	0.786701836666669	0.014513834718102
ENSG00000070087	2.886109313	0.00314278965532516
ENSG00000070182	-0.81960905338483	0.0197079745684678
ENSG00000070190	-1.79323772166667	0.00459666179859435
ENSG00000070269	-1.378964016	0.00729583644964309
ENSG00000070366	1.09282973966667	0.00897829361137698
ENSG00000070367	-1.052049572	0.00473660666195108
ENSG00000070413	1.20109855333333	0.00527887962476992
ENSG00000070423	-1.28316295984278	0.0273863630184752
ENSG00000070444	0.868908445475592	0.0264679113905613
ENSG00000070526	2.72553469866667	0.00142192134188265
ENSG00000070669	1.87462247	0.0144801853567733
ENSG00000070756	0.862568460000003	0.00627013974480112
ENSG00000070778	-0.741982501666664	0.0661539099912867
ENSG00000070886	-0.523868316765547	0.0590434547964151
ENSG00000070985	-1.192453509	0.0851674874723763
ENSG00000071082	0.562342697739627	0.0134143044773309
ENSG00000071127	0.610544419804152	0.0945588596360541
ENSG00000071243	-0.796048129956477	0.0374087582953464
ENSG00000071282	-1.01632781666666	0.0498061232387906
ENSG00000071462	1.065161787	0.0147105953950951
ENSG00000071539	-1.69795055414335	0.0102527753302518
ENSG00000071655	0.866011723666671	0.0243925510681995
ENSG00000071677	-1.128320356	0.0185882849108192
ENSG00000071794	2.33097554966667	0.0562793192970744
ENSG00000071894	1.632778924	0.0115317982978637
ENSG00000072071	1.403381061	0.00965988515617941
ENSG00000072133	-0.635718738999999	0.0284406214669983
ENSG00000072135	1.13167823420645	0.00319872490898587
ENSG00000072182	-1.11376401333333	0.00926288319590475
ENSG00000072274	3.479296097	0.0455894932773984
ENSG00000072422	-1.14296241166667	0.00751827580034589
ENSG00000072506	1.64103752333333	0.00286341280550259
ENSG00000072571	2.00033148333334	0.0131686539867483
ENSG00000072609	-1.078219103	0.0231490462704135
ENSG00000072778	0.525666879999999	0.0561461849683179
ENSG00000072864	0.624054488339125	0.0156391174347246
ENSG00000072958	1.599708606	0.039792276951418
ENSG00000073050	1.44363430266667	0.0223088524804003
ENSG00000073060	1.00832026333334	0.0235984296651379
ENSG00000073067	-1.23177038333333	0.0596634845794533
ENSG00000073111	2.545008359	0.0505385201623971
ENSG00000073331	-0.861259754103428	0.0208981943443336
ENSG00000073350	1.08953110391216	0.0042256890777248
ENSG00000073417	-0.804216686666666	0.0315410837702876
ENSG00000073670	-1.74411539250531	0.0287264510032791
ENSG00000073712	-2.11736602678546	0.000824676458724999
ENSG00000073737	-2.71037705533333	0.00213320641540948
ENSG00000073754	-1.84262512166667	0.0276403828926194
ENSG00000073756	1.5124592	0.00457232794190578
ENSG00000073849	0.86033510720477	0.00523169900375006
ENSG00000074047	-0.541346314653519	0.0856875123122171
ENSG00000074054	-1.59069790207127	0.00462268376698675
ENSG00000074201	1.21281699333333	0.00337783135740142
ENSG00000074211	0.562464318666668	0.0408122421739645
ENSG00000074356	0.835692308666668	0.0101590078188005
ENSG00000074603	-1.30591445333333	0.00645601347339593
ENSG00000074657	-0.521825823743469	0.0502940184907047
ENSG00000074696	1.06681979231494	0.0129179414417286
ENSG00000074755	-1.58151489333333	0.00358191952082106
ENSG00000074842	1.59077086	0.00251614377548908
ENSG00000074964	-0.682463057334665	0.046280741349852
ENSG00000075089	0.728922303333334	0.0642991748492697
ENSG00000075151	-1.37879072188925	0.0066136011801719
ENSG00000075188	2.739305551	0.0438124356638498
ENSG00000075218	1.45920963833334	0.073905058325996
ENSG00000075223	1.24291087366667	0.0143128093065097
ENSG00000075234	0.634863535333334	0.0315388360648615
ENSG00000075239	1.16389346190712	0.0181440555210033
ENSG00000075275	0.715924049071886	0.00620416898988226
ENSG00000075391	-1.73066861858475	0.00208571825178881
ENSG00000075407	-1.06797573566666	0.0143128093065097
ENSG00000075413	-1.59936619666666	0.00241692643706702
ENSG00000075618	0.609517293333336	0.0853138633689267
ENSG00000075624	2.62287964674353	0.00592277953694441
ENSG00000075643	1.36122921433333	0.0221850963707535
ENSG00000075711	-1.17759349436496	0.0259003963571984
ENSG00000075886	-2.09529281933333	0.0212028192308161
ENSG00000075914	1.47036903266667	0.00930752398067845
ENSG00000076003	0.942334356666666	0.00807085559129033
ENSG00000076043	0.951997193333337	0.0250179925216676
ENSG00000076248	1.54909933333334	0.00188152293821582
ENSG00000076351	1.44475016633333	0.0237551193661886
ENSG00000076382	1.855116232	0.00739701583869014
ENSG00000076604	1.00271218141348	0.0267904411941457
ENSG00000076662	0.505452057000001	0.0322147830660793
ENSG00000076716	1.80960695733334	0.00291236317843279
ENSG00000076770	-0.580035118999999	0.0889735018931883
ENSG00000076924	-0.964418475333333	0.0232840516121531
ENSG00000076984	-1.25150619666666	0.00576421053305004
ENSG00000077044	-1.79327447333333	0.00222600373145972
ENSG00000077152	1.78855228	0.0143864203075188
ENSG00000077232	1.26194752884484	0.0374065387504359
ENSG00000077238	-1.20324753605539	0.00943349665059873
ENSG00000077312	2.75876323	0.00808437014155953
ENSG00000077348	1.82578734233333	0.011130795086532
ENSG00000077420	0.582441203884256	0.0279806731460442
ENSG00000077549	0.751356406683393	0.00925889491204344
ENSG00000077684	1.07785081695786	0.0620344403623387
ENSG00000077721	1.73940982936668	0.000975938780864356
ENSG00000078070	-0.628382379999999	0.0631297280688818
ENSG00000078098	-5.92502218133333	5.35491039754526e-05
ENSG00000078140	0.679308316666668	0.0807057291333486
ENSG00000078142	-0.639909	0.052038643360781
ENSG00000078177	-3.54725190866667	0.0123312892626693
ENSG00000078328	-1.54416360433333	0.00468566041712433
ENSG00000078687	-0.7199813429676	0.0351909071457027
ENSG00000078808	0.628370238666668	0.0764848641031882
ENSG00000078898	0.653238770666668	0.0799581123683451
ENSG00000078902	-0.773323559499631	0.0532486869715047
ENSG00000079150	0.795623787333334	0.0220783714273436
ENSG00000079156	-1.29151468662541	0.0497178418838873
ENSG00000079257	1.98106249666666	0.0131249148649905
ENSG00000079263	-1.61846221782417	0.00110470408507496
ENSG00000079387	-0.99223117723095	0.0143864203075188
ENSG00000079432	2.15632860666667	0.0341605984100844
ENSG00000079459	2.869716358	0.00897829361137698
ENSG00000079462	2.87756466366667	0.00804550686934043
ENSG00000079482	-1.00385174966666	0.00412264201766044
ENSG00000079616	2.07527789200196	0.0504730177935927
ENSG00000079689	-0.942159086666668	0.0835853241551453
ENSG00000079805	1.715317312	0.00489909238424001
ENSG00000079819	-0.621690762999999	0.0437708747589213
ENSG00000079931	1.79491840066667	0.00507759811778028
ENSG00000079950	0.815290619337284	0.0126196476810492
ENSG00000079974	-1.75294627533333	0.0483790839923373
ENSG00000080007	-0.599241388666664	0.0998786358853481
ENSG00000080031	2.26172308266667	0.00592846383587664
ENSG00000080189	-1.20690458666666	0.013318401660788
ENSG00000080503	0.540522047721374	0.0337342599135352
ENSG00000080561	-1.27322535833333	0.00815012930547176
ENSG00000080608	-0.729745650000002	0.0737800184253369
ENSG00000080819	1.467651367	0.00596448828517533
ENSG00000080822	-0.751440859999994	0.00403329783530952
ENSG00000080824	1.98818024133958	0.0178355856483565
ENSG00000080910	-1.297697171	0.00155276751467376
ENSG00000080986	2.12444335833334	0.0196762561614607
ENSG00000081014	-1.49786887	0.0206918647554555
ENSG00000081019	-1.73908265833334	0.0247592508686678
ENSG00000081026	-1.18797235733333	0.0177354236544065
ENSG00000081041	-4.0613365886464	0.00454805770034803
ENSG00000081148	-1.591503005	0.000824676458724999
ENSG00000081181	1.13173053733333	0.0317023273464261
ENSG00000081189	-0.656689119	0.024671497323228
ENSG00000081479	-1.44838013366666	0.00583873590898038
ENSG00000081665	-0.572628502	0.0277253204676516
ENSG00000081692	-1.07224420333333	0.0183905003564962
ENSG00000081760	0.582552021979625	0.0188107383026852
ENSG00000081923	0.810141233333334	0.00828415004627874
ENSG00000082074	-0.510901043333331	0.0199305755392386
ENSG00000082126	-0.807356141406974	0.00601438023441446
ENSG00000082153	1.3362065566458	0.0401838133356118
ENSG00000082213	0.667844297666668	0.0561461849683179
ENSG00000082512	1.61403491033334	0.00601438023441446
ENSG00000082515	-0.643413959999998	0.0168350539046584
ENSG00000082641	1.12963501333333	0.0101202264993825
ENSG00000083093	0.675486100666667	0.0365240917142486
ENSG00000083097	-1.69277764514226	0.00151588959931296
ENSG00000083168	-1.131371172	0.0152744369399589
ENSG00000083444	0.859164302472016	0.00587426828049368
ENSG00000083720	1.68912908333334	0.02014954021744
ENSG00000083799	-2.41258658633333	0.00298690571459003
ENSG00000083814	-0.79377105358965	0.0139500314697082
ENSG00000083817	-0.536681051766134	0.0650676401005835
ENSG00000083828	-0.838569296666667	0.0857632830199816
ENSG00000083845	1.28889615333333	0.0068262377359516
ENSG00000083857	-1.55114829733333	0.0145223938295659
ENSG00000083937	1.37446724366667	0.00344982369126805
ENSG00000084073	0.607057636666668	0.0417886566006583
ENSG00000084090	2.07276906766667	0.0742542977485759
ENSG00000084112	-1.39888874401787	0.00155276751467376
ENSG00000084207	2.03883303333334	0.00367934058484001
ENSG00000084234	3.28378630533334	0.00583873590898038
ENSG00000084623	2.536613151	0.0585509177673556
ENSG00000084636	-1.22708224607897	0.0032419510105955
ENSG00000084652	1.54160444333333	0.00115735815338651
ENSG00000084676	-1.29135864498941	0.028769451733452
ENSG00000084734	0.571938416000001	0.0157465687789956
ENSG00000085063	3.03492459933333	0.00314278965532516
ENSG00000085185	1.52904922566667	0.00318783594550406
ENSG00000085365	1.36714244683835	0.00269803100857831
ENSG00000085377	1.42613137637476	0.0165363330744174
ENSG00000085382	-1.86110014914205	0.00627013974480112
ENSG00000085433	0.537164076333334	0.0566335543047431
