X18.logFC	X18.P.Value
ENSG00000023608	1.252373659	9.4953462881658e-07
ENSG00000023839	-0.512240655000002	0.00407038039981071
ENSG00000023909	-0.671934433333335	0.00490225651961373
ENSG00000024422	0.914922433333333	2.19215115431128e-05
ENSG00000024526	0.548759392304722	8.61098342261602e-05
ENSG00000024862	0.930275139999997	1.10856063978076e-05
ENSG00000025156	-0.561294523000001	0.000428395154564411
ENSG00000025708	-0.550205240000005	2.68659185309563e-05
ENSG00000026508	0.922177946666668	5.59352626197781e-06
ENSG00000026751	-0.613697277000002	0.000207519990206257
ENSG00000026950	0.575888374247585	0.000160876668357862
ENSG00000027847	-1.80985155533333	3.42618536516954e-07
ENSG00000029993	0.788134296372414	9.28646914502706e-06
ENSG00000030110	-0.517289646666669	0.000191625680506557
ENSG00000030419	-0.530417500931628	0.000151021902895959
ENSG00000030582	0.807869613333329	1.75577504914833e-05
ENSG00000031003	-0.723547659666668	2.12084850905516e-05
ENSG00000031691	0.843879368333332	6.16309175253359e-06
ENSG00000033050	-0.688615626000002	0.000114122011276819
ENSG00000033867	0.500606961666664	0.000152969876113331
ENSG00000034152	0.500652645455711	4.33367135305633e-05
ENSG00000034510	2.11498656	2.14771323117284e-07
ENSG00000034713	0.992909173333331	1.47297067066273e-05
ENSG00000035115	0.886082043737731	4.03718451383451e-06
ENSG00000035403	0.816820869999998	7.94685177393724e-06
ENSG00000035499	0.702585230999998	8.7946912864965e-05
ENSG00000035687	0.880956022333333	9.08854200091092e-05
ENSG00000035862	1.36554121	4.71059493428582e-07
ENSG00000036549	-0.886877734647968	3.17467462164439e-06
ENSG00000036828	0.511145813999998	0.00395571161902827
ENSG00000037637	-0.749916993333337	4.81337187132587e-06
ENSG00000037757	0.832223084999999	1.0381666021623e-05
ENSG00000038274	0.762546266304457	1.25198824537119e-05
ENSG00000039068	1.15304305	1.33279481718989e-06
ENSG00000039123	0.52649530333333	5.28704148872685e-05
ENSG00000039523	-0.600702663333333	0.00016210707375072
ENSG00000039560	-0.522841036666671	0.000273001186686418
ENSG00000040199	-1.07978585133334	1.79696281458011e-06
ENSG00000040275	0.558376024489846	5.20333854448863e-05
ENSG00000040608	1.35257242666666	1.9321046844633e-06
ENSG00000040633	-1.01156855039696	2.21784784235093e-06
ENSG00000041802	-0.693609523333335	8.99882611870019e-06
ENSG00000042062	1.149701155	8.6883567857879e-06
ENSG00000042445	0.537639738666665	0.000478862777343547
ENSG00000042493	0.837596861375614	1.20333969676441e-05
ENSG00000042832	-1.34792749133333	1.22554512355294e-06
ENSG00000042980	0.685568872999999	5.96218861317396e-05
ENSG00000044115	0.631789797613713	3.56024188199617e-05
ENSG00000044524	0.568296103000001	0.000121774300813868
ENSG00000044574	1.21984235566667	1.22753844356134e-06
ENSG00000046647	0.518487349999998	0.00234608074605728
ENSG00000047315	0.742544759999997	7.06672398399446e-06
ENSG00000047365	-0.755193703333332	6.35954517355238e-05
ENSG00000047621	-1.16322914833333	1.08464910833939e-06
ENSG00000048052	-0.861455612159766	1.00970934389443e-05
ENSG00000048162	-0.899468353333337	2.29021201399426e-06
ENSG00000049089	-0.887139621000001	8.95358199312382e-06
ENSG00000049245	0.726736227378785	1.90086212166272e-05
ENSG00000049449	1.01613288	3.06258068646816e-06
ENSG00000049541	0.728388033333331	5.37529950643822e-06
ENSG00000049769	-0.914005701666668	6.58362203920794e-06
ENSG00000049860	1.21776948333333	5.81133764098373e-07
ENSG00000050130	0.583569747986665	0.000500384341127873
ENSG00000050327	-0.541844443333333	2.87880830868616e-05
ENSG00000050767	-0.683966477757691	1.22758400483991e-05
ENSG00000050820	-0.51227696561082	7.89311735267325e-05
ENSG00000051009	-0.718376090000004	9.75160332118672e-06
ENSG00000051341	-0.538651607000002	0.00806795726896971
ENSG00000051382	-0.817621364000004	7.65565250698051e-06
ENSG00000051523	1.79480711	2.8831226923243e-07
ENSG00000052344	1.11630456666667	1.07747923824567e-06
ENSG00000052749	-0.734630421333335	4.75013863195888e-05
ENSG00000052802	1.10354208833333	5.46060790042435e-06
ENSG00000053371	0.896365763333333	4.71218845322918e-06
ENSG00000053438	-0.593500428333335	2.69102887246684e-05
ENSG00000053918	0.786574669333332	0.00013174941098591
ENSG00000054118	-0.541416353119487	0.000145268081607481
ENSG00000054148	1.11066002	1.32989953396599e-06
ENSG00000054179	0.616726648666668	3.90601100100097e-05
ENSG00000054219	0.753474829999999	1.70151633824859e-05
ENSG00000054392	0.520405313666665	0.000272456837014576
ENSG00000054523	-0.555604895662223	2.61394925875036e-05
ENSG00000054967	-0.76695529	3.931894130125e-06
ENSG00000055211	0.924133643674884	1.24693095379191e-06
ENSG00000055332	-0.979260313597925	8.19528001470551e-06
ENSG00000055483	-1.55723552	7.94764728673672e-07
ENSG00000055609	-0.746606673131268	6.04085604497177e-05
ENSG00000055950	0.801098423333334	2.38518276267641e-06
ENSG00000056097	-0.615801658363278	2.06692483603793e-05
ENSG00000056291	-1.281157554	5.24634426289255e-06
ENSG00000056586	-0.629664137116826	3.00046513349489e-05
ENSG00000056678	0.873797823999999	3.51814753595344e-05
ENSG00000057608	1.13565644081756	8.47849697382199e-07
ENSG00000058729	-1.04104527	1.33279481718989e-06
ENSG00000058866	-0.533038036333333	0.000262431205878255
ENSG00000059377	0.647253093666667	8.654797461612e-05
ENSG00000059378	-0.99702676	1.43976284909687e-06
ENSG00000059728	-0.834311663885851	2.69102887246684e-05
ENSG00000059758	-0.565263966333335	0.000516612308841573
ENSG00000059915	-0.54185293666667	0.000571571898306953
ENSG00000060140	-0.795879916666667	1.54633763564945e-05
ENSG00000060339	-0.847911933333335	3.45753410110997e-06
ENSG00000060656	0.555203386218673	2.64039695825711e-05
ENSG00000060762	0.75395355420023	1.09080115399321e-05
ENSG00000060982	0.519945324892533	6.42988705282719e-05
ENSG00000061656	1.03178098933333	3.48963395383399e-06
ENSG00000061918	-0.616295853391312	0.000119139127906911
ENSG00000062038	0.570190636666665	0.000154715777462485
ENSG00000062194	-0.582078436666668	0.000112456986708864
ENSG00000062370	-0.896595049000001	2.85322397638489e-06
ENSG00000062524	-0.517328101720806	0.00847548121051979
ENSG00000062598	-0.547439662489305	0.000286861723129817
ENSG00000062650	-0.641455071944289	7.35262389738902e-05
ENSG00000062716	0.518839756666666	0.000586043918123419
ENSG00000063177	0.770276196666664	7.27988661440033e-06
ENSG00000063241	0.987354003999999	1.42293123493461e-06
ENSG00000063854	0.821536909999998	7.40574072956174e-06
ENSG00000063978	-1.34206767000001	4.57890110334858e-07
ENSG00000064012	-1.18701447567364	0.0963216176728142
ENSG00000064205	0.611836659999998	0.00304667049646202
ENSG00000064270	1.05343276333333	8.74786394166225e-07
ENSG00000064309	-0.569840763000001	3.24083890310339e-05
ENSG00000064490	0.879825993333333	5.36716197061201e-06
ENSG00000064545	0.630542049999999	4.12849852880247e-05
ENSG00000064601	1.08296631018847	1.53027921014401e-06
ENSG00000064651	0.530822749999999	0.00103720018308485
ENSG00000064666	0.509872290000001	0.000144451828587951
ENSG00000064703	-1.27153623333334	5.62732056973159e-07
ENSG00000064726	-0.577749510000002	6.49565217552123e-05
ENSG00000064787	1.23349090633053	1.51739764515309e-06
ENSG00000064999	-0.806131866345132	1.69074147810861e-05
ENSG00000065000	-0.557686523333334	0.000167256712646268
ENSG00000065057	1.18309234366666	3.55377982825494e-06
ENSG00000065154	1.35514304	4.13054593528259e-07
ENSG00000065320	0.528402372	0.000481914956105335
ENSG00000065361	0.50269496286466	0.000123524467122542
ENSG00000065518	0.908299289999996	1.46015660508826e-06
ENSG00000065526	-0.917389879794327	2.2447484463828e-06
ENSG00000065559	-0.7046404107438	1.53892696982689e-05
ENSG00000065613	-0.636476330000003	2.69102887246684e-05
ENSG00000065621	1.088939273	3.09895662466119e-06
ENSG00000065809	1.15698036029923	9.21691214985429e-07
ENSG00000065911	0.561244679999998	8.54995723130584e-05
ENSG00000066084	-0.765885060000005	1.21807703945403e-05
ENSG00000066279	0.570954016684167	0.000286011650131084
ENSG00000066422	-1.08411487333334	1.08093524448496e-06
ENSG00000066427	0.682702127741202	4.58140746469979e-05
ENSG00000066697	-0.822789879153743	2.06171809000487e-05
ENSG00000067064	0.885261883333331	1.06935016997008e-05
ENSG00000067082	-1.12131837618121	1.7845205404023e-06
ENSG00000067221	-0.687390173333335	1.48193636525504e-05
ENSG00000067365	-0.616312960000003	3.52352127430241e-05
ENSG00000067829	1.17160205	4.42798237682204e-06
ENSG00000068024	-0.773481702666669	9.12936025694575e-06
ENSG00000068028	-1.64700995333334	3.21763277402014e-07
ENSG00000068079	0.663389820000001	9.2530863305703e-05
ENSG00000068308	0.772942684579449	4.10003290185905e-06
ENSG00000068366	0.651297762333329	0.000108669951320378
ENSG00000068394	0.612531523333334	1.49827238400769e-05
ENSG00000068489	1.11705286866667	1.92995227950427e-06
ENSG00000068654	-0.78488412666667	0.000508125554723783
ENSG00000069020	-0.572380013	0.000331923413822659
ENSG00000069399	-1.46161067666667	4.26998872573664e-07
ENSG00000069535	0.828811157999998	1.01035914055701e-05
ENSG00000069764	1.526291937	1.08093524448496e-06
ENSG00000069849	1.02906131	2.59002708831032e-06
ENSG00000069956	-0.800641883199116	2.31832361575756e-05
ENSG00000070047	-0.954610466666667	1.13943576306646e-05
ENSG00000070190	-0.903418414666668	6.10669576395919e-06
ENSG00000070367	-0.651620602000004	5.52615355667066e-05
ENSG00000070423	-0.578354606654181	4.93174995978266e-05
ENSG00000070444	0.513502110327004	5.43468876657245e-05
ENSG00000070501	0.720437311333331	1.4076590021059e-05
ENSG00000070526	1.00508934	9.04226824653913e-06
ENSG00000070540	-0.975321776666671	2.22630227402106e-06
ENSG00000070669	1.04779615333333	2.08803356708296e-06
ENSG00000070756	0.984923759999997	2.21784784235093e-06
ENSG00000070759	0.627138007333331	0.000124898606616927
ENSG00000070761	-0.53643650666667	5.17406580151922e-05
ENSG00000070770	0.708218982	6.93663516891505e-06
ENSG00000070778	-0.55257584166667	6.25741626893898e-05
ENSG00000070950	-0.528098304333334	9.81054136346644e-05
ENSG00000070985	0.600700284333333	3.78714255494421e-05
ENSG00000071082	0.550924246575483	4.93174995978266e-05
ENSG00000071127	0.629463389653821	3.58309406502689e-05
ENSG00000071205	-0.673782887333335	2.34264163848854e-05
ENSG00000071243	-0.592914582332479	4.57499170639318e-05
ENSG00000071246	0.501814471333331	0.000227277540385252
ENSG00000071889	0.589843822160208	8.05857173857693e-05
ENSG00000071967	0.609297722730981	2.20975805494598e-05
ENSG00000072121	-0.546886957333335	3.86748692181548e-05
ENSG00000072135	0.535264511365595	4.82755259071329e-05
ENSG00000072163	-1.41705345433333	7.46996877550506e-07
ENSG00000072210	0.58934997069596	5.92718179311971e-05
ENSG00000072274	1.44963556333333	3.55434931935466e-07
ENSG00000072422	-1.74440663933333	2.2006424845665e-07
ENSG00000072501	0.547503568906262	9.2073831180135e-05
ENSG00000072571	1.25998485	9.90792186973462e-06
ENSG00000072609	-0.812111939000001	3.19833824054332e-05
ENSG00000072682	0.709473711411286	3.53580188953466e-05
ENSG00000072736	-0.799079337000001	2.13262834628354e-05
ENSG00000072803	-0.85653825	2.90391198507493e-05
ENSG00000072849	-0.914306066666667	1.68754788436885e-06
ENSG00000072958	-0.68649936	8.75996004861167e-05
ENSG00000073050	0.643210133333333	2.1645858568139e-05
ENSG00000073331	-0.519968927185943	0.00110255207653078
ENSG00000073417	-0.608535700000004	0.00021939245137751
ENSG00000073712	-0.636099349273419	2.46422076671413e-05
ENSG00000073849	1.41894515733333	9.48496257508308e-07
ENSG00000074054	-0.670345111992566	1.22664160441634e-05
ENSG00000074201	0.757141653333331	1.38087748631637e-05
ENSG00000074695	1.01730762233333	5.10869488453936e-06
ENSG00000074755	-0.635858476666669	0.00010493830896904
ENSG00000074842	0.925641269999995	2.61582916106092e-06
ENSG00000074964	-0.597047176072386	7.37229252027584e-05
ENSG00000074966	0.892387623666665	4.26011148984038e-06
ENSG00000075213	-0.577081168	0.000165233626627655
ENSG00000075218	0.782288163333332	1.09174554254012e-05
ENSG00000075239	0.943570879475283	2.00555853899344e-06
ENSG00000075391	-0.945857339323068	2.61334954782318e-06
ENSG00000075407	-0.603440766666666	2.87880830868616e-05
ENSG00000075413	-0.711509396666666	1.4890941529995e-05
ENSG00000075420	-0.526122831912041	4.47772334699463e-05
ENSG00000075426	-1.43240607233333	3.92815307447258e-07
ENSG00000075539	-0.745846211666671	4.98915020950271e-05
ENSG00000075826	0.592505979666665	0.000113375348454536
ENSG00000075856	-0.789857083333337	4.73029648240734e-06
ENSG00000075886	-0.789120542000001	1.12432096918537e-05
ENSG00000076321	-0.599439298666669	0.00016311768198226
ENSG00000076382	0.81786674666667	7.14411610971925e-06
ENSG00000076650	-0.742472069666669	5.53007083267304e-06
ENSG00000076662	0.51880737333333	0.000113006900981008
ENSG00000076706	-0.631117847333337	4.73171547127868e-05
ENSG00000076716	0.804237129999998	9.38249047905002e-06
ENSG00000076826	-0.734881897333334	6.21062072620983e-05
ENSG00000077044	-1.06084819666667	1.81919716261139e-06
ENSG00000077152	0.660206883333332	6.90245611603812e-05
ENSG00000077312	0.52631538333333	0.000222711825795015
ENSG00000077348	0.671483091999998	4.19628532027041e-05
ENSG00000077514	-0.54895610666667	0.000189415466548397
ENSG00000077549	1.09378719131875	1.83628070377359e-05
ENSG00000077585	0.990428308133421	2.21663997501869e-06
ENSG00000077721	1.1066605425859	6.17846322172682e-07
ENSG00000078098	-2.20363902966667	4.57890110334858e-07
ENSG00000078177	-1.32284963933334	1.04098527110971e-06
ENSG00000078237	-0.572581388000001	5.12000504099854e-05
ENSG00000078401	0.710551320759654	3.00723325300398e-05
ENSG00000078596	0.721597124999999	0.000357384927674558
ENSG00000078902	-0.608059859719682	5.35475545187392e-05
ENSG00000079150	0.798459886666666	6.80342668662294e-06
ENSG00000079257	1.17116789666667	9.9450283944713e-07
ENSG00000079313	-0.649954290000005	0.000203749707860784
ENSG00000079385	-0.778745530366382	6.08115667036101e-06
ENSG00000079387	-0.656557604202924	4.97511708390509e-05
ENSG00000079432	-0.608924766666669	0.000222617844448474
ENSG00000079435	-0.524550113333339	0.000292279080083564
ENSG00000079459	0.783587256666665	1.82550155924059e-05
ENSG00000079462	1.23435975999999	9.4850926796888e-07
ENSG00000079482	-0.890613859666666	3.1532275868503e-05
ENSG00000079805	0.544387206666665	0.000612279738994063
ENSG00000079931	1.321786502	1.33279481718989e-06
ENSG00000080371	-0.595252780000006	0.000264154394788085
ENSG00000080561	-0.675909266	1.63994806556695e-05
ENSG00000080819	0.52294382	0.000430781723771243
ENSG00000080823	-0.57908342787778	8.2831776603833e-05
ENSG00000080824	1.60294699264134	3.19328179658139e-07
ENSG00000080986	1.20609104	8.10791632025698e-07
ENSG00000081014	-0.932019863333334	1.51739764515309e-06
ENSG00000081026	-0.709709331666668	6.44147000187171e-06
ENSG00000081041	-3.43449822689114	1.96217690883764e-07
ENSG00000081189	-0.779370562	3.24355820217644e-06
ENSG00000081479	-0.524224613666666	0.00170828207136213
ENSG00000081692	-0.868317670000003	2.03840096779137e-05
ENSG00000081791	0.667016506206029	3.13784822315249e-05
ENSG00000081870	0.999704799999997	1.15296067472666e-06
ENSG00000082074	0.751275210999998	6.91323720859963e-06
ENSG00000082258	-0.58232192066667	0.000382718855558503
ENSG00000082269	-0.795216346925686	4.62076376528506e-06
ENSG00000082515	-0.567177240000002	3.45288112007219e-05
ENSG00000082516	-0.909122283333336	2.0120059238232e-05
ENSG00000082701	-0.590428753333335	6.57932604149177e-05
ENSG00000082781	0.519531483333332	8.83210787071348e-05
ENSG00000082805	-0.593349020981898	0.00018753594044321
ENSG00000082996	0.608231874891135	2.66802081975274e-05
ENSG00000083097	-0.59056994674425	4.69327102761726e-05
ENSG00000083312	-0.919472701333336	1.47533060174106e-05
ENSG00000083444	0.559809596586562	2.8150798717488e-05
ENSG00000083812	-0.935645163333332	7.81389271666923e-06
ENSG00000083814	-0.917781032368556	3.59028020256994e-06
ENSG00000083817	-0.913340359239071	1.58909792178222e-06
ENSG00000083838	-0.515682633333336	0.000170237656746873
ENSG00000083845	0.958013739999997	1.33279481718989e-06
ENSG00000083937	0.734462596000001	2.19215115431128e-05
ENSG00000084070	-0.831029415333337	1.42034810864033e-05
ENSG00000084093	-0.718520189666667	1.91797682208281e-05
ENSG00000084112	-0.840452922555003	3.47222907398037e-05
ENSG00000084207	1.26342682999999	1.51739764515309e-06
ENSG00000084234	1.32618245333333	7.52229469319051e-07
ENSG00000084453	0.677804956333332	3.17644492667652e-05
ENSG00000084652	-0.669896146666667	3.90627882885176e-05
ENSG00000084733	-0.563951623333337	4.84012007614474e-05
ENSG00000084754	0.956679126666664	2.79893979965403e-06
ENSG00000085063	1.84133794333333	2.38572397456221e-07
ENSG00000085117	1.090423954	2.64848419550716e-06
ENSG00000085224	-0.53025844106275	0.000143492555531344
ENSG00000085274	-1.12626928484755	9.91530803570784e-07
ENSG00000085276	-0.54548001536803	4.34119033222016e-05
ENSG00000085377	0.570292601062948	3.65712802506232e-05
ENSG00000085511	-0.73072363376619	1.52076366157107e-05
ENSG00000085563	0.515054965456735	0.000781983154143456
ENSG00000085662	0.514641296666666	0.000186144540901571
ENSG00000085719	0.892037356666665	4.86751741431536e-06
ENSG00000085733	0.635446349898482	0.00010768455985419
ENSG00000085871	0.706559153333334	1.44746515126286e-05
ENSG00000085978	-0.558294139786691	0.000199279104615355
ENSG00000086015	-0.818036113000001	2.87754260589412e-05
ENSG00000086061	1.28267068	4.83760406153773e-06
ENSG00000086065	0.598831422213171	0.000209458639654344
ENSG00000086504	0.953464006666666	2.1353649251694e-06
ENSG00000086544	-1.35493264666667	4.23906913199383e-07
ENSG00000086598	-0.738629609999999	1.73019386016771e-05
ENSG00000086696	1.66222278433333	1.5061946022173e-06
ENSG00000086712	-1.10276705	1.33279481718989e-06
ENSG00000086730	-0.739792123094449	0.000204078076219948
ENSG00000087053	-0.521911809071691	7.54722537245676e-05
ENSG00000087074	-1.40699156333333	2.64300678659156e-06
ENSG00000087250	-0.567094126666671	0.000633280654682072
ENSG00000087263	-0.672810583333336	2.65084816285217e-05
ENSG00000087301	0.667050067333333	3.37669890882227e-05
ENSG00000087302	0.810124666666666	9.17760228146327e-06
ENSG00000087338	0.544058013666667	0.000119811149914002
ENSG00000087448	-0.640782342333335	1.47558469850791e-05
ENSG00000087494	-0.637103905333334	0.00119945683929917
ENSG00000087495	1.40451627050334	2.8831226923243e-07
ENSG00000087510	-0.668406248333334	2.36381874963891e-05
ENSG00000087586	1.36505492666667	1.25675632631765e-06
ENSG00000087884	0.918353246666667	8.83669058348644e-06
ENSG00000087903	-1.25712605066667	2.29021201399426e-06
ENSG00000088035	0.554136746666661	0.000237016394214434
ENSG00000088179	-0.741591745333335	6.9567754781172e-06
ENSG00000088205	-0.642314140000002	2.25625820022404e-05
ENSG00000088298	0.793334936666668	4.85892688306677e-06
ENSG00000088325	0.970554856666666	1.02213035384396e-05
ENSG00000088356	-1.27750438	7.38069422142192e-07
ENSG00000088448	-0.779690127026816	1.8617324560602e-05
ENSG00000088538	-0.517459576000003	0.00115261003445285
ENSG00000088808	-0.664347974745879	9.16055213045192e-05
ENSG00000088826	-1.47221832333334	5.37529950643822e-06
ENSG00000088876	-0.961341131333334	5.37529950643822e-06
ENSG00000088970	0.73288049033333	5.03462232219657e-06
ENSG00000088986	0.685987402229102	1.03899948467402e-05
ENSG00000089022	-0.555995493333334	7.77803293648208e-05
ENSG00000089048	-0.794982887666668	5.49107296651685e-05
ENSG00000089063	0.996453087031212	1.45074497279326e-06
ENSG00000089123	-0.660436843000001	1.75476117405687e-05
ENSG00000089127	-1.71599447666667	4.60467696067647e-07
ENSG00000089154	-0.654066360000001	4.74638998186468e-05
ENSG00000089220	0.770096536666666	1.23378293208295e-05
ENSG00000089234	-0.622513486000003	1.94103468682477e-05
ENSG00000089280	1.453940558	4.37023329697893e-06
ENSG00000089289	0.952967855050968	1.37701806929753e-06
ENSG00000089356	0.754818336915068	9.36560831425745e-06
ENSG00000089472	1.15150791933333	3.40717571263371e-05
ENSG00000089597	0.762993193333328	0.000127174967205754
ENSG00000089639	-1.09574822533334	5.88101736194005e-06
ENSG00000089723	-1.72596159133334	2.38572397456221e-07
ENSG00000089737	-0.882538392333334	1.00867910236355e-05
ENSG00000089818	-0.949144120167863	6.03574649523082e-06
ENSG00000089902	-0.777172570000003	5.18888117258503e-06
ENSG00000089916	-0.567365397514093	2.05606820985756e-05
ENSG00000090013	0.963779919999998	7.40574072956174e-06
ENSG00000090238	1.36121552733333	1.06859494056429e-06
ENSG00000090263	0.670548356666664	1.05806837085251e-05
ENSG00000090432	-0.937764183333336	8.90945696523193e-06
ENSG00000090487	0.634772049999997	1.69662776651151e-05
ENSG00000090530	0.931931099999999	7.15190225389692e-06
ENSG00000090554	0.558164966666667	0.000229936276942418
ENSG00000090565	0.594832801666665	1.98492476551807e-05
ENSG00000090776	0.511824813333334	0.000270843456835564
ENSG00000090905	-0.608885706666666	6.36468766657113e-05
ENSG00000090971	0.64234466	2.12287125645618e-05
ENSG00000090975	-1.22404888333334	4.10184376068187e-06
ENSG00000091009	-0.699442980000003	1.83148258790721e-05
ENSG00000091157	-0.846260360000002	3.66924988666289e-06
ENSG00000091262	0.750611129015011	7.82011411141953e-06
ENSG00000091317	0.604294796666668	0.000158887380199736
ENSG00000091483	0.670998736666672	2.50299590063863e-05
ENSG00000091490	0.708364136666663	3.90601100100097e-05
ENSG00000091542	-0.506309610082048	8.65414487237339e-05
ENSG00000091592	-1.88695415819048	8.59545266277492e-07
ENSG00000091640	1.22985719833333	1.3692300418874e-06
ENSG00000091656	-0.650191953333335	5.20645746675486e-05
ENSG00000091879	-0.948814154666669	5.36716197061201e-06
ENSG00000092010	0.966338203333332	1.22554512355294e-06
