48	36	54	60	72
ENSG00000069399	1.56342152110332	1.26881669102379	2.30115035575067	2.21283633336971	1.88950908472344
ENSG00000070190	0.931205001608751	0.664605875659129	1.25936751740274	1.19477919066142	1.1444476440615
ENSG00000071553	-0.961941847435549	-1.1581382285221	-1.50511322627783	-1.16215787123874	-0.834522558737937
ENSG00000071794	-1.09554089859292	-1.13825180436835	-1.4380211720546	-1.24163434924253	-0.604214635693045
ENSG00000072858	1.29304885653174	1.7679602458448	1.68084238656953	1.69891030380378	1.24030979937909
ENSG00000073584	-0.87503935728254	-0.846989811249561	-1.04810440248519	-0.879343324237579	-0.582202774048855
ENSG00000074319	-0.760369954958006	-1.00688279994751	-0.99663690446272	-0.946407303863017	-0.686009000517479
ENSG00000074410	-1.31320364914199	-1.37847336844076	-1.90978442413709	-1.83409059504517	-1.48185399472477
ENSG00000075336	-1.10824131061224	-0.86035820681875	-1.43403360654314	-1.13768598450978	-0.618148583377429
ENSG00000075651	-0.829792991030714	-1.07198422354249	-1.29303384036764	-1.15728191904117	-0.952922742720931
ENSG00000076716	-1.42463262507226	-1.3659603872027	-2.16237140327624	-2.00357211373339	-1.82438095931141
ENSG00000077585	-0.838596069681962	-0.876782860210751	-1.27424897922169	-1.37313499856247	-1.19546914376235
ENSG00000078070	-1.14974636608426	-1.12414121801931	-1.40485174762606	-1.54036850038947	-1.02207813114092
ENSG00000078596	-1.60785118741389	-1.6363697219845	-2.41649835829343	-1.96537708015511	-1.53497320357235
ENSG00000081041	2.36560417441459	1.87574290668401	3.12577862080929	3.06681383106917	2.72851537628104
ENSG00000083123	-1.18099011388603	-1.16562150367476	-1.72161275895065	-1.43947396663407	-1.037935577379
ENSG00000085871	-1.25649463845913	-1.39158635374683	-1.75716371798258	-1.46750303782881	-0.912787599944295
ENSG00000086544	1.32073992695597	0.68327038558248	1.51361684685101	1.51281349822642	0.824473530839352
ENSG00000086696	-1.69149402582096	-1.77870777322638	-2.1137598889465	-2.06585097613024	-1.83985612699079
ENSG00000087074	1.90506190969095	1.39364894132078	2.40904193701259	2.47594095076729	2.1205339411488
ENSG00000087301	-0.90306562194959	-0.918563486564996	-1.04193510376553	-0.90156943117115	-0.675000511554408
ENSG00000089063	-0.987786502874997	-1.13928210948594	-1.4320740429211	-1.14129809389963	-0.703964494885135
ENSG00000090863	-0.990956388501829	-1.07786727332251	-1.38684499356419	-1.33789080347474	-1.04438488440242
ENSG00000091409	-0.975999540543171	-0.947109827587427	-1.29455381420334	-1.4388892428989	-1.45709253802961
ENSG00000099204	-1.37190844658989	-1.37777368350013	-1.89042953958536	-1.86831976994062	-1.72483696583274
ENSG00000100170	-1.31541827981494	-1.33475985759827	-1.99735028807155	-1.92580634874297	-2.25035043263166
ENSG00000100242	-0.965491346058278	-1.13199136906933	-1.31328968124696	-1.30679133163908	-0.791530040863505
ENSG00000100307	-1.21585856247025	-1.20567064001194	-1.76942843819663	-1.54572529426993	-0.946614052770519
ENSG00000100906	3.06462566465672	3.02919031823214	4.2232282785018	4.13949078461169	3.84196518911398
ENSG00000101004	-0.651314279351223	-0.760410802806554	-1.15679031007764	-0.909397015085798	-0.618336242826954
ENSG00000101474	-1.0073240144367	-1.06361877409735	-1.39366089810244	-1.28147744998208	-0.755589101710619
ENSG00000102038	-1.16163856975482	-1.04583096630063	-1.55698758643571	-1.38474504319753	-0.87647875862384
ENSG00000102048	-1.6182400740426	-1.39324571565394	-1.99842681652842	-1.82896373319421	-1.28293384608934
ENSG00000103275	-0.954567975681462	-1.13537527029287	-1.41257624605535	-1.10560716572776	-0.624944889727521
ENSG00000103479	-1.30024580176737	-1.1322256217204	-1.61737624689431	-1.49708869723291	-1.17894786168845
ENSG00000103769	-0.957085374910685	-1.05607939040494	-1.31713620166175	-1.18879297970927	-0.9587175296872
ENSG00000104290	-1.02718881072978	-1.0745804970977	-1.60022839685094	-1.13453745118446	-0.729401683009585
ENSG00000104537	-2.76474802139225	-2.42215150791202	-4.06697923318552	-4.23405203306738	-3.94285467737704
ENSG00000104765	-1.66969554014381	-1.34778021402263	-2.3807978019937	-2.30132545842396	-1.94347484268766
ENSG00000104856	1.7308160724869	1.43109642317317	2.33796863220851	2.23049126683625	1.97350569380007
ENSG00000104866	-0.888330088191944	-0.919095105395335	-1.37946542978206	-0.976564736615326	-0.692932634418042
ENSG00000105499	1.60591946662958	1.88700151290404	2.10023846442016	1.75961963187234	1.6007635250761
ENSG00000105519	-1.68274895907965	-1.51616745063698	-2.66394009407078	-2.57073819596525	-2.248833834228
ENSG00000105808	-1.03135195704645	-1.02104571090079	-1.58200334011524	-1.44276361732785	-1.16809712340387
ENSG00000105852	-1.06363496597288	-1.08284924612851	-1.54241178499942	-1.26278212022126	-0.986722438190007
ENSG00000105939	1.12741769858782	0.785935169004952	1.11832799998228	1.33927695882292	1.31879435406597
ENSG00000105983	-0.833758858652142	-0.851522241926419	-1.10707000459203	-0.993560216002212	-0.652201776245605
ENSG00000106052	-0.954458393254034	-1.0650824948119	-1.08727132684713	-1.03750201293321	-0.748033175412895
ENSG00000106346	0.843654205871351	0.552104210981272	0.76287497763963	0.753170311862575	0.585198795676524
ENSG00000106609	-0.826611059794043	-0.994442574108751	-1.11898555842465	-0.906978878458866	-0.614652038848514
ENSG00000107201	2.3118501686568	2.00880520564255	2.92778096672282	3.08738124252211	3.37120180555556
ENSG00000107537	-0.943686718127981	-0.948640697607142	-1.28155921829641	-1.12220342395194	-0.684742611793639
ENSG00000108604	-1.47201544835063	-1.74433283467424	-1.96868084237464	-1.71907569038654	-1.27006814041755
ENSG00000108691	1.18440054417958	1.51225456503883	1.6341727417983	1.59969266387233	1.49912778006588
ENSG00000109475	-1.02245263857876	-1.04268100397903	-1.35668855915909	-1.27010072378656	-1.07148993919151
ENSG00000109586	-0.901406196494998	-1.02934801053349	-1.06433125041976	-0.881146388327816	-0.544894111832196
ENSG00000109654	-0.733843586552535	-0.853076900148331	-1.05005153649047	-1.01894376590301	-1.11475745566755
ENSG00000110442	-1.33924973794489	-1.33871000230338	-1.81739608560013	-1.42138942717227	-0.857197927873181
ENSG00000110848	2.65836226307979	2.79279960818911	3.45084546244339	3.59181820900157	3.4535835355614
ENSG00000111011	1.03613047970716	0.924291963070895	1.24196207833888	1.43160061594082	1.2299136386118
ENSG00000111266	1.23366791224425	0.962207090906861	1.70849724593583	1.69971783842062	1.58934835974183
ENSG00000111275	-1.18163653942304	-1.23231440425384	-1.65543906923582	-1.60384196009404	-1.26370211104841
ENSG00000111481	-0.922714319457678	-1.11699241839836	-1.24410567403009	-1.09223276786992	-0.842289449162706
ENSG00000111701	-1.06843981179512	-1.63518604448303	-1.54330612867378	-2.04290455460814	-1.44665560062457
ENSG00000111802	-0.98356512318541	-1.03937663179713	-1.20665975608902	-1.04184286314258	-0.626086271685962
ENSG00000112234	-0.899977101139646	-0.976519803843526	-1.26335799226226	-0.972652789545601	-0.551569700632419
ENSG00000112624	-0.691647544129905	-0.774257975944282	-0.813445316431086	-0.8056627601536	-0.724128067165392
ENSG00000112773	2.42683737455175	2.10086138254388	2.90709034786402	2.9702333897583	2.46755854379225
ENSG00000112981	-1.39078407688176	-1.27745092803093	-1.94463843991107	-1.74900478530876	-0.972560613265016
ENSG00000113369	2.30119597422855	2.2120110031097	2.83909417089473	2.89324900682394	2.4310338584984
ENSG00000113580	1.24993838298656	1.00097634579802	1.56440358051896	1.52217351798897	1.38365080206701
ENSG00000115008	2.23996480390429	1.72749229872702	2.94594828496791	2.66465334365525	2.12521503413284
ENSG00000115539	-0.834049250376144	-1.04976942751255	-0.972602906425766	-0.915770222856311	-0.595221943010741
ENSG00000116005	-1.46342489310906	-1.32630217542142	-1.91022979596411	-1.69121314271691	-1.1922035366476
ENSG00000116478	-1.06378198300185	-1.15275882975478	-1.51909464417275	-1.36088862207172	-0.96048290535184
ENSG00000116729	-0.900969059109802	-1.09225389661585	-1.44332559842763	-1.36158941724611	-0.968133176786989
ENSG00000116791	-1.46449257034131	-1.29031856343545	-1.89582947253286	-1.76045648048593	-1.69015775051877
ENSG00000117448	-1.05171692705287	-1.19358218805378	-1.53686188413961	-1.27468727272249	-1.10140457644875
ENSG00000117472	-1.02680906575759	-1.3068022728515	-1.35967128960939	-1.00133311604004	-0.635454160025434
ENSG00000118217	-0.986425803853835	-0.903879129184941	-1.20684402978538	-1.09577597292072	-0.906054831639434
ENSG00000118503	2.99315484116983	2.26854748489716	3.76146173073811	4.05208295169077	3.84309773988429
ENSG00000118785	-1.50144009475965	-1.69609481779514	-2.24202486722272	-2.30367749354106	-2.71359878892788
ENSG00000119711	-1.36275037116873	-1.2614730156721	-1.9496528079741	-1.83224911531422	-1.34451721071645
ENSG00000119801	-1.17263754862421	-1.46806109008866	-1.73706066549423	-1.46521069224309	-1.13562946744427
ENSG00000119922	2.72458413384142	2.21760066179457	3.23638081639362	3.52365689155006	3.67374042695237
ENSG00000120129	2.8301541627381	2.66549653754621	3.7877080371037	3.82355729233426	3.3409521519979
ENSG00000120217	2.15876072704663	1.71158477442858	2.58343001619722	2.81809977524595	2.90786799215922
ENSG00000120278	-1.01120356613937	-0.946432544345576	-1.40294740705243	-1.31994126605902	-1.23918019831099
ENSG00000120656	-0.802993365321788	-0.864801448075628	-0.92738859918495	-0.857860549120033	-0.537739567989849
ENSG00000120756	-1.24317219137203	-1.28395439488402	-1.77318663968931	-1.42675973743519	-1.08831644760281
ENSG00000120860	-1.07952577039515	-1.11178226638953	-1.49714754703525	-1.42881832565201	-0.9267514008155
ENSG00000121039	-1.08933517037497	-1.21041535803594	-1.61388296222506	-1.46170170943143	-1.22804762698604
ENSG00000121104	-0.730670314501515	-0.831397450830008	-0.985254595111703	-0.856170697724794	-0.579599065465826
ENSG00000121297	1.8069399409584	4.01896772186868	2.84684499668731	2.96019603472934	2.56424604101408
ENSG00000122877	2.82445650126207	3.88857237844415	2.59976641130902	2.00579971834071	1.32834880302238
ENSG00000123131	-0.935122726657119	-1.28843241350557	-1.27094008631696	-1.04725654365168	-0.636814807595512
ENSG00000123191	-1.29103889055309	-1.15321953864978	-1.97380302384747	-1.88559782398881	-1.94248973272563
ENSG00000123610	-1.31826525683517	-1.42933427095931	-2.12223967331892	-2.12080135958916	-2.40492922240065
ENSG00000123684	-0.991532049493536	-0.743865016003881	-1.19431231363043	-1.17412749777943	-1.13578344887987
ENSG00000123933	-1.46871396617305	-1.49763689514158	-2.16795662943059	-1.86883503997661	-1.59791332728176
ENSG00000124201	1.2891586190882	0.920972263316268	1.28713212048231	1.49474614660157	1.53631524632541
ENSG00000124783	-1.12046725288055	-0.992388331306782	-1.46713009105416	-1.45336800561397	-1.51044182708011
ENSG00000125347	1.38609143531582	0.924785697271299	1.5865711018997	1.65315972587752	1.66058171149754
ENSG00000125740	1.8659644918148	1.90680483798684	1.96183158517732	1.7112729091515	1.07678232754798
ENSG00000125827	-0.999829737974951	-0.927884849036942	-1.50422137623423	-1.34031587479313	-0.969242071359564
ENSG00000126368	3.55918756238242	2.41306510258471	3.32108361241345	3.27990394180946	2.68497064320413
ENSG00000126945	-0.90553167952828	-1.02827596961766	-1.17566292038687	-1.01840422006438	-0.688073401624959
ENSG00000127324	-1.32127912864825	-1.3182638172014	-1.6626020819909	-1.58946180060329	-1.19890719194345
ENSG00000129007	-1.17228437308307	-1.17950225925978	-1.68506756665389	-1.47239282271556	-1.07817262369575
ENSG00000129562	-0.905725148985996	-1.03637152833757	-1.18637784083382	-0.909232408138225	-0.76412483293654
ENSG00000130234	-0.958783638902674	-1.18835476096298	-1.04303559781345	-1.04253245388535	-1.21764137616514
ENSG00000130270	-1.02579090110947	-1.10174231943911	-1.44070337626857	-1.39257398031488	-1.03710419464555
ENSG00000130517	-0.846290100685787	-0.797281439364134	-1.32772061255614	-1.21393552094795	-0.75752770679881
ENSG00000130770	-1.22700125832166	-1.44117654796281	-1.82334261266691	-1.69561535324926	-1.10434910797347
ENSG00000131373	-0.751208839395436	-0.826427577190125	-0.951765762579521	-0.9570207583852	-0.616969456830537
ENSG00000131966	-0.840806326874194	-1.03460705300028	-1.10483870631395	-0.964645810954915	-0.548307416420327
ENSG00000131981	-0.874171771183097	-1.00319479270015	-1.47926097059988	-1.17077381354394	-1.06801093079635
ENSG00000132109	1.15828212965365	0.765609052700156	1.01253079489022	1.35453579965484	1.38172837292888
ENSG00000132376	-0.890152006649034	-0.962752895575307	-1.41134976738856	-1.31043462037765	-1.02905471765005
ENSG00000132824	-0.966591423374563	-0.96827989107975	-1.30188661826378	-1.19744157299675	-0.953890091131976
ENSG00000132970	-1.18126636691223	-0.945246462524701	-1.52667297481961	-1.38096753911048	-0.969746872873766
ENSG00000133135	-1.53060846858052	-1.33993517506682	-2.08590999553344	-2.01882949658097	-1.73682262590155
ENSG00000133142	-1.08102400123874	-1.16437688748875	-1.30418011935845	-1.20483102539209	-0.770904613476776
ENSG00000133636	-1.25453674696882	-1.28397174502654	-1.50355453014566	-1.47520670720733	-1.2315282012942
ENSG00000134321	3.36412494869374	2.39486275848925	3.93942588182182	4.58634911111895	4.95810920694342
ENSG00000134343	2.09237161364636	2.5967047500535	2.53736632159631	2.37201998229221	2.1312212285933
ENSG00000134440	-1.18517418849527	-1.15004200232557	-1.68324397831361	-1.46711081094314	-1.01605896769234
ENSG00000134827	-1.33792951967959	-1.40588842568153	-2.00840351435615	-1.97618435489455	-2.25618967310671
ENSG00000134873	-1.95190889360147	-1.74603600380329	-3.06929680962889	-3.05378588259416	-3.15907142513812
ENSG00000135114	3.24308519624631	2.44324607418355	4.09109780618025	4.5755964510303	5.02473439962421
ENSG00000135525	-0.833412301425519	-0.83225684991113	-1.06662117606311	-0.931301798503555	-0.67800667507635
ENSG00000135643	-1.07112747749492	-1.20950664850359	-1.56831169493711	-1.45053147513402	-0.955564586824863
ENSG00000135744	-1.27121848792237	-1.35674796410538	-1.83620934061749	-1.98521017541755	-1.82386173340357
ENSG00000136244	4.28784453368259	3.39256580096419	5.69157204402044	5.90504971410518	5.76985411363818
ENSG00000137038	-1.06587286862592	-1.07465433433483	-1.44163865467926	-1.10399476290448	-0.723341253283746
ENSG00000137251	-0.779888694028959	-0.778258997194913	-1.3069050675635	-1.20132776494214	-1.31190604957067
ENSG00000137502	1.53640397792192	1.65789268720545	2.01990324520244	2.02570380303509	1.64364312261146
ENSG00000137648	-1.36911771790643	-1.39615853304206	-1.99516598617203	-1.86589090319499	-1.65109313656934
ENSG00000137691	-1.04634207020913	-0.954368726393362	-1.47160716587729	-1.34475855005868	-0.995252524252762
ENSG00000137731	-2.10691177085209	-1.92726491518652	-3.2617616538891	-3.2075075637286	-3.2152540800994
ENSG00000137801	1.34196319308252	0.794608279274035	1.43959458715892	1.63713422193679	1.54947449249005
ENSG00000137880	-1.42383206895191	-1.5050476614557	-1.99731874917469	-1.66046009819406	-1.03700053119982
ENSG00000137996	-0.911194800278428	-0.964455726817073	-1.09115542945986	-0.99235244262157	-0.581658675770624
ENSG00000138002	-0.976082232038912	-0.96859206446672	-1.462305371728	-1.46824642952553	-1.33458945470534
ENSG00000138036	-1.15062850937352	-1.1354943554538	-1.38395838682149	-1.34898727314199	-1.12396819598326
ENSG00000138079	-1.78737581912653	-1.65645147925037	-2.96480560688144	-3.14482285067806	-3.446168988227
ENSG00000138085	-1.27779568518284	-1.22906373694568	-1.5162891815473	-1.47419365199313	-1.13219453638738
ENSG00000138135	3.56418711457644	3.19199656686857	4.72620402874604	5.41456092761196	5.41739467432044
ENSG00000138623	1.14064988507728	0.739079704090818	1.15715545075396	1.44657398445516	1.18578284095916
ENSG00000138764	-1.0183276975143	-1.08752892448879	-1.51955011268018	-1.63808410495609	-1.36447787330386
ENSG00000139323	-0.902828275449889	-1.03216700808746	-1.14721914933925	-1.1358450598445	-0.970104522010141
ENSG00000139644	-1.16027181450239	-1.2341337374166	-1.57289823049623	-1.35145198997201	-1.05324523684769
ENSG00000140264	-1.06501902788935	-1.1197706018372	-1.56699821553857	-1.39593023156842	-1.25072933000821
ENSG00000140350	-1.25514528763581	-1.04715051280681	-1.6189179797595	-1.43114747253872	-0.905775788166507
ENSG00000140403	1.04961143655977	0.724218558531236	1.0626940121875	1.33378459028127	1.09656933095193
ENSG00000140416	-0.886703284299351	-1.02591274757116	-1.24907294412513	-1.06080243973453	-0.575575826963732
ENSG00000140465	1.9881933267276	2.66976709879616	2.48680482023481	2.2956375566629	2.60435800175639
ENSG00000141179	-1.1061015670004	-0.947362783350625	-1.29542783000065	-1.31467761622209	-0.95210124372105
ENSG00000141437	1.31088697876969	1.04637981992895	1.09078646434133	0.945944730668583	0.665703384371417
ENSG00000141682	1.55678138814902	0.96082231919061	1.87564792583697	1.90437359212744	1.59889749519009
ENSG00000142875	-1.27578906738002	-1.07269573189039	-1.82697262928903	-1.60111980002863	-1.25370775593728
ENSG00000142937	-0.715797799035881	-0.629729600786806	-1.12356576542756	-0.895833530126656	-0.907774342265589
ENSG00000143158	-1.44791257572014	-1.3790361245433	-2.1197053530686	-1.91198773868761	-1.46397963604871
ENSG00000143162	-0.99169271583642	-1.03554301593407	-1.28809238699552	-1.14762080105052	-0.611496085372879
ENSG00000143322	0.966974354226929	0.707213537677046	1.17560418684936	1.41830457829942	1.47625643868795
ENSG00000143353	-0.901690313714347	-1.0123854119387	-1.20941147034311	-0.976091641469048	-0.690746544465142
ENSG00000143514	1.26302954015863	0.512255154884766	1.71536919526695	1.63101712042302	1.27794267432583
ENSG00000143578	-1.02852903746625	-1.10480963521749	-1.35603032498077	-1.1102806018728	-0.847485859205554
ENSG00000143653	-1.00187070173241	-1.08409119550581	-1.33562336908279	-1.07800608622445	-0.757548327373013
ENSG00000144306	-0.920266673298184	-0.976636437740985	-1.22093319925807	-0.933479570660308	-0.548710533056117
ENSG00000144567	-0.85989513607334	-0.863019876183477	-1.15557088856912	-1.02434864030119	-0.684852046854526
ENSG00000144655	2.37738716588372	2.24188515479722	3.08383570030437	2.98914626127104	2.4210115783804
ENSG00000144746	-1.32249232441396	-1.18501815547406	-1.58448370939763	-1.48048613264062	-1.16791577597766
ENSG00000145335	-1.82656463972263	-1.78521127599261	-2.66033901519164	-2.57055159325318	-2.29369394475371
ENSG00000145545	-0.884998357514786	-0.930797774698646	-1.22371115994217	-1.0518541149764	-0.730810616035902
ENSG00000145725	-1.09588986035766	-1.13746269206027	-1.3044225160878	-1.20180451164437	-0.82649770162621
ENSG00000146232	1.71246276198464	1.30309460516151	2.20267193710752	2.2997922716042	1.95913854375717
ENSG00000146476	-1.01804094650822	-1.04346605021184	-1.27823824770997	-1.06757432692946	-0.673141803662474
ENSG00000146592	3.05354928591636	3.09017325617686	3.70885003224775	3.64165617892292	3.03190008004088
ENSG00000146729	-1.07834382734413	-1.05315637529158	-1.44192304363375	-1.15398367825558	-0.676790517778571
ENSG00000147475	-0.878232383704484	-0.972006850673757	-1.19872082263546	-0.962683711586259	-0.788475380224522
ENSG00000147535	-0.923475383160995	-0.975966898401394	-1.16892338555532	-0.87681852309264	-0.835737409960012
ENSG00000147677	-0.855148631320458	-0.849336567178075	-1.12001772730811	-1.00808808807882	-0.671099763186411
ENSG00000148090	-0.963656878989565	-0.986991948200794	-1.33082949721141	-1.19430937573653	-0.86295479094936
ENSG00000148672	-1.44287615627107	-1.52442847129661	-1.97365137854	-1.80942136355338	-1.53557984956192
ENSG00000149809	-1.31615985288886	-1.35403228661475	-1.88372913327778	-1.59304666290025	-1.20367247445753
ENSG00000150459	-0.829670154160908	-1.05147619979448	-1.10315046633507	-0.95391519421615	-0.627288257547457
ENSG00000150593	-1.57663492036485	-1.41810099767876	-2.18438541291408	-2.055046757716	-1.49249988031252
ENSG00000151014	1.52133803251449	1.39242465270306	1.86037477681472	2.15977427680345	1.97550785177068
ENSG00000152291	-1.04230541457573	-1.03622930954725	-1.63883591377463	-1.43716691220929	-1.09446058211385
ENSG00000153292	-1.03405745167599	-1.14301628641872	-1.31322119275541	-1.03513469782948	-0.56627737270245
ENSG00000153485	-0.982272630149695	-0.999013391380738	-1.21407831301651	-1.09739614341058	-0.595988501489064
ENSG00000155287	0.869256181049828	0.620737616535226	0.811624133258131	1.00330753027258	0.940212570022588
ENSG00000156052	-0.553363429089319	-0.602365307328228	-1.0942872055555	-0.716457142117363	-0.548626710158726
ENSG00000156171	-1.09709779628399	-1.09421026936492	-1.33018885339929	-1.23862102275213	-0.699687923945189
ENSG00000156709	-0.923678839213077	-0.957259709322016	-1.21463352285503	-1.0100912616604	-0.607001184189735
ENSG00000157557	1.34217776335234	0.9110766025333	1.572476403053	1.5711467658285	1.19189703007367
ENSG00000157954	-0.784043031281891	-0.955756328046247	-1.1628913315521	-0.991684827719876	-0.558729364953226
ENSG00000158716	-1.12008024116145	-1.29132889247488	-1.5330366605921	-1.45864327243851	-1.18211270545289
ENSG00000159267	-1.12926256040631	-1.07708300030751	-1.94282049442546	-1.98721917620996	-1.67993821449549
ENSG00000159792	-0.842665132246254	-0.888580339018872	-1.09157671187278	-1.00948647175857	-0.596446101045098
ENSG00000160188	-1.51109500353235	-1.35939436489703	-2.23430816359841	-2.33683566009296	-2.10157157358586
ENSG00000160862	-1.51663816783031	-1.34408259996763	-2.19287152903823	-2.05801235615581	-2.22238446183776
ENSG00000161133	2.71707984391895	1.800815814459	2.52861080629207	2.76705302068927	3.11184567241971
ENSG00000161405	1.83927173986841	1.96389437182198	2.43915193744131	2.70141311593886	2.77777066218406
ENSG00000162482	-1.48535867488615	-2.07819238038151	-2.04595212430324	-1.71124406166877	-1.47472400242639
ENSG00000162599	-1.10352213663714	-1.08954747618387	-1.53319652980884	-1.50449350909922	-1.09893565335161
ENSG00000162616	1.1628553227853	0.959775402833603	1.37171191775061	1.32499299447021	1.00241660673535
ENSG00000162639	-1.21516998074234	-1.25428216755583	-1.33147391486337	-1.20790802461024	-0.793937645656106
ENSG00000162654	2.53619566498084	1.75924713086848	2.99950884936208	3.16561150782735	3.15053444507669
ENSG00000162688	-1.13111693474602	-1.02072605892269	-1.53618551413292	-1.35372942886958	-1.08871077404109
ENSG00000162772	2.93698403372709	2.66119912832926	4.18078564139118	4.04822756003133	3.16036995019816
ENSG00000162814	-1.15769897603728	-0.92167880464756	-1.56361254134183	-1.4305260478993	-1.22978576754483
ENSG00000162924	1.69320850799483	1.74934816953293	1.84217178082768	1.98659040013795	1.45763934323472
ENSG00000162976	-1.01419816163185	-1.00070152273816	-1.50502334845616	-1.07587933410181	-0.743444429875255
ENSG00000163041	-0.870676011542603	-1.09859115896228	-1.26181699126035	-1.12964511697376	-0.818868397634338
ENSG00000163069	-1.09297991908868	-1.21186738677152	-1.48254881424905	-1.34341544815358	-0.920827550393149
ENSG00000163072	-2.17759377612973	-1.96722626937782	-2.66404742347593	-2.37251663556753	-1.90384104571875
ENSG00000163121	0.80356317590327	0.560101519111245	0.850469412918956	0.890730291325503	0.764854573543292
ENSG00000163297	-1.036527592395	-1.07250246762082	-1.49338288664182	-1.34890097203262	-1.45643981706672
ENSG00000163346	-1.3472980093113	-1.55472695009139	-2.13268007030583	-2.03625270198497	-1.68504465815707
ENSG00000163412	-1.03153200505107	-1.00536464856576	-1.44702376301626	-1.3140204834944	-1.09923854562214
ENSG00000163545	3.37773522404246	2.05362226859491	3.42469800339847	3.50194424939666	3.10937148275764
ENSG00000163661	3.62403313260439	2.99349168811467	4.18078173487045	4.181192671432	3.47156650654656
ENSG00000163734	1.63651460419505	1.08604024121067	2.01151308790948	2.13842497804673	1.94777951037926
ENSG00000163739	2.04832689112493	1.37473007980701	2.67500214551584	2.43351960654695	2.17204079403082
ENSG00000163874	2.35083880869321	2.0203450312651	3.07530421647605	3.11560096769999	2.31902763328768
ENSG00000164039	-1.41889922700695	-1.28468702101306	-1.48912464642191	-1.62541909301133	-1.30453745151823
ENSG00000164120	-1.2862632375243	-1.18461557943188	-1.62244089761922	-1.50479534028304	-1.48684090936407
ENSG00000164128	-1.67996132118296	-1.15843723405109	-2.33571914931823	-2.04719818008497	-2.21375160458946
ENSG00000164292	-0.915039481636286	-0.930638744384623	-1.33465651946242	-1.17387702361612	-0.504094151817003
ENSG00000164615	-1.04051212690348	-0.898891288729067	-1.0249198788249	-0.94028680825768	-0.527125904877308
ENSG00000164949	2.73144848881836	2.01481548637742	3.4746813167552	3.37641553931197	2.96468808235979
ENSG00000165152	-0.856077789676606	-0.982820339640404	-1.12534370202017	-1.04049923634106	-0.564784658943597
