X48.logFC	X48.adj.P.Val
ENSG00000005448	-1.26466784817011	0.00430110389086912
ENSG00000005469	-2.77224653545222	0.000260568695707896
ENSG00000005483	0.707426145169915	1.66297839064424e-05
ENSG00000005801	0.648844757999999	2.62020429647483e-05
ENSG00000005810	1.20105572856361	3.95759103182383e-06
ENSG00000005882	-1.67621382541352	7.90070670566178e-05
ENSG00000005889	0.794466698989037	7.8250017131984e-05
ENSG00000005893	-1.1077508564827	0.0011919891538218
ENSG00000006015	-1.47736670781683	0.000138131691192878
ENSG00000006025	-1.56432305815331	0.00439242004312916
ENSG00000006042	-1.55076600732661	0.00025345631093551
ENSG00000006047	-1.92897740553205	0.00135180895576704
ENSG00000006059	-1.54947157981603	0.000167011855196306
ENSG00000006062	1.57548543283333	0.000311820196258163
ENSG00000006071	-2.09858305953424	0.000245856327244834
ENSG00000006125	-1.19341680871844	0.00149317536696825
ENSG00000006128	-0.523669088666668	0.0765317565391626
ENSG00000006210	0.888501665609971	0.00021310478754621
ENSG00000006282	-1.19815215404759	0.00273723257080066
ENSG00000006377	-2.04882768643116	0.00360322251506404
ENSG00000006453	0.741433250333335	6.10430382462659e-05
ENSG00000006468	-1.9275175063985	0.00013864074588264
ENSG00000006534	-1.67358716072774	0.000554327396853979
ENSG00000006555	-1.58237116757163	0.000833672532664144
ENSG00000006607	-1.64646947869049	0.000104437423675915
ENSG00000006611	-1.50969603156642	0.000409279805176566
ENSG00000006625	-1.31084747743233	8.32652583726067e-05
ENSG00000006638	-2.0557269082044	0.00159075231465707
ENSG00000006652	0.856080900033603	5.59757580354687e-05
ENSG00000006715	-1.12499344769762	0.00387828493929354
ENSG00000006747	-1.30726377594818	0.00316797478889791
ENSG00000006756	-1.74392710609658	0.000837580113071248
ENSG00000006757	-1.63784363058634	0.000125106696690959
ENSG00000007001	-2.81920838733986	0.000559777037888536
ENSG00000007062	-1.22809453792816	0.00273723257080066
ENSG00000007080	-1.78045692175324	0.00016480272503823
ENSG00000007255	-1.74619484795825	0.000979802079844249
ENSG00000007306	-1.38003413704721	0.0005413922794282
ENSG00000007402	-1.99123085466804	0.000602288403856357
ENSG00000007516	-1.97312381492253	8.0057999463791e-05
ENSG00000007520	-1.58354191403837	0.000236954684288195
ENSG00000007944	0.848913307998925	1.93682885981167e-05
ENSG00000007968	-1.37015254490065	0.000900298700772033
ENSG00000008086	0.910602713333331	2.56228813829392e-05
ENSG00000008128	-1.72687038590428	8.40940219886615e-05
ENSG00000008256	0.721862483999998	1.76761502325771e-05
ENSG00000008277	-2.01571577826954	9.00134224264055e-05
ENSG00000008282	-1.57405739264482	0.000183972480555217
ENSG00000008283	-1.51200844997479	0.000129490077927391
ENSG00000008300	0.599561519	0.000135941843650682
ENSG00000008311	0.709827720666666	7.75272820481662e-05
ENSG00000008382	-1.30504180290483	0.00164351482864875
ENSG00000008394	-1.23006409119153	0.000204607196447471
ENSG00000008438	-3.08388416264547	0.000212364522596302
ENSG00000008441	0.515221479770452	0.00032178293113518
ENSG00000008513	-0.553423913586175	0.00226855407306704
ENSG00000008517	2.11646435053564	0.000101631713626673
ENSG00000008869	-1.68851265322596	0.000435474302255751
ENSG00000008952	-1.02810425928592	0.000448751463257618
ENSG00000008988	-1.01066417863896	0.00405272692227006
ENSG00000009307	-0.594090837373251	0.000988556979060093
ENSG00000009413	1.06219261666667	9.04418792973388e-06
ENSG00000009765	-2.13820221720604	0.00042326196944099
ENSG00000009830	-1.35475868124979	0.000213811317745778
ENSG00000009950	-1.62809841968648	0.000447281903195224
ENSG00000010030	2.39928896859661	7.90070670566178e-05
ENSG00000010219	-1.75888276188106	9.47063772864358e-05
ENSG00000010256	-1.48663876945335	0.00115114098521491
ENSG00000010278	-1.17870345299567	0.000822052643761765
ENSG00000010292	-1.21459230695024	0.000392510002528923
ENSG00000010319	0.527211382333332	0.00610535615313717
ENSG00000010327	-1.62521920066453	0.0142202687979981
ENSG00000010438	-1.52465455498945	0.000730933238487033
ENSG00000010539	0.681642644000001	0.000245699734113258
ENSG00000010610	-1.69354129593159	0.00662890052641099
ENSG00000010626	-1.99011826954426	8.66459196066459e-05
ENSG00000010818	0.929620269999999	9.01788915733885e-06
ENSG00000010932	-1.57311660485228	0.0135499005866823
ENSG00000011009	-1.98779049223897	8.71509502069984e-05
ENSG00000011105	-1.96290345573129	0.00033615901771525
ENSG00000011243	0.894690062512223	3.11770491121947e-05
ENSG00000011295	-1.67349316093845	9.1445039623314e-05
ENSG00000011347	-1.57235449992221	0.0147766768949784
ENSG00000011405	0.728758410666668	0.000175659240199102
ENSG00000011422	2.14486795233333	1.28969148925033e-05
ENSG00000011426	-0.56412684666667	0.00667616400671453
ENSG00000011478	-2.46560127083083	7.90070670566178e-05
ENSG00000011485	-1.85673280664773	8.15644905365924e-05
ENSG00000011523	-2.01620126142557	8.59103478896464e-05
ENSG00000011566	0.565802873957992	0.00343824912335067
ENSG00000011600	2.76724991055092	9.75928754212302e-05
ENSG00000011638	-1.19880959777995	0.000106174393091788
ENSG00000012048	-1.4142387329685	7.90070670566178e-05
ENSG00000012061	-1.83623838380717	9.00052069029341e-05
ENSG00000012779	-1.58275604301005	0.000130982493739915
ENSG00000012817	-1.62918288853554	0.00545866500000277
ENSG00000012822	-1.55118543283186	0.000130774145112115
ENSG00000012963	-1.55232393650379	0.00015323715368573
ENSG00000012983	0.921047765622176	4.04358789134158e-06
ENSG00000013275	-1.67184958075293	0.000125854850031486
ENSG00000013288	-1.89170331337766	0.000105389632134506
ENSG00000013297	-1.73296466647768	0.00298431291131431
ENSG00000013306	-1.78371432800798	0.000105438042149423
ENSG00000013374	0.632635663543885	2.84710094444975e-05
ENSG00000013441	1.20651132508568	1.08369931358177e-05
ENSG00000013523	-1.56139316401963	0.000828193395493036
ENSG00000013563	-1.6330734147183	0.000137727168918379
ENSG00000013583	-1.32501133043465	0.000110620916087366
ENSG00000013588	0.776272171538656	1.50280443263548e-05
ENSG00000013619	0.589181853999999	0.00233695093160097
ENSG00000014257	-2.53210873943608	0.000389232274315945
ENSG00000014824	-1.75870505845315	0.000356540244680261
ENSG00000015532	-1.54827529200777	0.00106775712104808
ENSG00000015568	0.940161950097443	6.71995034855917e-06
ENSG00000016402	-2.13648765380793	7.90070670566178e-05
ENSG00000016602	-1.78035521581018	0.0209913797597039
ENSG00000016864	-1.7565759513747	0.000195287589311413
ENSG00000017483	-1.65288896610289	0.00343180386413459
ENSG00000017797	-1.23149824940038	0.000442081062193018
ENSG00000018280	-1.65886221437241	0.00468260001545577
ENSG00000018510	-1.44808585240755	8.04067428939465e-05
ENSG00000018610	-1.85698752544509	0.000100676619844576
ENSG00000019102	3.95681661288776	9.67013400512953e-05
ENSG00000019144	-1.61179932111409	0.00019683908558086
ENSG00000019186	-1.48616854293938	0.000746261186276754
ENSG00000019505	-1.98549403594346	0.000155362604526686
ENSG00000019582	0.811080586333334	0.000499816518011208
ENSG00000020256	-1.58275412399246	0.000123753612875778
ENSG00000020577	0.802366502738273	0.000130409860926753
ENSG00000020922	-1.52145713827279	0.000422608846767505
ENSG00000021300	-1.85187571099994	7.90070670566178e-05
ENSG00000021574	-0.507079061572671	0.0405169675513158
ENSG00000021762	-1.91040329298606	0.000203138039819817
ENSG00000021776	-1.62455018932344	0.000166244211987525
ENSG00000022355	-1.67524077804294	0.0352889236387381
ENSG00000022567	-1.82957103760342	9.90434071816557e-05
ENSG00000023041	-1.5628955101721	0.000449285526000003
ENSG00000023228	-0.553824347847182	0.00168933989012885
ENSG00000023287	-0.51873365969881	0.00730514102401158
ENSG00000023445	1.75755942333333	4.57726980894793e-06
ENSG00000023516	-1.53461536274319	0.000347758194768301
ENSG00000023572	-1.17529751873434	0.000141381185442208
ENSG00000023734	-1.54401352520905	0.000165658815071604
ENSG00000024048	0.571024724523014	3.16799236324974e-05
ENSG00000024422	-1.77383487122171	8.48892590777062e-05
ENSG00000024526	-1.05165020838443	0.00038119277333155
ENSG00000024862	-1.16785429483613	0.00427374408992462
ENSG00000025039	-0.84256227886785	0.00127323386435247
ENSG00000025708	0.741386332764256	1.5330429194145e-05
ENSG00000025800	-1.52815024516372	0.00016058495836796
ENSG00000026025	-0.913587381535417	4.92984882031391e-06
ENSG00000026297	-1.28914157727288	0.0013667112646857
ENSG00000026508	-1.28764121010121	9.75928754212302e-05
ENSG00000026559	-1.57813690107398	0.00143807733972868
ENSG00000026950	0.653691183951789	5.45055233696767e-05
ENSG00000027001	-1.8757777083541	0.000451643446670371
ENSG00000027075	0.654219573298736	0.00277990184292901
ENSG00000027644	-2.29687353937183	0.0246740490224445
ENSG00000029153	0.711970811870674	3.31661713281067e-05
ENSG00000029993	-1.087704389071	0.00211668444396006
ENSG00000030110	0.536354112333332	0.000204624365515568
ENSG00000030419	0.527210523622567	6.86455042584905e-05
ENSG00000030582	-1.83399168184471	0.000101212769150093
ENSG00000031003	-0.0209922119656446	0.0021845951154767
ENSG00000031691	-0.506206034666667	0.000239179932517706
ENSG00000031698	-1.95045877661672	0.000104385488486752
ENSG00000032444	-1.97368713381384	0.00013142139730969
ENSG00000032742	-1.7394850032906	0.00027810838904954
ENSG00000033011	-1.23063005441855	0.000138316741282309
ENSG00000033030	0.903777323333333	6.14645324252625e-06
ENSG00000033178	0.675779898559971	2.86752435549651e-05
ENSG00000033627	-1.07063547134432	0.00549721529283641
ENSG00000033800	0.100876935819006	0.00296866355418782
ENSG00000034677	0.747301606503356	3.30565235783745e-05
ENSG00000034693	-1.39291936943797	0.00713306738000132
ENSG00000034713	-1.77374606711029	0.000170372488998301
ENSG00000035115	-1.26982532295758	0.000102914425339797
ENSG00000035141	-1.60558522581856	0.000127026135778419
ENSG00000035499	-0.804797463333335	7.89727384705242e-05
ENSG00000036530	-1.50184607010319	0.035714488287313
ENSG00000036565	0.501405824666664	0.0103743890209673
ENSG00000036672	-1.77581331098467	0.000265568050994698
ENSG00000036828	-1.70491988337742	0.000758176953647864
ENSG00000037241	-1.39073091173975	0.0303605820723527
ENSG00000037637	0.671421476666666	0.000153310065426931
ENSG00000037757	-1.29123114901944	0.00255957475409544
ENSG00000038002	-1.16857603771548	0.000107773623119422
ENSG00000038358	-1.51244743231526	0.000218865112364615
ENSG00000038382	1.08420502402974	1.28588733580744e-05
ENSG00000039987	-1.82236611821772	0.00303651778072962
ENSG00000040275	-0.659517469333336	0.000280449466077863
ENSG00000040341	-1.75898020572481	8.40604548896436e-05
ENSG00000040531	-1.72108798823762	0.000102482973094373
ENSG00000040608	-1.74877220217698	0.000137688463001246
ENSG00000041357	0.561542256666665	0.000206258116641802
ENSG00000042088	-1.09450923841196	0.000169450161169172
ENSG00000042317	-2.08092150209407	8.66459196066459e-05
ENSG00000042445	-1.99177788976123	0.000257929216255568
ENSG00000042493	-1.51417649885352	0.000238055940522878
ENSG00000042753	-1.95936183029095	8.04067428939465e-05
ENSG00000042781	0.502381406	0.0223020458895242
ENSG00000042832	0.559182363999998	0.00024698339860118
ENSG00000042980	0.519410734382608	5.35523190068588e-05
ENSG00000043039	-2.06744718857775	9.74158294423594e-05
ENSG00000043143	0.780952639954318	1.07381873047429e-05
ENSG00000043355	-2.25669525903926	0.000194244960875682
ENSG00000044090	-1.69627152781896	0.000204404968955595
ENSG00000044115	-1.57364760362544	0.000195043872786156
ENSG00000044446	-1.69423031265931	0.000126709954380537
ENSG00000044574	-0.621871233609	0.000390443951066756
ENSG00000046604	-1.0858950115959	0.00334908707864713
ENSG00000046647	-1.86776363133256	9.58801477014135e-05
ENSG00000047230	-1.62206358545967	0.000174757503251075
ENSG00000047346	1.09686371407334	1.04532323374837e-05
ENSG00000047365	0.728428130999996	0.000194217097285538
ENSG00000047457	-1.88782102679801	8.40940219886615e-05
ENSG00000047617	-1.65759732467909	0.0157040369049006
ENSG00000047644	-2.04232654387499	9.1445039623314e-05
ENSG00000047849	-1.75975295144404	0.000138904290493497
ENSG00000047936	-1.53857864430859	0.00944504415150942
ENSG00000048052	1.45594691511923	0.00928721216900258
ENSG00000048140	-1.69800220883771	0.000118102715969143
ENSG00000048342	-1.89266400584228	0.000241148079429307
ENSG00000048392	-1.29038160094839	0.000155764789884725
ENSG00000048405	0.590537203333333	0.000102824229951225
ENSG00000048649	0.161303908022404	0.000979802079844249
ENSG00000048991	-1.15173057590047	0.000544023566294484
ENSG00000049239	-1.74897310561039	0.000715713747919922
ENSG00000049249	3.10167516452093	9.47834015042386e-05
ENSG00000049283	-1.17947129790201	0.000886278144291811
ENSG00000049541	-1.78563290867873	0.000102833716351091
ENSG00000049860	-1.21869263560445	0.000642777269835642
ENSG00000050130	-1.76929937121343	0.00010984434369891
ENSG00000050344	0.838544220878494	0.00550967970320532
ENSG00000050405	-1.1205209155965	0.00148178248806266
ENSG00000050426	-0.720244510333333	0.000985029584317338
ENSG00000050438	-2.05022497313172	0.00919451650205572
ENSG00000050555	-2.07410931764996	0.00240556254815507
ENSG00000050820	0.786053702960243	5.35523190068588e-05
ENSG00000051128	-1.30370239337024	9.57940749008136e-05
ENSG00000051180	-1.05018718097224	0.000174768081186532
ENSG00000051523	-1.53896366370805	0.000581029920819986
ENSG00000051596	-1.37020649084615	0.000147663992943032
ENSG00000051620	-1.11920880769689	0.00058720851057347
ENSG00000051825	-1.64367538395969	0.000112296137417597
ENSG00000052344	-1.67662859410416	9.47834015042386e-05
ENSG00000052749	0.965542130333332	0.000117533711605864
ENSG00000052802	-0.647683505666666	0.000248283176605239
ENSG00000052850	-3.40805583168164	0.0062319132946593
ENSG00000053254	-1.91350142595399	8.40604548896436e-05
ENSG00000053371	-1.59820620377449	9.58801477014135e-05
ENSG00000053918	-1.499049318471	0.000190630481227925
ENSG00000054148	-1.59619703421997	7.99963449242518e-05
ENSG00000054219	-1.46907180580669	0.000376157033056294
ENSG00000054267	0.762764291845321	7.73218245231869e-06
ENSG00000054392	-1.57579688104788	7.97677863701456e-05
ENSG00000054611	-1.55048839773856	0.00018879623570381
ENSG00000054690	-1.69115650218017	0.00776338704340843
ENSG00000054793	-1.67906574523213	0.000134447756497422
ENSG00000054965	-1.1664942102744	0.00208560370319041
ENSG00000054983	-1.44114180239594	0.00109844877086226
ENSG00000055070	-1.50183974113427	0.000444508529860475
ENSG00000055118	-1.58622325337728	0.0112860959429874
ENSG00000055147	-1.54033445484753	0.000591907907946598
ENSG00000055163	-1.62129695533262	0.000265023399373239
ENSG00000055332	1.31777003959497	2.9023111395872e-06
ENSG00000055609	0.937465493489858	1.79162292224165e-05
ENSG00000055732	-1.64477462187248	0.000354257844221863
ENSG00000055813	0.546102483666667	0.000268707874873803
ENSG00000055950	-1.71154974126687	0.000121017878537479
ENSG00000055957	-2.37140290374912	0.000676440217348311
ENSG00000056050	-1.44356948068883	9.01899020194359e-05
ENSG00000056291	2.7105770429195	0.0005413922794282
ENSG00000056558	1.66472104747163	0.000294482189870505
ENSG00000056678	-1.35898043552043	0.000853355739450667
ENSG00000056736	-1.76358380424668	0.00144735643775623
ENSG00000056998	-2.24397500190761	0.00137592381857881
ENSG00000057149	-1.50825696496604	0.000304805389663616
ENSG00000057252	-1.20962427062811	9.58801477014135e-05
ENSG00000057657	2.96029675441089	0.00201200789264201
ENSG00000057935	-0.559860433680098	0.000122515055850239
ENSG00000058056	-1.92663965199648	8.12506652684556e-05
ENSG00000058272	0.501972604105453	4.52471340705638e-05
ENSG00000058404	2.1118156460811	0.000740017259964351
ENSG00000058668	-1.80969710686443	0.00129836032819059
ENSG00000058673	0.821099334589553	2.27163489311487e-05
ENSG00000058799	-1.74167641619207	0.000146027349623637
ENSG00000059122	-1.5113644681578	0.000762406003765849
ENSG00000059377	-1.83802060676318	0.000406007556824084
ENSG00000059378	1.519115242	0.000144186149094114
ENSG00000059573	-1.52341805688126	0.000316505193523039
ENSG00000059728	1.16683097618443	1.49202216674366e-05
ENSG00000059915	-2.76447689578012	0.00202162844347984
ENSG00000060140	1.08514683	3.65989180343855e-06
ENSG00000060642	-1.45377015091266	9.04991770734879e-05
ENSG00000060709	-2.38625751993835	0.000370276480928288
ENSG00000060762	-1.64930306942088	7.97677863701456e-05
ENSG00000061656	-2.3274618224999	7.90070670566178e-05
ENSG00000061676	-1.74372243177445	0.000182058639047113
ENSG00000061794	-1.66702457493934	9.54733614362174e-05
ENSG00000061936	1.34355347666666	6.11452572678352e-06
ENSG00000062038	-1.69263651421016	0.000125845765933531
ENSG00000062096	-2.26110929372685	0.00809021541602659
ENSG00000062194	0.858560379905448	4.59737206129083e-06
ENSG00000062282	-1.9898151791057	0.000113040282932885
ENSG00000062582	-1.63490933726455	0.000111756658756713
ENSG00000062716	0.728851239705618	0.000175659240199102
ENSG00000063015	-1.60316644348525	0.0082321263191798
ENSG00000063046	-0.578442453955621	0.0013719678299059
ENSG00000063127	-1.5039125959008	0.043357062118818
ENSG00000063177	-1.38250850378241	8.15644905365924e-05
ENSG00000063180	-2.3389542518986	0.000263494803779894
ENSG00000063241	-1.0112212585054	0.00418259586390237
ENSG00000063322	-1.18793515653368	0.0042340557742732
ENSG00000063660	-1.54056112729101	0.000157309921447051
ENSG00000063854	-2.15038173357853	7.99963449242518e-05
ENSG00000064102	-1.53988740133572	0.00011859456915901
ENSG00000064115	-1.36511324964919	9.47130536891504e-05
ENSG00000064199	-1.41596236674905	0.000707978675345567
ENSG00000064225	-2.20253530500338	0.000183151498133546
ENSG00000064270	-1.94751575312427	8.40940219886615e-05
ENSG00000064300	2.35186795226995	0.000195559061437334
ENSG00000064309	-1.91263659868357	0.000104566445932191
ENSG00000064393	-1.65112972382357	0.00016566234815123
ENSG00000064490	-1.85649860548503	8.30289425473548e-05
ENSG00000064547	-1.62965722052497	0.000222213028685176
ENSG00000064601	-2.20940738555863	8.59103478896464e-05
ENSG00000064651	-1.23876138992209	0.012775049759444
ENSG00000064655	-1.69076616910974	0.000503175610820398
ENSG00000064726	-1.14362795560139	0.000108456633256024
ENSG00000064787	-1.53055621977908	0.000107063100061268
ENSG00000064932	0.825228749333331	0.000357136157073724
ENSG00000064961	-1.8786455785797	0.000110963683468808
ENSG00000064995	-1.52888476535182	0.000209324641389306
ENSG00000064999	0.51956409	0.000184627038395802
ENSG00000065029	-1.98080175358153	0.000178611628878782
ENSG00000065057	-1.15196514047375	0.00610595501216215
ENSG00000065150	-1.74964965314376	9.20889557571328e-05
ENSG00000065154	-1.41358800324769	0.000122255121229024
ENSG00000065268	-1.59953342895176	0.000116470693337592
ENSG00000065361	-1.82323503469214	8.01857382352253e-05
ENSG00000065371	-3.107035277159	7.90070670566178e-05
ENSG00000065457	-0.776866661999999	0.00352895247377193
ENSG00000065491	1.23163287733333	7.20044293374965e-05
ENSG00000065518	-1.64544145404211	0.000112164431005231
ENSG00000065526	0.602458667429205	3.20853839525907e-05
ENSG00000065559	0.604532656666667	4.98181999057269e-05
ENSG00000065613	-0.609221354514672	0.00510539121937756
ENSG00000065621	-1.57670776205258	7.99963449242518e-05
ENSG00000065717	-1.47987924381771	0.000232705894519592
ENSG00000065809	-0.685650950665362	0.000997193499719467
ENSG00000065833	-1.60152835912547	0.00138719891545685
ENSG00000065883	0.543459249491248	0.00136130641361852
ENSG00000065911	-1.50707675157707	0.00028161447771868
ENSG00000065970	-1.6359643156054	0.000475231135876817
ENSG00000065978	-1.51721716363688	0.000194244960875682
ENSG00000066185	-2.38614312086816	0.000108145694737798
ENSG00000066248	-1.33325689855179	0.000129090538079803
ENSG00000066279	-1.12915733944088	0.00326140175655062
ENSG00000066322	-1.51545637317195	0.000156894446524357
ENSG00000066336	-1.62047692773884	0.000465758866610685
ENSG00000066427	-1.56342169309946	0.000191711589642499
ENSG00000066455	-0.521119203666669	0.00278422733821079
ENSG00000066468	-1.52623811366566	0.000228362415616623
ENSG00000066557	-1.1854981986324	0.000166653340420413
ENSG00000066583	-1.16539083152643	0.000108259710065326
ENSG00000066629	-1.37322849380282	0.0175111129798547
ENSG00000066827	0.588670346666663	5.51862480892893e-05
ENSG00000066926	-1.94003607036248	0.00014815501907315
ENSG00000067064	-0.533395430000005	0.000719242625738061
ENSG00000067066	1.03404249230887	2.00801658469499e-05
ENSG00000067082	1.41176626587126	0.000122613672148943
ENSG00000067141	-1.54882012171883	0.000192831622854057
ENSG00000067182	-1.56261407097199	0.00026321520509596
ENSG00000067225	-2.11808124792979	8.30753582225831e-05
ENSG00000067365	0.502937324268065	0.000670085683933977
ENSG00000067369	0.661830003333332	0.000115463582047013
ENSG00000067560	-1.57038924330014	0.000121207541434413
ENSG00000067596	0.583998576666667	0.00151469107049465
ENSG00000067606	-1.02587310693381	0.00464672949522784
ENSG00000067646	0.748297881062291	4.65242875160028e-05
ENSG00000067829	-1.983593643352	7.97677863701456e-05
ENSG00000067836	-2.15510589118837	0.000105561423589436
ENSG00000067840	-2.02211411073809	0.0255139624265963
ENSG00000067992	-1.37026775226344	8.71509502069984e-05
ENSG00000068078	-1.39608030058767	0.00716907006554234
ENSG00000068079	1.67187861166667	0.000470410908577842
ENSG00000068305	0.688029658782807	4.81322247294159e-05
ENSG00000068308	-1.81276350015075	8.40940219886615e-05
ENSG00000068489	-1.84405813531247	0.00506564944989296
ENSG00000068615	-1.26970524901732	0.000468660683403429
ENSG00000068697	-1.53535571462186	0.000213715287397528
ENSG00000068796	0.655730733333333	9.60633683506121e-06
ENSG00000068885	-1.8080598346474	8.66459196066459e-05
ENSG00000068903	-1.35393207075434	0.000866706147679392
ENSG00000069018	-1.52474119454285	0.00938665837414707
ENSG00000069206	-2.11577280944588	0.000701893050918366
ENSG00000069248	-1.15238360265011	0.000108432136315453
ENSG00000069275	-1.15320457213185	8.40940219886615e-05
ENSG00000069329	-1.75492823952607	0.000104437423675915
ENSG00000069345	0.96161629333333	0.000143917872739942
ENSG00000069399	1.56342152110332	0.000755056879872591
ENSG00000069535	-2.73517854526882	7.90070670566178e-05
ENSG00000069764	-2.11636371542858	7.90070670566178e-05
ENSG00000069943	-1.07888473214231	0.000452581896906915
ENSG00000069966	-1.90291029627391	0.000228484436002221
ENSG00000069974	-1.70119599882645	0.000128676897067335
ENSG00000070010	-1.16162200318371	0.000152172070381298
ENSG00000070018	-1.66690250917119	0.000116004971574131
ENSG00000070081	-1.62140903381221	0.000100507733781181
ENSG00000070087	-1.79364039198977	0.00012699441731285
ENSG00000070159	-1.80315288632492	0.000116195812363065
ENSG00000070190	1.54702101133333	3.68099788502077e-07
ENSG00000070501	-1.51803435453102	0.000512498304546282
ENSG00000070526	-1.73372953782984	0.000122613672148943
ENSG00000070610	-1.84055311259175	0.000177786871709228
ENSG00000070718	-1.74544540572421	0.00016190916903917
ENSG00000070729	0.723473572036996	0.000530058651973462
ENSG00000070731	-1.67494274926962	0.000144920412555951
ENSG00000070759	-1.68433882374065	0.0147502209277673
ENSG00000070778	1.4231915048786	0.000186855495964732
ENSG00000070808	-2.17029731367366	0.00547862341254048
ENSG00000070961	-0.55249892467362	0.00390019597261885
ENSG00000071082	-1.51682430736588	0.000168402027052684
ENSG00000071203	-1.8147059140062	0.0427550734251196
ENSG00000071243	0.513850610146844	0.000216277461989627
ENSG00000071282	-1.74861108664277	7.99963449242518e-05
ENSG00000071537	-2.33222579547689	0.0001048934128447
ENSG00000071539	-1.66851800779556	0.0006187979977245
ENSG00000071553	-1.27244742281999	0.00212303860156041
ENSG00000071564	-1.04597696068341	0.00147020335168405
ENSG00000071655	-1.50802140386947	0.000129135430963325
ENSG00000071794	-1.49134866622272	9.56264448451559e-05
ENSG00000071889	-1.7647928999638	0.000101538963324162
ENSG00000072042	-1.9737487534182	0.00014940868591314
ENSG00000072121	-1.53866398511797	0.000122651622963728
ENSG00000072135	-1.51338861427919	8.40940219886615e-05
ENSG00000072210	-1.79012546685352	0.000146966192996796
ENSG00000072274	-1.7536103953393	7.99963449242518e-05
ENSG00000072364	0.747325721273879	8.4443050354434e-05
ENSG00000072506	-1.93687092507159	0.000115750553633775
ENSG00000072571	-1.47311774461562	0.000350840329857032
ENSG00000072657	-1.50304668053512	0.00247473092151392
ENSG00000072778	-1.72228286235094	9.04991770734879e-05
ENSG00000072803	0.978518270521218	4.75097061082002e-06
ENSG00000072832	-1.91316095080826	0.00776524092040159
ENSG00000072858	1.29304885653174	0.00356832008264985
ENSG00000072864	-1.61370774188742	0.00015496127691812
ENSG00000072958	-1.58489856413546	0.000182837572057807
ENSG00000073008	0.619834483527137	6.19254558418759e-05
ENSG00000073050	-1.29775107543879	0.000223157930326095
ENSG00000073417	0.776411430999998	0.00101538860050616
ENSG00000073578	0.932732472483383	0.00184546258883229
ENSG00000073584	-0.562600460143822	0.000681795795600557
ENSG00000073605	1.76663849	3.73291449386963e-06
ENSG00000073712	0.161208127846558	0.00716616286334764
ENSG00000073756	1.01115413104525	0.000976229492630331
ENSG00000073792	0.958078268574216	4.82593327986258e-06
ENSG00000073803	1.26028826926034	9.43153863015166e-05
ENSG00000073861	1.6812899384108	0.00053025407335076
ENSG00000073910	-2.39213432962187	7.99963449242518e-05
ENSG00000074047	-1.87323163335656	0.000227444780908145
ENSG00000074071	-1.71895811381405	0.000122629702056405
ENSG00000074201	-1.76459747967713	0.000120671391312535
ENSG00000074219	-1.51673850128701	0.00880656501185434
ENSG00000074276	-1.67350233288658	0.00337594740550724
ENSG00000074317	-1.61203867958723	0.000967402424368003
ENSG00000074319	-1.59381628154067	0.000156970287109848
ENSG00000074410	-1.81322575185954	7.90070670566178e-05
ENSG00000074416	-0.616866012850711	0.000212701229765562
