X72.logFC	X72.adj.P.Val
ENSG00000074410	-1.039711315763	0.0742859216125085
ENSG00000074416	0.595927977499996	0.0339476561741423
ENSG00000075035	-1.14866645966667	0.0985588904964905
ENSG00000075826	-0.64299116725	0.0278643948470658
ENSG00000075945	0.525621057499998	0.0330860165151011
ENSG00000076108	-0.814587142750002	0.0336572136470162
ENSG00000076321	0.766432902611372	0.023309021132922
ENSG00000076604	-0.909784233750002	0.0912630444315807
ENSG00000076641	-0.970113327991563	0.0357590654827237
ENSG00000077044	-0.622034993500001	0.0437204376038054
ENSG00000077327	0.919694540468027	0.0306331820130966
ENSG00000077514	0.520541670258954	0.0373914855389925
ENSG00000078081	-2.97685188158333	0.0241168043980399
ENSG00000078674	0.513649876021293	0.0290683579645693
ENSG00000079156	0.568693129711991	0.0756615455509339
ENSG00000079257	0.813202939999999	0.0271246362445988
ENSG00000079385	-0.887426740371536	0.0409554104521163
ENSG00000079819	-1.03091507925	0.017959458754606
ENSG00000079841	-0.982584740750001	0.0202192908073945
ENSG00000080031	-1.43763383366667	0.0234733351282503
ENSG00000080293	-1.4904318755	0.0287533134591713
ENSG00000080298	0.803191573504693	0.0290683579645693
ENSG00000080493	-0.621191756023473	0.0440514814837312
ENSG00000080572	0.873440829583334	0.05461680613377
ENSG00000080824	0.578397702094403	0.035840018773537
ENSG00000081041	-2.18862553218259	0.0467826386546893
ENSG00000081181	-0.89876597775	0.0621210493111289
ENSG00000081189	-1.0251895415	0.0710677798508495
ENSG00000081870	0.681478589999999	0.0242428498857748
ENSG00000082438	-0.758014034002926	0.0676321866957424
ENSG00000084628	-0.80267080625	0.0419556503651423
ENSG00000085063	0.791210942952118	0.0891988451588254
ENSG00000085514	-1.06465372116667	0.0300432659334719
ENSG00000086589	-0.608262127309462	0.0992658500582128
ENSG00000086991	1.811342682	0.0177155336864553
ENSG00000087053	0.568862323109419	0.0177155336864553
ENSG00000087116	0.59329151825	0.0549483300593083
ENSG00000087303	1.2501719685	0.052598771725695
ENSG00000088002	-0.6105649465	0.0967584462870414
ENSG00000088727	0.880187237776193	0.039752471738936
ENSG00000088836	-0.536262218025434	0.075618025581718
ENSG00000088992	-1.607919850125	0.0763856903742896
ENSG00000089060	-0.510658288	0.0774381902936184
ENSG00000089091	0.762511160626486	0.0282660675929574
ENSG00000089101	1.36385823283333	0.0743288325320148
ENSG00000089127	-3.23110111594444	0.00229493468368913
ENSG00000089280	-0.748197385	0.0626677308793767
ENSG00000089327	-0.628020169494755	0.0796473952355503
ENSG00000089472	0.896892587508793	0.0939569306380215
ENSG00000089692	-1.14788847233333	0.0468225197973492
ENSG00000089820	0.665083905749999	0.0215066391675747
ENSG00000090060	0.524765479862348	0.0362753303105909
ENSG00000090104	-4.69153861730556	0.00315912419537312
ENSG00000090487	0.863579026249998	0.0873654448769804
ENSG00000090661	0.550149097999997	0.022576875767298
ENSG00000090932	0.622920751	0.0734023752081881
ENSG00000090975	-0.606782666750001	0.0928948765660763
ENSG00000091181	0.684067236166943	0.0735087191341588
ENSG00000091482	-1.2723694865	0.0498431839626
ENSG00000092098	-0.681953567277778	0.0891988451588254
ENSG00000092295	-1.12873752833333	0.0116238757597922
ENSG00000092421	-0.695877175923215	0.0357191385601199
ENSG00000092529	-0.764851515000001	0.0268190510540815
ENSG00000092820	0.649495076625599	0.0569213243015037
ENSG00000092850	0.812883144999999	0.0557017519434075
ENSG00000094963	0.965434425499999	0.081661540372984
ENSG00000095739	0.999164273999998	0.0424671490902274
ENSG00000096093	0.764018346960352	0.0282958308329013
ENSG00000096717	-0.538471837500002	0.0903480122043768
ENSG00000096872	0.678399406249998	0.0343989587261598
ENSG00000099194	-0.546055062102161	0.0339476561741423
ENSG00000099260	0.853329069826029	0.0901327771075684
ENSG00000099399	0.50858345925	0.0745659542909166
ENSG00000099860	-1.4654759957668	0.0088911174800371
ENSG00000099984	-0.530185624305261	0.0402378506084636
ENSG00000099992	-0.63764980325	0.0875809792189526
ENSG00000100068	-0.75151171625	0.0402378506084636
ENSG00000100078	-0.92754083400761	0.0965940964024019
ENSG00000100084	-0.8031814775	0.0362755596098528
ENSG00000100092	-0.724700798734127	0.0823423614568906
ENSG00000100207	-0.817565321000003	0.0402378506084636
ENSG00000100211	0.579663029749999	0.0694871539272962
ENSG00000100218	0.963985322499999	0.0268190510540815
ENSG00000100242	-0.648970618500001	0.0843856364363656
ENSG00000100302	0.781830494499999	0.0657590417486018
ENSG00000100311	1.0430173095	0.0781244430351362
ENSG00000100314	-1.995154557	0.0133996182300682
ENSG00000100336	-0.86498227045273	0.0516249608046355
ENSG00000100341	-2.803476526125	0.0457893312670432
ENSG00000100342	-0.611248152284887	0.096773964809246
ENSG00000100346	-1.4535079922794	0.0290683579645693
ENSG00000100360	0.617046147499998	0.069920234648033
ENSG00000100365	-0.65405204075	0.0344361753661545
ENSG00000100416	-2.22776327087342	0.00229493468368913
ENSG00000100425	-0.592618432500002	0.0588496414503086
ENSG00000100448	-0.508893793	0.0512822294743261
ENSG00000100490	0.922078089370372	0.0350970565033735
ENSG00000100554	0.639672892499997	0.0136999473766313
ENSG00000100583	0.867003414249999	0.0433371711356719
ENSG00000100906	-0.987655643611112	0.0920058191779915
ENSG00000100911	-0.737452409583334	0.0661892147885393
ENSG00000100979	1.09800588445833	0.0901327771075684
ENSG00000101052	0.59496950781269	0.0541000984467986
ENSG00000101104	-1.02128416161187	0.0181637399546061
ENSG00000101160	0.860395168749999	0.0563340075236314
ENSG00000101187	-1.5071091515	0.0220893751654189
ENSG00000101222	0.626446617508695	0.0960126836911941
ENSG00000101224	-0.63737741525	0.0777493401192674
ENSG00000101255	-1.19405086464664	0.0148253011809184
ENSG00000101333	0.862101315749999	0.030770832667666
ENSG00000101350	0.642348562780136	0.0155285146220544
ENSG00000101353	0.50964229043903	0.0477698490998602
ENSG00000101412	-1.35629120175	0.0623424498193052
ENSG00000101447	-1.11148676	0.0464421087692725
ENSG00000101470	1.1308850955	0.017959458754606
ENSG00000101596	-0.522547479613692	0.0290683579645693
ENSG00000101638	-0.910082874000001	0.0113962064134066
ENSG00000101890	1.355412673	0.0290683579645693
ENSG00000102048	0.765492242999998	0.0532576561079571
ENSG00000102078	0.566830619999997	0.0787086118135911
ENSG00000102230	0.78415451107517	0.051600755224418
ENSG00000102287	-0.965195017500001	0.0114018540425287
ENSG00000102316	0.528531104248506	0.0636092262480001
ENSG00000102317	-0.823989812750001	0.00666853329570174
ENSG00000102393	0.554203807499999	0.0382900726872525
ENSG00000102466	0.952281681	0.000884440305267458
ENSG00000102524	-3.39035575427778	0.00855250785419294
ENSG00000102738	0.584032489999995	0.0445816473229716
ENSG00000102781	0.558088153948532	0.0409366350871698
ENSG00000102837	2.95136355825	0.0385419581912459
ENSG00000102879	0.5534042185	0.0457670720698424
ENSG00000102900	-0.612302917633575	0.0727845812782423
ENSG00000102904	0.653330367499997	0.0999316375186663
ENSG00000103021	0.581794143855334	0.066884641628228
ENSG00000103067	-0.516549532499998	0.0642012177631253
ENSG00000103222	-0.581830274	0.0731490346321699
ENSG00000103351	0.560231364999997	0.0409366350871698
ENSG00000103489	-1.47650783876138	0.09579433854161
ENSG00000103494	0.840223434658985	0.0301644872198334
ENSG00000103540	0.540445963526292	0.081661540372984
ENSG00000103599	0.839738581361159	0.0330860165151011
ENSG00000103740	0.776970773499999	0.0349964113506816
ENSG00000103888	-0.565425818028789	0.0531287210947799
ENSG00000104067	-0.553047942396958	0.0187223693463908
ENSG00000104081	0.59807631675	0.076740779070508
ENSG00000104142	-1.07597373	0.0701596479747974
ENSG00000104177	0.545434993499999	0.0702633988976521
ENSG00000104213	-0.733353744	0.0944143767488472
ENSG00000104218	0.74166766330062	0.052567824256508
ENSG00000104237	0.653113468774352	0.0532198500814618
ENSG00000104267	-1.00476543975	0.0596868854009028
ENSG00000104327	-0.81271736825	0.0336363178340238
ENSG00000104415	-0.663063774957992	0.085209660691287
ENSG00000104689	-0.564653169666664	0.0470719742911399
ENSG00000104723	0.745186263162883	0.0409366350871698
ENSG00000104814	-1.352848702	0.0457893312670432
ENSG00000104856	-0.983515390000001	0.0179483966783921
ENSG00000104859	-0.542182686217045	0.0374257882070715
ENSG00000104879	0.980119748999999	0.0268190510540815
ENSG00000104951	-2.08964117825	0.0135584864237491
ENSG00000105063	-0.972524777094282	0.0830314492754223
ENSG00000105122	0.865510383999999	0.0448004176854245
ENSG00000105258	0.594731562499996	0.0448004176854245
ENSG00000105499	-1.03892958175	0.0164289436626661
ENSG00000105519	0.758941801614891	0.0382616012429877
ENSG00000105643	-0.797079851082463	0.0830314492754223
ENSG00000105664	1.20379115400841	0.0854397604536545
ENSG00000105792	0.759473431499999	0.0372455734727812
ENSG00000105835	-0.627485660968331	0.0348512690041757
ENSG00000105877	0.916061797566603	0.0400858957435967
ENSG00000105939	-1.00284993776241	0.0477100113033432
ENSG00000105948	0.617183846961824	0.0815105009953092
ENSG00000105982	0.753233461500001	0.0648206096650016
ENSG00000105997	1.60430183966897	0.0585208090386538
ENSG00000106128	-1.10563270875	0.0745464767962918
ENSG00000106399	0.586072069999996	0.0402378506084636
ENSG00000106477	0.544685402651579	0.0927958846407141
ENSG00000106526	0.600420231249998	0.059066499527055
ENSG00000106538	0.560635069999999	0.0457670720698424
ENSG00000106565	0.7778780165	0.0900034523162221
ENSG00000106701	1.01289327375	0.0400835811895163
ENSG00000106772	1.34595300775	0.0155285146220544
ENSG00000106785	-1.05861336123984	0.0652242286925321
ENSG00000106976	-1.565526248	0.0923355071936592
ENSG00000107014	0.726769781124999	0.0390646627009052
ENSG00000107018	0.73744192325	0.0390646627009052
ENSG00000107186	0.606437972849349	0.0830314492754223
ENSG00000107201	-3.15991111388889	0.00670111783337111
ENSG00000107864	-0.666739534529996	0.0311976979040353
ENSG00000107968	-0.887768788666664	0.0840757761051854
ENSG00000108342	-2.89787550747222	0.0905332372563376
ENSG00000108406	0.539363524500001	0.0570018999181404
ENSG00000108515	-0.901512295666668	0.0835036819872117
ENSG00000108576	-1.87436931033333	0.0131539235238782
ENSG00000108641	0.900354627600292	0.0397904332238952
ENSG00000108771	-1.48788069972222	0.0325755079173383
ENSG00000108846	-0.940868291500001	0.0922657533303822
ENSG00000108924	-1.100402222	0.052598771725695
ENSG00000108947	0.677091907431113	0.0714494479537862
ENSG00000109063	-1.18110024633333	0.0955787340848204
ENSG00000109182	1.07727692	0.0177155336864553
ENSG00000109193	-0.712703122000001	0.0879575133820093
ENSG00000109320	-0.604110022500003	0.0248261499231527
ENSG00000109321	-1.12224822741667	0.0794938806757216
ENSG00000109680	0.593310153499997	0.0433371711356719
ENSG00000109738	0.514338620499999	0.0402378506084636
ENSG00000109920	-0.594335349750001	0.0373914855389925
ENSG00000109944	0.728822361007972	0.0335648412706212
ENSG00000110013	0.750778363485619	0.0626672923812125
ENSG00000110318	0.662030634112297	0.071650782136453
ENSG00000110324	-1.17100050436463	0.0177155336864553
ENSG00000110427	1.5758802728643	0.0535588806583763
ENSG00000110446	-2.08506325613889	0.0197312099272557
ENSG00000110675	0.866292761	0.0734146333923794
ENSG00000110680	0.993193706972825	0.0412365878217686
ENSG00000110876	0.643620854999999	0.0368632099173338
ENSG00000110900	1.15858494075	0.0736150777256493
ENSG00000111058	1.215827753	0.0477698490998602
ENSG00000111077	-0.764384291000001	0.0256497903227674
ENSG00000111145	0.732192282080525	0.0507101613145504
ENSG00000111218	0.61540308	0.0140449310760998
ENSG00000111245	1.11170599179167	0.0659124135184727
ENSG00000111249	0.578722659749999	0.0854397604536545
ENSG00000111254	0.650275497249998	0.0457670720698424
ENSG00000111331	-3.93314679736541	0.00477282235966943
ENSG00000111335	-3.55197770521263	0.00642210950236717
ENSG00000111450	0.837258831999998	0.0655063332412633
ENSG00000111554	0.647682746118594	0.0338532126141853
ENSG00000111728	1.00937317575	0.0356885937573105
ENSG00000111729	-0.88012573175	0.0187223693463908
ENSG00000111775	0.57433122364179	0.0965088886972545
ENSG00000111799	-0.543879260646655	0.0846175907579324
ENSG00000111801	-0.596045343	0.0964671568776785
ENSG00000111834	0.854359536734673	0.0419722757276116
ENSG00000111837	0.771843370155121	0.0541000984467986
ENSG00000111879	0.503906902249999	0.0781996940006489
ENSG00000111912	-1.17752674886757	0.0268301157436473
ENSG00000111913	-0.86133326221263	0.0604894404029542
ENSG00000111961	-0.552972253630979	0.0860665206909124
ENSG00000111962	-0.585706260000003	0.0791375845903206
ENSG00000112096	-0.816928930185633	0.0336876200291677
ENSG00000112149	-1.04501057225	0.0187223693463908
ENSG00000112182	-1.73234892995833	0.0854926318255771
ENSG00000112183	1.3859020112938	0.0467826386546893
ENSG00000112186	0.6653992525	0.0556639250998234
ENSG00000112245	-0.757806457805802	0.0156874940824819
ENSG00000112308	-0.58975348286592	0.0332251856158663
ENSG00000112343	-0.68797552230829	0.0989230076304288
ENSG00000112365	-0.847663739036932	0.0155285146220544
ENSG00000112530	1.21790326333333	0.0645959575198772
ENSG00000112539	0.709163057500001	0.0886319235206347
ENSG00000112715	-0.61379627721217	0.0995036440295827
ENSG00000112773	-1.07982333277778	0.0863949686517471
ENSG00000112782	1.15231132996276	0.0937609372267917
ENSG00000112796	1.0865254445	0.017959458754606
ENSG00000112941	-0.500833193250004	0.0477698490998602
ENSG00000112964	-0.897134380030992	0.0845238021073011
ENSG00000112972	-0.8327665480925	0.0285921149030744
ENSG00000112981	0.94636188	0.0445816473229716
ENSG00000113070	-1.28354972458738	0.00339137197525391
ENSG00000113100	-0.96178639675	0.0378410006016528
ENSG00000113318	0.775451982319124	0.0452034563904932
ENSG00000113391	0.509982127695409	0.0382616012429877
ENSG00000113552	-0.513060086250001	0.0989464253366974
ENSG00000113578	1.4222861943546	0.0627979970131072
ENSG00000113580	-0.643104981308779	0.0997513539134311
ENSG00000113946	1.04904754401783	0.00203356641781035
ENSG00000113966	0.598733188249998	0.0754931906233547
ENSG00000114013	-0.516066808958558	0.0734476325703769
ENSG00000114019	-0.678541592500002	0.0330860165151011
ENSG00000114204	0.663148235249998	0.0835880355518803
ENSG00000114251	-0.572470956749999	0.0835021149817955
ENSG00000114279	1.554619866	0.0796011929664599
ENSG00000114315	-0.767735510012403	0.0555144326453043
ENSG00000114446	0.758950853956985	0.0291005590814055
ENSG00000114455	1.43811239775	0.0158010137079125
ENSG00000114473	0.97565329406019	0.0248261499231527
ENSG00000114638	-1.16898833125	0.0671602133262028
ENSG00000114654	0.845116014666666	0.0520766699329883
ENSG00000114656	1.10923671525	0.0568994392370737
ENSG00000114670	0.951931959238125	0.0184567922379894
ENSG00000114735	-0.57377305585718	0.0726007485944979
ENSG00000114805	0.773071583143939	0.0373914855389925
ENSG00000114853	-1.42322857796126	0.0446697384274291
ENSG00000114854	0.91296524175	0.0875821283089291
ENSG00000114859	-0.6386093095	0.0452034563904932
ENSG00000115107	0.713564077033117	0.0331460147495004
ENSG00000115138	0.9596328085	0.0838561276064946
ENSG00000115221	0.763794373133795	0.0932067956305533
ENSG00000115267	-2.05724627555556	0.0123386071191187
ENSG00000115361	0.617999653249999	0.0745203344483917
ENSG00000115414	1.90629940533099	0.0922661511377356
ENSG00000115415	-2.22371419306456	0.0325755079173383
ENSG00000115423	1.03151090554655	0.030770832667666
ENSG00000115526	-0.614444648500001	0.0268190510540815
ENSG00000115604	-0.792110885296884	0.058915663220564
ENSG00000115758	-1.19684607	0.0762692137240197
ENSG00000115919	-0.50689127543974	0.0735381886871908
ENSG00000116016	-0.678936797764516	0.0343989587261598
ENSG00000116127	0.667881898470441	0.0333015844597316
ENSG00000116151	0.59410702675	0.0964164053801181
ENSG00000116157	0.598921319128708	0.056562252465084
ENSG00000116194	-1.77039052725	0.0306178620847435
ENSG00000116285	-0.784497763581993	0.0137532741944141
ENSG00000116793	0.673507306070998	0.0443239944401831
ENSG00000116857	0.503617329999998	0.0282660675929574
ENSG00000116885	0.847232015000001	0.0329594057134467
ENSG00000117036	-0.572975167822344	0.0772190004563173
ENSG00000117152	0.843826572273864	0.0227387932130802
ENSG00000117228	-1.25682759338717	0.0156635016488763
ENSG00000117318	-0.624901045000002	0.0438244462780451
ENSG00000117472	0.527361254999999	0.0268301157436473
ENSG00000117477	1.31056710290885	0.0291005590814055
ENSG00000117501	0.912883549	0.0593885351724794
ENSG00000117594	-1.0378384635	0.0234182497227935
ENSG00000117602	0.590660488904887	0.0336363178340238
ENSG00000118096	0.642288664999999	0.0585294798904465
ENSG00000118307	0.893538414999998	0.0552789037900895
ENSG00000118402	-0.5221731145	0.0846645914134569
ENSG00000118407	1.45750088161518	0.0997513539134311
ENSG00000118418	0.503444694999998	0.0439853241205721
ENSG00000118420	0.688900160499999	0.0402378506084636
ENSG00000118492	0.993942698999998	0.0295815366147895
ENSG00000118503	-1.48481444529022	0.0426159552417246
ENSG00000118507	-0.817093279000003	0.0830314492754223
ENSG00000118513	0.659985909999999	0.0638918322214589
ENSG00000118515	-0.674480619999999	0.047902212420945
ENSG00000118690	0.788490382382632	0.042845492695058
ENSG00000118804	1.15686918584171	0.0165366365591684
ENSG00000118898	-0.617936579999999	0.0485032722628918
ENSG00000118946	-0.983954140698233	0.00724160208054607
ENSG00000118997	1.0350141704633	0.0715279928367207
ENSG00000119125	0.772067812445958	0.046102679554915
ENSG00000119147	1.0030691025	0.0152477362660735
ENSG00000119397	0.56527034604719	0.0338532126141853
ENSG00000119636	0.789181882500001	0.0481556325839853
ENSG00000119640	0.717444515000001	0.035840018773537
ENSG00000119650	0.602886131767468	0.0322206034004584
ENSG00000119661	0.82294934775	0.027830630995989
ENSG00000119703	0.837080213081189	0.0530736073931126
ENSG00000119862	-0.511666949579047	0.0268190510540815
ENSG00000119917	-4.40809732916667	0.00229493468368913
ENSG00000119922	-4.52260553676813	0.00229493468368913
ENSG00000119986	-0.683400867500001	0.0951440907831304
ENSG00000120055	0.678113981	0.0532492341435458
ENSG00000120075	1.19649427375	0.0922982261659805
ENSG00000120129	-1.91026955472222	0.0133669769215594
ENSG00000120217	-1.22867095615201	0.0290683579645693
ENSG00000120262	0.958773818750001	0.0197594270644095
ENSG00000120279	0.927801633565342	0.0350970565033735
ENSG00000120306	0.539547255000001	0.0759948911380014
ENSG00000120539	-0.688506172422774	0.032801313659791
ENSG00000120729	-0.93594558825	0.0439853241205721
ENSG00000120738	-2.08022695138889	0.00696426068601888
ENSG00000120899	-0.558729385750001	0.076508182365236
ENSG00000121005	0.684948163249999	0.0464421087692725
ENSG00000121060	-0.838589986504705	0.0645959575198772
ENSG00000121297	-0.713442547000001	0.0539287862074582
ENSG00000121380	-0.943232209981131	0.0774590272543413
ENSG00000121410	1.08987028625	0.016361782906551
ENSG00000121634	0.764812318	0.0854397604536545
ENSG00000121716	-1.03682603078066	0.0532576561079571
ENSG00000121743	-0.662843698000002	0.0801034134186373
ENSG00000121858	-0.927360749166671	0.0830314492754223
ENSG00000122133	-4.221504863	0.00240353963367405
ENSG00000122417	0.599021628500001	0.0423407462016508
ENSG00000122507	0.733417787473416	0.0270132618443101
ENSG00000122641	1.58122162254591	0.0861616358776457
ENSG00000122643	-1.40268106638889	0.0210203160341341
ENSG00000122691	-0.511933953999999	0.0338095020173217
ENSG00000122711	-0.5406901665	0.0735087191341588
ENSG00000122735	0.844040242249996	0.035840018773537
ENSG00000122870	0.910938404086556	0.0905332372563376
ENSG00000122877	-1.58430192616667	0.0878034998096549
ENSG00000123096	0.765817996499998	0.0545525654904459
ENSG00000123240	-0.582867545000002	0.0199224758000749
ENSG00000123358	-1.53479108324372	0.0324488907177861
ENSG00000123496	1.04644729366667	0.0748388904646259
ENSG00000123570	0.817789088488725	0.0388803549627552
ENSG00000123607	0.60734394125	0.058284093315129
ENSG00000123609	-0.815848132222224	0.0830314492754223
ENSG00000123610	-2.504306285	0.0613195159364387
ENSG00000123977	0.789185844999998	0.0585208090386538
ENSG00000124103	-0.755770913333333	0.0620939065403566
ENSG00000124201	-0.757758257518348	0.0792899070589806
ENSG00000124216	-0.644301494583333	0.0288642007801497
ENSG00000124226	-0.593629339185906	0.0817281635446776
ENSG00000124237	0.785244063903764	0.0547392352461818
ENSG00000124256	-3.06432912847892	0.0137532741944141
ENSG00000124374	0.586262456531589	0.0992658500582128
ENSG00000124490	1.565394591	0.029705586139012
ENSG00000124575	-0.598507650000002	0.0997513539134311
ENSG00000124664	-0.995396074499998	0.0657702056239197
ENSG00000124678	0.7111444325	0.0520521648013089
ENSG00000124749	0.773864934208335	0.089769968872741
ENSG00000124882	-1.35594404085479	0.0256497903227674
ENSG00000124939	1.509105317	0.0116281472493483
ENSG00000125046	0.708306529	0.0752149114990532
ENSG00000125347	-0.504738586750002	0.0623424498193052
ENSG00000125384	0.7311049055	0.0424671490902274
ENSG00000125409	1.02068139925	0.0290683579645693
ENSG00000125430	-0.617927821623031	0.0714287764294448
ENSG00000125531	0.891558595249999	0.0357191385601199
ENSG00000125740	-2.99796536858333	0.0724961355638469
ENSG00000125895	0.564738652749999	0.0457670720698424
ENSG00000125898	-0.524394395	0.0775661560263717
ENSG00000125968	-0.597656518749999	0.0845724545812488
ENSG00000126351	0.604963500911377	0.0268190510540815
ENSG00000126368	-1.12400843408117	0.0763430620836912
ENSG00000126432	0.51118533937584	0.0350970565033735
ENSG00000126709	-3.78589472	0.014675485126326
ENSG00000126767	-0.593470517250001	0.0615074247035303
ENSG00000126773	0.577003292996724	0.0369811996604615
ENSG00000126838	1.27983844475	0.0238671379105181
ENSG00000127129	-1.86032323641667	0.0176012794787121
ENSG00000127324	0.946440048250001	0.0726552339158362
ENSG00000127666	-0.51990434988459	0.0511753590845715
ENSG00000127920	-0.921815858749999	0.0452290722961186
ENSG00000128016	-1.4612965275	0.0572500214789705
ENSG00000128242	-1.17691902220833	0.0340721120465641
ENSG00000128268	-0.598234345000002	0.0407070618761889
ENSG00000128335	-0.612348598233991	0.0801034134186373
ENSG00000128383	-6.00144181494445	0.0138642094380701
ENSG00000128408	0.787909999999997	0.0346096638543094
ENSG00000128482	-0.856943226750001	0.059807319884702
ENSG00000128510	-1.05339815704451	0.0271246362445988
ENSG00000128536	0.826214777659486	0.0179483966783921
ENSG00000128567	-0.677781374999998	0.0282958308329013
ENSG00000128581	0.644852716748475	0.0382900726872525
ENSG00000129007	0.810022777499997	0.0409649511935326
ENSG00000129226	-1.345913772125	0.029705586139012
ENSG00000129295	0.862666504999999	0.0332251856158663
ENSG00000129451	-0.655612616729247	0.0712217913874369
ENSG00000129680	0.518781273788665	0.0421571960675148
ENSG00000129682	-0.77538376399458	0.079706266568796
ENSG00000129749	-1.11420278854167	0.0897974044280555
ENSG00000130176	1.9979672955	0.0268190510540815
ENSG00000130203	1.09145065175	0.0368632099173338
ENSG00000130222	0.520154049999999	0.0419722757276116
ENSG00000130234	-1.02122796445833	0.0213481001969356
ENSG00000130303	-2.95970473771477	0.0589687025673897
ENSG00000130413	0.880611625	0.0183883060569258
ENSG00000130433	0.781604797499998	0.0402378506084636
ENSG00000130487	-1.86392075201229	0.0257891012366695
